iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,-1,0.05471875569563152,0.9733269999831822,0.33725979418269525,0.19611290681783405,0.5,0.5,0.5,0.5,1,0,0
1,2,-1,0.34287641328532853,0.1500905451082857,0.11504006492309124,0.15945924293135813,0.5,0.5,0.5,0.5,1,0,0
1,3,1,0.4868469608261141,0.3707188711575957,0.2987820169455537,0.43147501753813783,0.5,0.5,0.5,0.5,1,0,1
1,4,-1,0.5258646205320144,0.09792275888613489,0.18374863598365104,0.1497119911574281,0.5,0.5,0.5,0.5,1,0,1
1,5,-1,0.22238259065756566,0.10861076835171042,0.18573314633637236,0.24444350137042958,0.5,0.5,0.5,0.5,1,0,0
1,6,1,0.3211122356084064,0.27664687811220473,0.2928910313897191,0.15672496252179596,0.5,0.5,0.5,0.5,1,0,0
1,7,1,0.034304347192626934,0.4881260263191201,0.16271019209149143,0.24503601460004015,0.5,0.5,0.5,0.5,1,0,0
1,8,-1,0.22697989139845645,0.34910866226015436,0.4565015392676334,0.11434941529011557,0.5,0.5,0.5,0.5,1,0,1
1,9,-1,0.39605885139069424,0.8718820253095763,0.06270586973852346,0.9537209278867262,0.5,0.5,0.5,0.5,3,0,0
1,10,-1,0.3762293356339447,0.23020132311878935,0.012202201875320095,0.7781797258880409,0.5,0.5,0.5,0.5,3,0,0
1,11,-1,0.0792466063589439,0.44979181253372325,0.4462204479370229,0.8366812631512731,0.5,0.5,0.5,0.5,3,0,0
1,12,-1,0.10909809051775382,0.12457439197564975,0.42000941554954896,0.8045152567321232,0.5,0.5,0.5,0.5,3,0,0
1,13,-1,0.5177663652430329,0.403890229603766,0.34717511165232157,0.8675117185582577,0.5,0.5,0.5,0.5,3,0,1
1,14,1,0.11899116092354604,0.8594879472832441,0.09061144721270126,0.7297296667990928,0.5,0.5,0.5,0.5,3,0,0
1,15,-1,0.3542073171572149,0.34103586083602144,0.3743789482844728,1.0075209137497596,0.5,0.5,0.5,0.5,3,0,0
1,16,1,0.11795067134756317,0.08388023052022675,0.06398921883761009,0.6866391426259237,0.5,0.5,0.5,0.5,3,0,0
1,17,-1,0.7439885676309522,0.7460853508022702,0.19825862347617904,0.11966845057928177,0.5,0.5,0.5,0.5,1,0,0
1,18,1,0.7218022020357449,0.5882384582095691,0.21373814103011635,0.14906076601873086,0.5,0.5,0.5,0.5,1,0,0
1,19,1,0.5798575451453986,0.8312385991113409,0.07131050468203882,0.026223881030894645,0.5,0.5,0.5,0.5,1,0,1
1,20,-1,0.6767706420332377,0.9512566505080225,0.12266228464088208,0.07964951004223104,0.5,0.5,0.5,0.5,1,0,0
1,21,-1,0.7143815666931597,0.6550094956379691,0.13549260810585947,0.10860584690798471,0.5,0.5,0.5,0.5,1,0,0
1,22,1,0.9091541003499889,0.17511258472823757,0.44065807164882165,0.09559749503335654,0.5,0.5,0.5,0.5,1,0,0
1,23,1,0.8053317898392781,0.15608721840711845,0.09033801000237356,0.2334434561898291,0.5,0.5,0.5,0.5,1,0,0
1,24,1,0.6549903959070889,0.8063890085366069,0.23702569560542883,0.3495457956512131,0.5,0.5,0.5,0.5,1,0,0
1,25,-1,0.9549308030182053,0.5899087550664873,0.14994844680317118,0.7750299145098908,0.5,0.5,0.5,0.5,4,0,0
1,26,1,0.9801975070511018,0.6139592216399825,0.4397421929814835,0.7999924337309983,0.5,0.5,0.5,0.5,4,0,0
1,27,-1,0.7766838091605103,0.6758334099862762,0.2337728684507403,0.5601793899791198,0.5,0.5,0.5,0.5,4,1,1
1,28,-1,0.830613937270503,0.8153196307994439,0.3281476886135063,0.7653106708023097,0.5,0.5,0.5,0.5,4,0,0
1,29,1,0.5765504477428999,0.8717953043014424,0.2886090428318497,0.646204087642424,0.5,0.5,0.5,0.5,4,0,0
1,30,-1,1.0006743717943103,0.20557471894936993,0.4936043834650404,0.8833239954008025,0.5,0.5,0.5,0.5,4,0,1
1,31,1,0.8355455742527018,0.9103657035022135,0.055062286385758316,0.9661307614589058,0.5,0.5,0.5,0.5,4,0,0
1,32,-1,0.6493890149436075,0.3066266914003639,0.3958851164382331,0.909482251976177,0.5,0.5,0.5,0.5,4,0,0
1,33,1,0.20612757091976527,0.015418092555965822,0.6318266491184875,0.2612659292659105,0.5,0.5,0.5,0.5,2,0,0
1,34,1,0.14839153096798122,0.19361516146966984,0.7995081392221632,0.5342398551931123,0.5,0.5,0.5,0.5,2,1,1
1,35,-1,0.5341496031769548,0.05053079719736739,0.8355765906013098,0.13559714335815018,0.5,0.5,0.5,0.5,2,0,1
1,36,1,0.10413069683594951,0.4221844220925133,0.7300024358415799,0.3709227353048133,0.5,0.5,0.5,0.5,2,0,0
1,37,1,0.30307986415794025,0.3080159098114918,0.6228379753498494,0.4536885605486495,0.5,0.5,0.5,0.5,2,0,0
1,38,-1,0.1735975091692306,0.8154167227807966,0.7194858778014617,0.47966107496773214,0.5,0.5,0.5,0.5,2,1,1
1,39,-1,0.36273313984167127,0.7578908897477331,0.5291766915943451,0.17705437075791008,0.5,0.5,0.5,0.5,2,0,1
1,40,-1,0.08909436119769952,0.5906127498817787,0.6753779784611331,0.10907137591950912,0.5,0.5,0.5,0.5,2,0,0
