iSub,iSession,iTrial,text,invalid,noinfo,neck_value,head_value,leg_value,tail_value
13,1,115,头与躯干持平。,0,1,,,,
13,1,116,头在躯干之下。,0,1,,,,
13,1,117,头在躯干之下。,0,1,,,,
13,1,118,头在躯干之下。,0,1,,,,
13,1,119,头在躯干之下。,0,1,,,,
13,1,120,头与躯干持平。,0,1,,,,
13,1,121,头在躯干之下。,0,1,,,,
13,1,122,头在躯干之下。,0,1,,,,
13,1,123,脖子长。,0,0,3.0,,,
13,1,124,脖子长。,0,0,3.0,,,
13,1,125,脖子长。,0,0,3.0,,,
13,1,126,头在躯干之上。,0,1,,,,
13,1,127,头短。,0,0,,1.0,,
13,1,128,头长。,0,0,,3.0,,
13,1,129,四个部位都比躯干短。,0,1,,,,
13,1,130,有一个部位比躯干长。,0,1,,,,
13,1,131,有一个部位比躯干长。,0,1,,,,
13,1,132,头、尾巴和腿都比躯干长。,0,0,,3.0,3.0,3.0
13,1,133,脖子短。,0,0,1.0,,,
13,1,134,脖子长。,0,0,3.0,,,
13,1,135,脖子长。,0,0,3.0,,,
13,1,136,脖子长。,0,0,3.0,,,
13,1,137,脖子比躯干短。,0,0,1.0,,,
13,1,138,尾巴长。,0,0,,,,3.0
13,1,139,尾巴短。,0,0,,,,1.0
13,1,140,尾巴短。,0,0,,,,1.0
13,1,141,尾巴长。,0,0,,,,3.0
13,1,142,尾巴长。,0,0,,,,3.0
13,1,143,尾巴长。,0,0,,,,3.0
13,1,144,尾巴长。,0,0,,,,3.0
13,1,145,腿短，脖子长。,0,0,3.0,,1.0,
13,1,146,腿长，脖子短。,0,0,1.0,,3.0,
13,1,147,腿长，脖子短。,0,0,1.0,,3.0,
13,1,148,腿长，脖子短。,0,0,1.0,,3.0,
13,1,149,腿短，脖子长。,0,0,3.0,,1.0,
13,1,150,腿短，脖子长。,0,0,3.0,,1.0,
13,1,151,腿长，脖子长。,0,0,3.0,,3.0,
13,1,152,腿长。,0,0,,,3.0,
13,1,153,尾巴短。,0,0,,,,1.0
13,1,154,尾巴长。,0,0,,,,3.0
13,1,155,尾巴和脖子不一样长。,0,0,3.0,,,3.0
13,1,156,头和躯干一样长。,0,0,,3.0,,
13,1,157,脖子和躯干一样长。,0,0,3.0,,,
13,1,158,四个部位和躯干都不一样长。,0,1,,,,
13,1,159,四个部位和躯干都不一样长。,0,1,,,,
13,1,160,四个部位和躯干都不一样长。,0,1,,,,
13,1,161,腿短。,0,0,,,1.0,
13,1,162,头比躯干长。,0,0,,3.0,,
13,1,163,尾巴和躯干一样长。,0,0,,,,3.0
13,1,164,头比躯干长。,0,0,,3.0,,
13,1,165,脖子和尾巴不一样长。,0,0,3.0,,,3.0
13,1,166,脖子尾巴不一样长。,0,0,3.0,,,3.0
13,1,167,脖子尾巴一样长。,0,0,3.0,,,3.0
13,1,168,脖子和尾巴一样长。,0,0,3.0,,,3.0
13,1,169,尾巴最短。,0,0,,,,1.0
13,1,170,腿和躯干一样长。,0,0,,,3.0,
13,1,171,腿和躯干不一样长。,0,0,,,3.0,
13,1,172,腿比躯干短。,0,0,,,1.0,
13,1,173,腿和躯干一样长。,0,0,,,3.0,
13,1,174,腿比躯干短。,0,0,,,1.0,
13,1,175,腿和躯干一样长。,0,0,,,3.0,
13,1,176,腿和躯干一样长。,0,0,,,3.0,
13,1,177,腿短。,0,0,,,1.0,
13,1,178,腿长。,0,0,,,3.0,
13,1,179,脖子短。,0,0,1.0,,,
13,1,180,脖子长。,0,0,3.0,,,
13,1,181,脖子长。,0,0,3.0,,,
13,1,182,脖子长。,0,0,3.0,,,
13,1,183,脖子短。,0,0,1.0,,,
13,1,184,尾巴长。,0,0,,,,3.0
13,1,185,尾巴短。,0,0,,,,1.0
13,1,186,脖子长。,0,0,3.0,,,
13,1,187,脖子长。,0,0,3.0,,,
13,1,188,脖子短。,0,0,1.0,,,
13,1,189,脖子长。,0,0,3.0,,,
13,1,190,脖子长。,0,0,3.0,,,
13,1,191,脖子长。,0,0,3.0,,,
13,1,192,脖子长。,0,0,3.0,,,
13,1,193,脖子短。,0,0,1.0,,,
13,1,194,脖子短。,0,0,1.0,,,
13,1,195,脖子长。,0,0,3.0,,,
13,1,196,脖子长。,0,0,3.0,,,
13,1,197,脖子短。,0,0,1.0,,,
13,1,198,脖子长。,0,0,3.0,,,
13,1,199,脖子短。,0,0,1.0,,,
13,1,200,脖子长。,0,0,3.0,,,
13,1,201,脖子长。,0,0,3.0,,,
13,1,202,脖子长。,0,0,3.0,,,
13,1,203,脖子短。,0,0,1.0,,,
13,1,204,脖子短。,0,0,1.0,,,
13,1,205,脖子短。,0,0,1.0,,,
13,1,206,脖子长。,0,0,3.0,,,
13,1,207,脖子短。,0,0,1.0,,,
13,1,208,脖子短。,0,0,1.0,,,
13,1,209,脖子短。,0,0,1.0,,,
13,1,210,脖子长。,0,0,3.0,,,
13,1,211,脖子比躯干短。,0,0,1.0,,,
13,1,212,脖子比躯干短。,0,0,1.0,,,
13,1,213,脖子比躯干长。,0,0,3.0,,,
13,1,214,脖子比躯干短。,0,0,1.0,,,
13,1,215,脖子比躯干长。,0,0,3.0,,,
13,1,216,脖子比躯干长。,0,0,3.0,,,
13,1,217,脖子比躯干短。,0,0,1.0,,,
13,1,218,脖子比躯干短。,0,0,1.0,,,
13,1,219,脖子比躯干短。,0,0,1.0,,,
13,1,220,脖子比躯干短。,0,0,1.0,,,
13,1,221,脖子比躯干长。,0,0,3.0,,,
13,1,222,脖子比躯干长。,0,0,3.0,,,
13,1,223,脖子比躯干长。,0,0,3.0,,,
13,1,224,脖子比躯干长。,0,0,3.0,,,
13,1,225,脖子比躯干短。,0,0,1.0,,,
13,1,226,脖子比躯干短。,0,0,1.0,,,
13,1,227,脖子比躯干短。,0,0,1.0,,,
13,1,228,脖子比躯干长。,0,0,3.0,,,
13,1,229,脖子比躯干短。,0,0,1.0,,,
13,1,230,脖子比躯干长。,0,0,3.0,,,
13,1,231,脖子比躯干长。,0,0,3.0,,,
13,1,232,脖子比躯干短。,0,0,1.0,,,
13,1,233,脖子比躯干长。,0,0,3.0,,,
13,1,234,脖子比躯干短。,0,0,1.0,,,
13,1,235,脖子比躯干长。,0,0,3.0,,,
13,1,236,脖子比躯干短。,0,0,1.0,,,
13,1,237,脖子比躯干长。,0,0,3.0,,,
13,1,238,脖子比躯干长。,0,0,3.0,,,
13,1,239,脖子比躯干长。,0,0,3.0,,,
13,1,240,脖子比躯干短。,0,0,1.0,,,
13,1,241,脖子比躯干长。,0,0,3.0,,,
13,1,242,脖子比躯干长。,0,0,3.0,,,
13,1,243,脖子比躯干长。,0,0,3.0,,,
13,1,244,脖子比躯干短。,0,0,1.0,,,
13,1,245,脖子比躯干短。,0,0,1.0,,,
13,1,246,脖子比躯干长。,0,0,3.0,,,
13,1,247,脖子比躯干长。,0,0,3.0,,,
13,1,248,脖子比躯干短。,0,0,1.0,,,
13,1,249,脖子比躯干短。,0,0,1.0,,,
13,1,250,脖子比躯干短。,0,0,1.0,,,
13,1,251,脖子比躯干长。,0,0,3.0,,,
13,1,252,脖子比躯干长。,0,0,3.0,,,
13,1,253,脖子比躯干短。,0,0,1.0,,,
13,1,254,脖子比躯干短。,0,0,1.0,,,
13,1,255,脖子比躯干短。,0,0,1.0,,,
13,1,256,脖子比躯干长。,0,0,3.0,,,
