iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,1,0.7057972121067968,0.3955104815229187,0.11066843429878147,0.524789177425211,0.5,0.5,0.5,0.5,1,0,1
1,2,1,0.6902657134246729,0.1793399367454141,0.2667892181295512,0.14440593051038617,0.5,0.5,0.5,0.5,1,0,0
1,3,-1,0.49486236931269995,0.14783872324455014,0.41086599687588327,0.18295568932464787,0.5,0.5,0.5,0.5,1,0,0
1,4,1,0.8631704806802124,0.27630674629058194,0.4997313398417193,0.2062960528362869,0.5,0.5,0.5,0.5,1,0,1
1,5,1,0.06783411977525108,0.43794646960226064,0.37737205458963674,0.17354702347173248,0.5,0.5,0.5,0.5,1,0,0
1,6,-1,0.6497396279509117,0.15643635761405553,0.4054747845521642,0.49184053988308796,0.5,0.5,0.5,0.5,1,0,1
1,7,1,0.29634590193224725,0.11598382898589897,0.15256137614938067,0.2564162014315232,0.5,0.5,0.5,0.5,1,0,0
1,8,-1,0.50011374859513,0.38632241296798964,0.17106021383498277,0.018917938613308823,0.5,0.5,0.5,0.5,1,0,0
1,9,1,0.49200837442499734,0.8270685508669406,0.47607714417072017,0.1717022809674232,0.5,0.5,0.5,0.5,3,0,1
1,10,1,0.4925860798745119,0.8934922733830063,0.06585184144685,0.3658294710677252,0.5,0.5,0.5,0.5,3,0,0
1,11,-1,0.5035035175977063,0.6017733086264996,0.42336301939284254,0.18485932965628823,0.5,0.5,0.5,0.5,3,0,0
1,12,1,0.3167091376194544,0.8274734333886167,0.14544187631803135,0.40000967685463046,0.5,0.5,0.5,0.5,3,0,0
1,13,-1,0.929897269031542,0.5197473472949613,0.16245799312522796,0.2321054031290117,0.5,0.5,0.5,0.5,3,1,1
1,14,1,0.3841378194671352,0.9077424509654155,0.40676905638528854,0.20212097029213366,0.5,0.5,0.5,0.5,3,0,0
1,15,-1,0.5079247207244388,0.9832145817360062,0.2612249461372438,0.36600015663708096,0.5,0.5,0.5,0.5,3,0,0
1,16,1,0.2664615949507501,0.7835263685462298,0.08571319700121792,0.4716192947855554,0.5,0.5,0.5,0.5,3,0,1
1,17,-1,0.4713197501557592,0.07842807385538421,0.32818747323655967,0.6449153445218714,0.5,0.5,0.5,0.5,1,0,0
1,18,-1,0.32244847152053774,0.028367351862170587,0.06095556363563277,0.9181463024791378,0.5,0.5,0.5,0.5,1,0,0
1,19,-1,0.8141017800306762,0.29553469992311426,0.38083787905209904,0.8186684768191272,0.5,0.5,0.5,0.5,1,0,0
1,20,-1,0.08518082296699099,0.1782437423154425,0.1475813710538446,0.9249361147526517,0.5,0.5,0.5,0.5,1,0,0
1,21,1,0.40655476638833854,0.4823800262222468,0.40828107556150944,0.7667201803499955,0.5,0.5,0.5,0.5,1,1,1
1,22,1,0.288342833706918,0.03904599325435605,0.4176151485466523,0.8300287626555967,0.5,0.5,0.5,0.5,1,0,0
1,23,1,0.6786164036441716,0.07985950414192328,0.14014203862503855,0.655937553545892,0.5,0.5,0.5,0.5,1,0,0
1,24,-1,0.7998633266090903,0.23679154244012077,0.2063366291832263,0.8429547453600177,0.5,0.5,0.5,0.5,1,0,0
1,25,-1,0.8540863048024582,1.0001084862074985,0.09589133125801272,0.7962282171586517,0.5,0.5,0.5,0.5,4,0,0
1,26,1,0.22714360407561637,1.0051827719275734,0.437796294244189,0.669055569377353,0.5,0.5,0.5,0.5,4,0,0
1,27,-1,0.3985479927260001,0.7340465821385772,0.058157784733883756,0.6698123912604205,0.5,0.5,0.5,0.5,4,0,0
1,28,-1,0.18188679470513927,0.7449083345623804,0.2714945475050998,0.7252724038475389,0.5,0.5,0.5,0.5,4,0,0
1,29,1,0.024835316241257184,0.5264070461011401,0.4725992208381915,0.9804391271204538,0.5,0.5,0.5,0.5,4,1,1
1,30,1,0.2848558440611524,0.734496728345661,0.48856782198097526,0.7256559682080086,0.5,0.5,0.5,0.5,4,0,1
1,31,1,0.6234340538454998,0.6480337969743302,0.36703750448596695,0.7968455647371867,0.5,0.5,0.5,0.5,4,0,0
1,32,-1,0.33864045111078805,0.7309838354149261,0.44217277345350436,0.8889209892495308,0.5,0.5,0.5,0.5,4,0,0
1,33,-1,0.49154921198323875,0.46007613984039675,0.8766127478421812,0.2157633003766539,0.5,0.5,0.5,0.5,2,0,0
1,34,-1,0.6761833039636314,0.38170182779779793,0.5584963868810768,0.2983454148046926,0.5,0.5,0.5,0.5,2,0,0
1,35,-1,0.7347223753093348,0.09603547782090133,0.9358746228288128,0.4157101257620613,0.5,0.5,0.5,0.5,2,0,0
1,36,-1,0.5266245288591537,0.07754561012631156,0.9707750827959141,0.06608589890824626,0.5,0.5,0.5,0.5,2,0,0
1,37,-1,0.8790344340540328,0.1392931122263876,0.6284693984793605,0.2365022947969071,0.5,0.5,0.5,0.5,2,0,0
1,38,-1,0.9990974080968786,0.33719590225696777,0.8293037974547185,0.17373751485405145,0.5,0.5,0.5,0.5,2,0,0
1,39,-1,0.8656827669557434,0.19552014588389455,0.9663760556766757,0.43599133722531164,0.5,0.5,0.5,0.5,2,0,0
1,40,-1,0.11705552004573438,0.1456980318605264,0.8956612893311601,0.18403578745346366,0.5,0.5,0.5,0.5,2,0,0
1,41,-1,0.15954623899176856,0.9893402009081271,0.6899580732324823,0.5100363437163892,0.5,0.5,0.5,0.5,3,0,1
1,42,-1,0.39185935684907847,0.8577975296324597,0.6402742434255884,0.09590329423982914,0.5,0.5,0.5,0.5,3,0,0
1,43,1,0.7342703240182489,0.828909905695503,0.7821497277871226,0.21609163027971812,0.5,0.5,0.5,0.5,3,0,0
1,44,1,0.7223847512813074,0.8162378169842754,0.8705966932804645,0.44476924797655487,0.5,0.5,0.5,0.5,3,0,0
1,45,-1,0.060071253056905985,0.5561696655248372,0.6679398552893785,0.0342922965393843,0.5,0.5,0.5,0.5,3,1,1
1,46,-1,0.6843158190013701,0.9774642918325986,0.6239841819385381,0.04423851081286495,0.5,0.5,0.5,0.5,3,0,0
1,47,1,0.9654201562816869,0.5386328461044304,0.8048419875263962,0.5135294047318028,0.5,0.5,0.5,0.5,3,1,1
1,48,1,0.6061659417653673,0.9009664434380187,0.6985726844286061,0.5066463430488524,0.5,0.5,0.5,0.5,3,0,1
1,49,1,0.4070992515068081,0.1361313496653168,0.8780999429596588,0.504671850729921,0.5,0.5,0.5,0.5,2,0,1
1,50,-1,0.4856777147941696,0.08964271455207992,0.9834253731118884,0.785062502070091,0.5,0.5,0.5,0.5,2,0,0
1,51,1,0.7249205905258914,0.4699050110143411,0.6216421723588796,0.9240374288099179,0.5,0.5,0.5,0.5,2,1,1
1,52,1,0.3029818945323294,0.29433981396739933,0.7116621393639652,0.8548157758048306,0.5,0.5,0.5,0.5,2,0,0
1,53,-1,0.019240314707378775,0.24126941535227345,0.8067348492245798,0.595815815566541,0.5,0.5,0.5,0.5,2,0,1
1,54,1,0.5748777632873436,0.32479584714574616,0.6906824313720025,0.6712036022578031,0.5,0.5,0.5,0.5,2,0,0
1,55,-1,0.7680631368139417,0.1486720619795574,0.5094822528653195,0.5434696324742289,0.5,0.5,0.5,0.5,2,0,1
1,56,-1,0.9891354939486783,0.1851878179177813,0.7955335196771929,0.5410175955181235,0.5,0.5,0.5,0.5,2,0,1
1,57,1,0.5086244995124417,0.6327480417849496,0.6722702900031964,0.6660035883142955,0.5,0.5,0.5,0.5,4,0,0
1,58,-1,0.13457169192859855,0.638645735207084,0.6701514921397927,0.9331867087962645,0.5,0.5,0.5,0.5,4,0,0
1,59,1,0.4536877583377419,0.6642978907932764,0.8816259814417089,0.6928504668863291,0.5,0.5,0.5,0.5,4,0,0
1,60,-1,0.8842049535620481,0.947812758955681,0.5705461008413466,0.8050092433038388,0.5,0.5,0.5,0.5,4,0,0
1,61,-1,0.8280913737138419,0.8145155929452297,0.9792582846513747,0.8270175621225354,0.5,0.5,0.5,0.5,4,0,0
1,62,1,0.9343107958106232,0.756266762456539,0.8933379530431618,0.9909372149991598,0.5,0.5,0.5,0.5,4,0,0
1,63,1,0.9467267360357163,0.7215570028968229,0.9183929241749798,0.9334789588309772,0.5,0.5,0.5,0.5,4,0,0
1,64,1,0.42333466700274786,0.9866760687788492,0.5011076111857431,0.5420302267616881,0.5,0.5,0.5,0.5,4,0,1
1,65,1,0.8001921737850161,0.2933645304120783,0.07933846646205236,0.16486988076417652,0.5,0.5,0.5,0.5,1,0,0
1,66,-1,0.30185363758490097,0.3779735537324656,0.022143651666726823,0.00882057056223426,0.5,0.5,0.5,0.5,1,0,0
1,67,1,1.0004615717598062,0.08984384082750377,0.22866739555339,0.06877452799667991,0.5,0.5,0.5,0.5,1,0,0
1,68,1,0.32943763854623287,0.2419923762136376,0.4268232192344143,0.15901602942605617,0.5,0.5,0.5,0.5,1,0,0
1,69,-1,0.1589966199364187,0.0791907937254095,0.48790268055085884,0.038319330951177656,0.5,0.5,0.5,0.5,1,0,1
1,70,-1,0.6968664496080101,0.21912921534239094,0.1691427668769925,0.07037751399796481,0.5,0.5,0.5,0.5,1,0,0
1,71,-1,0.8696277588999768,0.3565973365441616,0.049319423444753555,0.41805367562936524,0.5,0.5,0.5,0.5,1,0,0
1,72,-1,0.6866612096631382,0.46771312055739045,0.3775351165355341,0.49350386607497587,0.5,0.5,0.5,0.5,1,1,1
1,73,-1,0.13858831658347218,0.14011325020924162,0.09991162406370084,0.43791859783986276,0.5,0.5,0.5,0.5,1,0,0
1,74,-1,0.24107746154438464,0.2478107250159125,0.45736170244181157,0.4585145454466581,0.5,0.5,0.5,0.5,1,0,1
1,75,-1,0.07784173724925339,0.665160484106901,0.08761903181387967,0.46691218847099014,0.5,0.5,0.5,0.5,3,0,0
1,76,-1,0.013606553491779454,0.508291927423702,0.3191224187199184,0.4731542547033042,0.5,0.5,0.5,0.5,3,1,1
1,77,1,0.11667303801020427,0.9738275348463464,0.2552406582466755,0.2764760221742464,0.5,0.5,0.5,0.5,3,0,0
1,78,-1,0.2844759673917135,0.5367712660015936,0.3518201836970699,0.3591472461186468,0.5,0.5,0.5,0.5,3,0,0
1,79,1,0.3806694518531806,0.8911501018103244,0.391626751942319,0.00797456783629472,0.5,0.5,0.5,0.5,3,0,0
1,80,-1,0.24367339145204034,0.7212037148869903,0.14620106828422144,0.5364151468057798,0.5,0.5,0.5,0.5,3,0,1
1,81,-1,0.7628180638002322,0.5787335176764579,0.04115761017819019,0.386616432532805,0.5,0.5,0.5,0.5,3,1,1
1,82,1,0.09569029361873503,0.7901039012001118,0.21813908483176153,0.2962236215126522,0.5,0.5,0.5,0.5,3,0,0
1,83,-1,0.2897033143914913,0.10996313365660261,0.022675361274636836,0.9011915314199194,0.5,0.5,0.5,0.5,1,0,0
1,84,-1,0.596254298189135,0.23139853640609603,0.39965841650780853,0.8964868088281204,0.5,0.5,0.5,0.5,1,0,0
1,85,-1,0.7117909196197165,0.25588339160029316,0.4397156032069301,0.6071652995270819,0.5,0.5,0.5,0.5,1,0,0
1,86,1,0.3678857412535184,0.4532530153353704,0.31169334064403015,0.5592178943732429,0.5,0.5,0.5,0.5,1,1,1
1,87,1,0.7956196034077747,0.08417236309614838,0.0021704807240317345,0.8492140208470303,0.5,0.5,0.5,0.5,1,0,0
1,88,-1,0.6400418015044066,0.417332480262713,0.4202466730008013,0.7468422277855953,0.5,0.5,0.5,0.5,1,0,0
1,89,-1,0.941955228776247,0.15861967969670476,0.09538121795927391,0.7167809363260041,0.5,0.5,0.5,0.5,1,0,0
1,90,1,0.05075557178758596,0.44383813276474027,0.46267951587311085,0.8162981914454326,0.5,0.5,0.5,0.5,1,0,1
1,91,1,0.4631716758749219,0.3542765450050541,0.3429124235757663,0.7280696672001565,0.5,0.5,0.5,0.5,1,0,0
1,92,1,0.9277816299232173,0.4972336660700166,0.3256622023071811,0.9358770021884665,0.5,0.5,0.5,0.5,1,1,1
1,93,1,0.6183739952342244,0.8036221898348003,0.4250057577399149,0.5591559883783995,0.5,0.5,0.5,0.5,4,0,1
1,94,-1,0.4152503246416833,0.5933719425361589,0.26604795293138556,0.6951902162725817,0.5,0.5,0.5,0.5,4,0,0
1,95,-1,0.06060260980137443,0.7601291721817814,0.015713618551191647,0.9425045617495438,0.5,0.5,0.5,0.5,4,0,0
1,96,1,0.5814476207951145,0.7001557599080338,0.08897777817839149,0.5832241048126899,0.5,0.5,0.5,0.5,4,0,1
1,97,1,0.78185253286667,0.09932021116604434,0.9649795200212461,0.15374001264258874,0.5,0.5,0.5,0.5,2,0,0
