iSub,iSession,iTrial,invalid,noinfo,neck_value,head_value,leg_value,tail_value,neck_direct,head_direct,leg_direct,tail_direct,neck_indirect,head_indirect,leg_indirect,tail_indirect,text
19,1,59,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,头长，腿长。
19,1,60,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,头长，腿短。
19,1,61,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,各部位分布均匀。
19,1,62,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,各部位分布不均匀，腿短。
19,1,63,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短，不均匀。
19,1,64,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,各部位分布均匀，都很长。
19,1,65,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,它像一个小型的动物。
19,1,66,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,它像一个大型的动物。
19,1,67,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,它像一个小型的动物。
19,1,68,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,头长，腿很长，分布均匀。
19,1,69,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,体型比较大且分布均匀。
19,1,70,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,体型分布的不均匀。
19,1,71,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,体型分布的不均匀。
19,1,72,0,0,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,体型分布的还算均匀，头很长。
19,1,73,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿很长，分布得很均匀。
19,1,74,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,体型分布的很均匀。
19,1,75,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,体型分布的很均匀。
19,1,76,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,体型分布得很均匀。
19,1,77,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,体型分布的很均匀。
19,1,78,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,躯干比腿短。
19,1,79,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,体型分布的不均匀。
19,1,80,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,体型分布得不均匀。
19,1,81,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,体型分布的不均匀。
19,1,82,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,体型分布的不均匀，且方向是朝左。
19,1,83,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿很长，个子很高。
19,1,84,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,腿很长，尾巴很短，像一条狗。
19,1,85,0,0,NA,3,1,3,NA,1,1,1,NA,NA,NA,NA,腿很短，尾巴很长，头很长。
19,1,86,0,0,NA,3,1,3,NA,1,1,1,NA,NA,NA,NA,腿很短，尾巴很长，头很长。
19,1,87,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿很长，其他都很长。
19,1,88,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿很短，头很长。
19,1,89,0,0,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,头很长。
19,1,90,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿很短。
19,1,91,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿很短。
19,1,92,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿很短。
19,1,93,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,头很短。
19,1,94,0,0,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,头很长。
19,1,95,0,0,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,头长。
19,1,96,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,97,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,98,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,99,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,100,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,101,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,102,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,103,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,104,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,105,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,106,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子长。
19,1,107,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子长。
19,1,108,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子长。
19,1,109,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子短。
19,1,110,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子短。
19,1,111,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子长。
19,1,112,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子长。
19,1,113,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子长。
19,1,114,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子长。
19,1,115,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子长。
19,1,116,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子短。
19,1,117,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子短。
19,1,118,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子长。
19,1,119,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子长。
19,1,120,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子短。
19,1,121,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,尾巴比身子长。
19,1,122,0,0,NA,NA,3,1,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿短。
19,1,123,0,0,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿长。
19,1,124,0,0,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿长。
19,1,125,0,0,NA,NA,3,1,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿短。
19,1,126,0,0,NA,NA,3,1,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿短。
19,1,127,0,0,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿长。
19,1,128,0,0,NA,NA,3,1,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿短。
19,1,129,0,0,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿长。
19,1,130,0,0,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿长，是个大型动物。
19,1,131,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,是个大型动物。
19,1,132,0,0,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿长。
19,1,133,0,0,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿长。
19,1,134,0,0,NA,NA,3,1,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿短。
19,1,135,0,0,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿长。
19,1,136,0,0,NA,NA,3,1,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿短。
19,1,137,0,0,NA,NA,3,1,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿短。
19,1,138,0,0,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿长。
19,1,139,0,0,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿长。
19,1,140,0,0,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿长。
19,1,141,0,0,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿长。
19,1,142,0,0,NA,NA,1,3,NA,NA,NA,1,NA,NA,1,NA,尾巴比腿长。
19,1,143,0,0,NA,3,NA,1,NA,NA,NA,1,NA,1,NA,NA,尾巴比头短。
19,1,144,0,0,NA,1,NA,3,NA,NA,NA,1,NA,1,NA,NA,尾巴比头长。
19,1,145,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,146,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,147,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,148,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,149,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,150,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,151,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,152,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,153,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,154,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,155,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,156,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,157,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,158,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,159,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,160,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,161,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,162,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,163,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,164,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,165,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,166,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,167,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,168,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,169,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,170,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,171,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,172,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,173,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,174,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,175,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,176,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,177,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,178,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,179,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,180,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,181,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,182,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,183,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,184,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,185,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,186,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,187,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,188,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,189,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,190,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴长。
19,1,191,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
19,1,192,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
