iSub,iSession,iTrial,invalid,noinfo,neck_value,head_value,leg_value,tail_value,neck_direct,head_direct,leg_direct,tail_direct,neck_indirect,head_indirect,leg_indirect,tail_indirect,text
6,1,250,0,0,NA,3,3,3,NA,1,1,1,NA,NA,NA,NA,头长，尾巴长，腿长。
6,1,251,0,0,NA,3,1,3,NA,1,1,1,NA,NA,NA,NA,头长，尾巴长，腿短。
6,1,252,0,0,NA,1,3,1,NA,1,1,1,NA,NA,NA,NA,腿长，头短，尾巴短。
6,1,253,0,0,NA,1,3,1,NA,1,1,1,NA,NA,NA,NA,腿长，头短，尾巴短。
6,1,254,0,0,NA,1,3,3,NA,1,1,1,NA,NA,NA,NA,尾巴长，腿长，头短。
6,1,255,0,0,NA,1,1,3,NA,1,1,1,NA,NA,NA,NA,尾巴长，头短，腿短。
6,1,256,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,1,257,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,尾巴长，头长。
6,1,258,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头短。
6,1,259,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头长。
6,1,260,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,头短。
6,1,261,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短。
6,1,262,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,都差不多短。
6,1,263,0,0,NA,3,1,3,NA,1,1,1,NA,NA,NA,NA,腿短，尾巴、头长。
6,1,264,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,1,265,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿长，四个部位都差不多长。
6,1,266,0,0,NA,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,腿长，尾巴长。
6,1,267,0,0,NA,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,腿长，尾巴长。
6,1,268,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,1,269,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头长。
6,1,270,0,0,NA,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,腿长，尾巴长。
6,1,271,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,1,272,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头长。
6,1,273,0,0,NA,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,腿长，尾巴长。
6,1,274,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,1,275,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头长。
6,1,276,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头长。
6,1,277,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,1,278,0,0,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,NA,腿长，脖子长。
6,1,279,0,0,NA,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,腿长，尾巴长。
6,1,280,0,0,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,NA,腿长，脖子长。
6,1,281,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,1,282,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,尾巴短，头长。
6,1,283,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,尾巴短，头长。
6,1,284,0,0,3,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA,尾巴长，脖子长。
6,1,285,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,尾巴短，头长。
6,1,286,0,0,3,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,尾巴短，脖子长。
6,1,287,0,0,3,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,尾巴短，脖子长。
6,1,288,0,0,3,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA,尾巴长，脖子长。
6,1,289,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,1,290,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,1,291,0,0,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,头长。
6,1,292,0,0,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,头短。
6,1,293,0,0,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,脖子长。
6,1,294,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,蜥蜴状。
6,1,295,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,狗状。
6,1,296,0,0,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,头比脖子长，尾巴短。
6,1,297,0,0,3,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,腿、脖子长，尾巴短。
6,1,298,0,0,NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,腿长，尾巴短。
6,1,299,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,1,300,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,1,301,0,0,NA,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,腿长，尾巴长。
6,1,302,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,1,303,0,0,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,NA,腿长，脖子长。
6,1,304,0,0,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,NA,腿长，脖子长。
6,1,305,0,0,NA,3,1,3,NA,1,1,1,NA,NA,NA,NA,头长，尾巴长，腿短。
6,1,306,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,腿和尾巴比较长。
6,1,307,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴短，其他都长。
6,1,308,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴最长。
6,1,309,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴最长。
6,1,310,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,尾巴最长。
6,1,311,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,头比其他的长一些。
6,1,312,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,头长，腿长。
6,1,313,0,0,NA,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,腿长，尾巴长。
6,1,314,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,头长，腿长。
6,1,315,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,头、脖子长，腿短。
6,1,316,0,0,NA,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,腿长，尾巴长。
6,1,317,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，头、脖子长。
6,1,318,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头长。
6,1,319,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,1,320,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头长。
6,2,1,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿长。
6,2,2,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,3,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,4,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,5,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,6,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,7,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,8,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,9,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿长。
6,2,10,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,11,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿长。
6,2,12,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,13,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,14,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿长。
6,2,15,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,16,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,17,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿长。
6,2,18,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,19,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,20,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,21,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,22,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,23,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿长。
6,2,24,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,25,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿长。
6,2,26,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,27,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿长。
6,2,28,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,29,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,30,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿长。
6,2,31,0,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,腿短。
6,2,32,0,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,腿长。
6,2,33,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头长。
6,2,34,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,35,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头长。
6,2,36,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,37,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头短。
6,2,38,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,39,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,40,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,41,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,42,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,43,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子短。
6,2,44,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,45,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,46,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,47,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,48,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子短。
6,2,49,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头长。
6,2,50,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,51,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,52,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,53,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,54,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,55,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,56,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,57,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,58,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,59,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,60,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,61,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,62,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,63,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子短。
6,2,64,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,65,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子短。
6,2,66,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,67,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,68,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,69,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,70,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,71,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头短。
6,2,72,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,73,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头长。
6,2,74,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,75,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,76,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,77,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,78,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,79,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头短。
6,2,80,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,81,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头短。
6,2,82,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头长。
6,2,83,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头短。
6,2,84,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,85,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,86,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,87,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,88,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头短。
6,2,89,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,90,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,91,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,92,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头短。
6,2,93,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,94,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,95,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,96,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,97,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,98,0,0,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,腿短，头长。
6,2,99,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,100,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子短。
6,2,101,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,102,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,103,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,104,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,105,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,106,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,107,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,108,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子短。
6,2,109,0,0,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子短。
6,2,110,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,111,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,112,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,113,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,114,0,0,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,腿短，脖子长。
6,2,115,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,116,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,117,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,118,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,119,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,120,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,121,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,122,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,123,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,124,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,125,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,126,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,127,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,128,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,129,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,130,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,131,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,132,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,133,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,134,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,135,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,136,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,137,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,138,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,139,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,140,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,141,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,142,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,143,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,144,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,145,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,146,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,147,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,148,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,149,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,150,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,151,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,152,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,153,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,154,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,155,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,156,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,157,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,158,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,159,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,160,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,161,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,162,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,163,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,164,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,165,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,166,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,167,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,168,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,169,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,170,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,171,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,172,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,173,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,174,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,175,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,176,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,177,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,178,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,179,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,180,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,181,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,182,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,183,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,184,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,185,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,186,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,187,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,188,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
6,2,189,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴长。
6,2,190,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头短。
6,2,191,0,0,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,NA,腿长，头长。
6,2,192,0,0,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,腿短，尾巴短。
