iSub,iSession,iTrial,invalid,noinfo,neck_value,head_value,leg_value,tail_value,neck_direct,head_direct,leg_direct,tail_direct,neck_indirect,head_indirect,leg_indirect,tail_indirect,text
9,1,21,0,0,1,3,NA,2,1,1,NA,1,NA,NA,NA,NA,脖子短，尾巴中等，头比较长。
9,1,22,0,0,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,NA,脖子短，腿长。
9,1,23,0,0,3,1,NA,2,1,1,NA,1,NA,NA,NA,NA,头短，脖子长，腿和尾巴中等。
9,1,24,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,都中等，脖子相对较短。
9,1,25,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,尾巴较短，其余中等。
9,1,26,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,脖子和尾巴较长，头和腿较短。
9,1,27,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,头和尾巴长。
9,1,28,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,头和尾巴长。
9,1,29,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,30,0,0,1,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA,头和尾巴长，脖子短。
9,1,31,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,32,0,0,NA,1,1,3,NA,1,1,1,NA,NA,NA,NA,头和腿短，尾巴长。
9,1,33,0,0,NA,3,3,1,NA,1,1,1,NA,NA,NA,NA,头长，腿长，尾巴短。
9,1,34,0,0,NA,1,3,1,NA,1,1,1,NA,NA,NA,NA,头短，腿长，尾巴短。
9,1,35,0,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,头和尾巴短。
9,1,36,0,0,NA,1,3,3,NA,1,1,1,NA,NA,NA,NA,头短，腿长，尾巴较长。
9,1,37,0,0,NA,1,3,1,NA,1,1,1,NA,NA,NA,NA,头短，腿长，尾巴短。
9,1,38,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,39,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,40,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,头短，尾巴长。
9,1,41,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,42,0,0,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,头短，尾巴短。
9,1,43,0,0,3,1,NA,1,1,1,NA,1,NA,NA,NA,NA,头短，尾巴短，脖子长，腿中上。
9,1,44,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,都比较长。
9,1,45,0,0,1,NA,1,3,1,NA,1,1,NA,NA,NA,NA,头和尾巴长，脖子和腿短。
9,1,46,0,0,1,NA,1,3,1,NA,1,1,NA,NA,NA,NA,头、脖子、腿短，尾巴长。
9,1,47,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,48,0,0,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,头短，尾巴短。
9,1,49,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头比较长，尾巴短。
9,1,50,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,头短，尾巴长。
9,1,51,0,0,2,3,1,NA,1,1,1,NA,NA,NA,NA,NA,头长，尾和脖子中等以下、较短，但是腿很短。
9,1,52,0,0,NA,3,3,1,NA,1,1,1,NA,NA,NA,NA,头长，尾巴短，腿长。
9,1,53,0,0,NA,NA,3,3,NA,NA,1,1,NA,NA,NA,NA,头和尾巴都挺长，腿特别长。
9,1,54,0,0,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,头、脖子、腿和尾巴都长。
9,1,55,0,0,NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,尾巴长，腿短。
9,1,56,0,0,NA,1,1,3,NA,1,1,1,NA,NA,NA,NA,头短，腿短，尾巴较长。
9,1,57,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,58,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,59,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,60,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴长。
9,1,61,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,62,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,63,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,64,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,65,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,66,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,67,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,68,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,69,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴长。
9,1,70,0,0,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,头短，尾巴长。
9,1,71,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,72,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,73,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,74,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,75,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,76,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,77,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,78,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,79,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,80,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,81,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,82,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,83,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,84,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,85,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,86,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,87,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,88,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴长。
9,1,89,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,90,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴长。
9,1,91,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,92,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,93,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,94,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,95,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,96,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴长。
9,1,97,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴长。
9,1,98,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴较长。
9,1,99,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,100,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,101,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,102,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,103,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴较长。
9,1,104,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,105,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,106,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴长。
9,1,107,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,108,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,109,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,110,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴较长。
9,1,111,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,112,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,113,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿很长。
9,1,114,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿很长。
9,1,115,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿也短。
9,1,116,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,117,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿很长。
9,1,118,0,0,NA,3,NA,3,NA,1,NA,1,NA,NA,NA,NA,头较长，尾巴长。
9,1,119,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,120,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,121,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,122,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,123,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,124,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,125,0,0,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿长。
9,1,126,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
9,1,127,0,0,NA,3,NA,1,NA,1,NA,1,NA,NA,NA,NA,头长，尾巴短。
9,1,128,0,0,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,头短，腿短。
