iSub,version,condition,iSession,iBlock,iTrial,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,feature1,feature2,feature3,feature4,category,choice,feedback,ambigous,choRT,neck_oral,head_oral,leg_oral,tail_oral,text,human_feature_1,human_feature_2,human_feature_3,human_feature_4,neck_use,head_use,leg_use,tail_use,feature1_use,feature2_use,feature3_use,feature4_use,choice_1_feature_1,choice_1_feature_2,choice_1_feature_3,choice_1_feature_4,choice_2_feature_1,choice_2_feature_2,choice_2_feature_3,choice_2_feature_4
7,1,1,1,1,51,0.282109670621723,0.93775853479224,0.163090093656243,0.77831556134789,0.5,0.5,0.5,0.5,0.282109670621723,0.163090093656243,0.93775853479224,0.77831556134789,1,1,1.0,0,16.629,0.5,0.75,0.5,0.75,头和尾巴都最长。,0.5,0.5,0.75,0.75,0,1,0,1,0,0,1,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,1,52,0.467042013175136,0.380622689347158,0.644167787756623,0.441884154560056,0.5,0.5,0.5,0.5,0.467042013175136,0.644167787756623,0.380622689347158,0.441884154560056,2,2,0.0,1,8.426,0.4,0.4,0.8,0.4,腿最长。,0.4,0.8,0.4,0.4,0,0,1,0,0,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,1,53,0.84921106194694,0.475855693984492,0.652386323107561,0.464489050857821,0.5,0.5,0.5,0.5,0.84921106194694,0.652386323107561,0.475855693984492,0.464489050857821,3,1,0.0,0,14.504,0.8,0.4,0.4,0.4,脖子最长。,0.8,0.4,0.4,0.4,1,0,0,0,1,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,1,54,0.003078184300123,0.96608074167143,0.98933372561583,0.383638748989735,0.5,0.5,0.5,0.5,0.003078184300123,0.98933372561583,0.96608074167143,0.383638748989735,2,1,1.0,0,10.445,0.4,0.8,0.8,0.8,脖子最短。,0.4,0.8,0.8,0.8,1,0,0,0,1,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,1,55,0.75931973058794,0.80738075313349,0.152937506923947,0.503033569727594,0.5,0.5,0.5,0.5,0.75931973058794,0.152937506923947,0.80738075313349,0.503033569727594,4,2,1.0,0,20.161,0.8,0.8,0.4,0.8,腿最短。,0.8,0.4,0.8,0.8,0,0,1,0,0,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,1,56,0.649571202522139,0.7970696201986,0.022657483124559,0.77139617331809,0.5,0.5,0.5,0.5,0.649571202522139,0.022657483124559,0.7970696201986,0.77139617331809,4,2,1.0,0,6.303,0.8,0.8,0.4,0.8,腿最短。,0.8,0.4,0.8,0.8,0,0,1,0,0,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,1,57,0.062877028890778,0.96348212447547,0.09992136029205,0.57050739559177,0.5,0.5,0.5,0.5,0.062877028890778,0.09992136029205,0.96348212447547,0.57050739559177,1,1,1.0,0,18.708,0.25,0.5,0.25,0.5,腿和脖子都很短。,0.25,0.25,0.5,0.5,1,0,1,0,1,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,1,58,0.410584942208527,0.499628905676174,0.315802232087569,0.201671080168046,0.5,0.5,0.5,0.5,0.410584942208527,0.315802232087569,0.499628905676174,0.201671080168046,1,2,0.0,0,45.398,0.5,0.5,0.25,0.25,尾巴和腿最短。,0.5,0.25,0.5,0.25,0,0,1,1,0,1,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,1,59,0.95848848979832,0.24418016634968,0.142365577475978,0.608932188389581,0.5,0.5,0.5,0.5,0.95848848979832,0.142365577475978,0.24418016634968,0.608932188389581,3,2,1.0,0,52.504,0.5,0.5,0.25,0.5,腿比较短。,0.5,0.25,0.5,0.5,0,0,1,0,0,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,1,60,0.128762541460904,0.410989166333443,0.97027240936388,0.116782556724284,0.5,0.5,0.5,0.5,0.128762541460904,0.97027240936388,0.410989166333443,0.116782556724284,2,2,0.0,0,9.089,0.25,0.5,0.5,0.25,脖子和尾巴很短。,0.25,0.5,0.5,0.25,1,0,0,1,1,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,1,61,0.018968223456611,0.95804716592744,0.674036980457883,0.9977578625623,0.5,0.5,0.5,0.5,0.018968223456611,0.674036980457883,0.95804716592744,0.9977578625623,2,1,1.0,0,14.587,0.4,0.8,0.8,0.8,脖子最短。,0.4,0.8,0.8,0.8,1,0,0,0,1,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,1,62,0.687749823758471,0.734501593978278,0.69459644639032,0.118430957929944,0.5,0.5,0.5,0.5,0.687749823758471,0.69459644639032,0.734501593978278,0.118430957929944,4,2,1.0,0,5.902,0.8,0.8,0.8,0.4,尾巴最短。,0.8,0.8,0.8,0.4,0,0,0,1,0,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,1,63,0.642211481897254,0.217710104471737,0.84140554952909,0.254853205934327,0.5,0.5,0.5,0.5,0.642211481897254,0.84140554952909,0.217710104471737,0.254853205934327,3,2,1.0,0,23.493,0.5,0.25,0.5,0.25,尾巴和头最短。,0.5,0.5,0.25,0.25,0,1,0,1,0,0,1,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,1,64,0.44413210236923,0.96806353701071,0.78102847810522,0.628568935369322,0.5,0.5,0.5,0.5,0.44413210236923,0.78102847810522,0.96806353701071,0.628568935369322,2,1,1.0,0,5.615,0.4,0.8,0.8,0.8,脖子最短。,0.4,0.8,0.8,0.8,1,0,0,0,1,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,65,0.80506381025097,0.086941140192284,0.080636475829738,0.281783723372373,0.5,0.5,0.5,0.5,0.80506381025097,0.080636475829738,0.086941140192284,0.281783723372373,3,2,1.0,0,10.888,0.8,0.4,0.4,0.4,脖子最长。,0.8,0.4,0.4,0.4,1,0,0,0,1,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,66,0.207206089555384,0.024250114202516,0.263905945160769,0.745961697523724,0.5,0.5,0.5,0.5,0.207206089555384,0.263905945160769,0.024250114202516,0.745961697523724,1,2,0.0,0,13.482,0.6000000000000001,0.4,0.6000000000000001,0.8,头最短，尾巴最长。,0.6000000000000001,0.6000000000000001,0.4,0.8,0,1,0,1,0,0,1,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,67,0.17176207417853,0.076779726787816,0.322778314500696,0.469793177394871,0.5,0.5,0.5,0.5,0.17176207417853,0.322778314500696,0.076779726787816,0.469793177394871,1,1,1.0,0,9.921,0.5,0.25,0.5,0.75,头短，尾巴长。,0.5,0.5,0.25,0.75,0,1,0,1,0,0,1,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,68,0.078036252788109,0.295062287000968,0.012163147705686,0.12041475322429,0.5,0.5,0.5,0.5,0.078036252788109,0.012163147705686,0.295062287000968,0.12041475322429,1,2,0.0,0,13.604,0.5,0.75,0.25,0.5,头长，腿短。,0.5,0.25,0.75,0.5,0,1,1,0,0,1,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,69,0.235098193144475,0.378029400771003,0.068174890822413,0.471307503946987,0.5,0.5,0.5,0.5,0.235098193144475,0.068174890822413,0.378029400771003,0.471307503946987,1,2,0.0,0,45.519,0.8,0.8,0.4,0.8,腿最短。,0.8,0.4,0.8,0.8,0,0,1,0,0,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,70,0.435698801473989,0.077746587321401,0.042038927429379,0.224040220309587,0.5,0.5,0.5,0.5,0.435698801473989,0.042038927429379,0.077746587321401,0.224040220309587,1,1,1.0,0,55.678,0.75,0.25,0.25,0.5,头和腿短，脖子长。,0.75,0.25,0.25,0.5,1,1,1,0,1,1,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,71,0.433267828055392,0.92900911897816,0.222929691267614,0.426351979225317,0.5,0.5,0.5,0.5,0.433267828055392,0.222929691267614,0.92900911897816,0.426351979225317,1,1,1.0,0,25.569,0.4,0.8,0.4,0.4,头最长。,0.4,0.4,0.8,0.4,0,1,0,0,0,0,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,72,0.47204107076166,0.212569210408261,0.189921501600324,0.569364690803024,0.5,0.5,0.5,0.5,0.47204107076166,0.189921501600324,0.212569210408261,0.569364690803024,1,1,1.0,1,27.528,0.5,0.25,0.25,0.5,头和腿短。,0.5,0.25,0.25,0.5,0,1,1,0,0,1,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,73,0.600490691775509,0.316631451302396,0.82800771806176,0.99706937053831,0.5,0.5,0.5,0.5,0.600490691775509,0.82800771806176,0.316631451302396,0.99706937053831,3,1,0.0,0,12.643,0.8,0.4,0.8,0.8,头最短。,0.8,0.8,0.4,0.8,0,1,0,0,0,0,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,74,0.099243417352777,0.295475597725981,0.63974866996351,0.491453104461514,0.5,0.5,0.5,0.5,0.099243417352777,0.63974866996351,0.295475597725981,0.491453104461514,2,1,1.0,0,35.575,0.25,0.5,0.75,0.5,腿长，脖子短。,0.25,0.75,0.5,0.5,1,0,1,0,1,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,75,0.9626512784731,0.267068557545059,0.138691496925555,0.482245188198887,0.5,0.5,0.5,0.5,0.9626512784731,0.138691496925555,0.267068557545059,0.482245188198887,3,2,1.0,0,20.304,0.75,0.5,0.25,0.5,腿短，脖子长。,0.75,0.25,0.5,0.5,1,0,1,0,1,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,76,0.006879115826154,0.477925522090383,0.85024080312625,0.519702763769445,0.5,0.5,0.5,0.5,0.006879115826154,0.85024080312625,0.477925522090383,0.519702763769445,2,1,1.0,0,4.723,0.25,0.5,0.75,0.5,腿长，脖子短。,0.25,0.75,0.5,0.5,1,0,1,0,1,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,77,0.093488246262079,0.205769949266422,0.440437574562195,0.657733143133342,0.5,0.5,0.5,0.5,0.093488246262079,0.440437574562195,0.205769949266422,0.657733143133342,1,1,1.0,0,7.486,0.25,0.5,0.75,0.5,腿长，脖子短。,0.25,0.75,0.5,0.5,1,0,1,0,1,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,78,0.82300120858862,0.9503414710367,0.738835858752485,0.528675555151543,0.5,0.5,0.5,0.5,0.82300120858862,0.738835858752485,0.9503414710367,0.528675555151543,4,1,0.0,0,12.374,0.5,0.75,0.5,0.5,头长。,0.5,0.5,0.75,0.5,0,1,0,0,0,0,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,79,0.538528014752791,0.704811524682187,0.291914769470555,0.20603441665975,0.5,0.5,0.5,0.5,0.538528014752791,0.291914769470555,0.704811524682187,0.20603441665975,4,1,0.0,1,14.938,0.4,0.8,0.4,0.4,头最长。,0.4,0.4,0.8,0.4,0,1,0,0,0,0,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,80,0.84614468804097,0.95436402546588,0.478587717137599,0.176079168246748,0.5,0.5,0.5,0.5,0.84614468804097,0.478587717137599,0.95436402546588,0.176079168246748,4,2,1.0,0,16.377,0.8,0.8,0.8,0.4,尾巴最短。,0.8,0.8,0.8,0.4,0,0,0,1,0,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,81,0.87667423839232,0.90671112289384,9.01751591589894e-05,0.034832874982674,0.5,0.5,0.5,0.5,0.87667423839232,9.01751591589894e-05,0.90671112289384,0.034832874982674,4,2,1.0,0,6.175,0.5,0.5,0.25,0.25,尾巴和腿最短。,0.5,0.25,0.5,0.25,0,0,1,1,0,1,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,82,0.213080338776631,0.361877198020693,0.504018198526144,0.138749152734336,0.5,0.5,0.5,0.5,0.213080338776631,0.504018198526144,0.361877198020693,0.138749152734336,2,2,0.0,0,16.938,0.8,0.8,0.8,0.4,尾巴最短。,0.8,0.8,0.8,0.4,0,0,0,1,0,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,83,0.676010411651418,0.405841159049135,0.736540687373469,0.319585194345651,0.5,0.5,0.5,0.5,0.676010411651418,0.736540687373469,0.405841159049135,0.319585194345651,3,2,1.0,0,52.224,0.5,0.25,0.5,0.25,头和尾巴短。,0.5,0.5,0.25,0.25,0,1,0,1,0,0,1,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,84,0.700986977110932,0.595550523069819,0.76664530627985,0.634169827115499,0.5,0.5,0.5,0.5,0.700986977110932,0.76664530627985,0.595550523069819,0.634169827115499,4,1,0.0,0,15.528,,,,,四个部分差不多一样长。,,,,,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,85,0.323232146744088,0.548736194460728,0.307782040767553,0.440935765857905,0.5,0.5,0.5,0.5,0.323232146744088,0.307782040767553,0.548736194460728,0.440935765857905,1,1,1.0,0,53.77,0.25,0.5,0.25,0.5,腿和脖子比较短。,0.25,0.25,0.5,0.5,1,0,1,0,1,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,86,0.480062371639801,0.535861927842221,0.665591803174232,0.82036587999239,0.5,0.5,0.5,0.5,0.480062371639801,0.665591803174232,0.535861927842221,0.82036587999239,2,2,0.0,1,32.877,,,,,四个部分差不多一样长。,,,,,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,87,0.75019834971706,0.65636085570939,0.476911371134839,0.609986066352643,0.5,0.5,0.5,0.5,0.75019834971706,0.476911371134839,0.65636085570939,0.609986066352643,4,1,0.0,0,29.108,0.75,0.75,0.5,0.5,头和脖子比较长。,0.75,0.5,0.75,0.5,1,1,0,0,1,0,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,88,0.560859647175198,0.88390078181991,0.85859343413121,0.27239420350507,0.5,0.5,0.5,0.5,0.560859647175198,0.85859343413121,0.88390078181991,0.27239420350507,4,1,0.0,0,21.127,0.25,0.5,0.5,0.25,头和腿一样长，脖子和尾巴最短。,0.25,0.5,0.5,0.25,1,1,1,1,1,1,1,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,89,0.522316274089786,0.413538641667568,0.17754165812068,0.86409651138195,0.5,0.5,0.5,0.5,0.522316274089786,0.17754165812068,0.413538641667568,0.86409651138195,3,2,1.0,1,31.137,0.8,0.8,0.4,0.8,腿最短。,0.8,0.4,0.8,0.8,0,0,1,0,0,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,90,0.564214640564189,0.582124770232077,0.685679371702997,0.58062663784727,0.5,0.5,0.5,0.5,0.564214640564189,0.685679371702997,0.582124770232077,0.58062663784727,4,2,1.0,0,4.799,,,,,差不多，都一样长。,,,,,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,91,0.96574352242597,0.451118005942103,0.81095458984595,0.80998491329904,0.5,0.5,0.5,0.5,0.96574352242597,0.81095458984595,0.451118005942103,0.80998491329904,3,2,1.0,0,13.349,0.75,0.5,0.75,0.5,脖子和腿最长。,0.75,0.75,0.5,0.5,1,0,1,0,1,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,92,0.573185162340762,0.318783557422041,0.84356611072117,0.120425828053259,0.5,0.5,0.5,0.5,0.573185162340762,0.84356611072117,0.318783557422041,0.120425828053259,3,2,1.0,0,4.535,0.5,0.25,0.5,0.25,头和尾巴比较短。,0.5,0.5,0.25,0.25,0,1,0,1,0,0,1,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,93,0.454466665449359,0.80949915171419,0.83035688046125,0.634870115114818,0.5,0.5,0.5,0.5,0.454466665449359,0.83035688046125,0.80949915171419,0.634870115114818,2,2,0.0,1,28.252,0.4,0.8,0.8,0.8,脖子最短。,0.4,0.8,0.8,0.8,1,0,0,0,1,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,94,0.428787131886817,0.006650804472546,0.678905669916548,0.13393067895844,0.5,0.5,0.5,0.5,0.428787131886817,0.678905669916548,0.006650804472546,0.13393067895844,2,2,0.0,0,8.21,0.5,0.25,0.5,0.25,头和尾巴都很短。,0.5,0.5,0.25,0.25,0,1,0,1,0,0,1,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,95,0.619330506878085,0.367280485260939,0.80539994676564,0.671608515461994,0.5,0.5,0.5,0.5,0.619330506878085,0.80539994676564,0.367280485260939,0.671608515461994,3,2,1.0,0,58.319,0.8,0.4,0.8,0.8,头最短。,0.8,0.8,0.4,0.8,0,1,0,0,0,0,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,96,0.97450967469684,0.78214239701786,0.87843264918781,0.706881090603053,0.5,0.5,0.5,0.5,0.97450967469684,0.87843264918781,0.78214239701786,0.706881090603053,4,2,1.0,0,6.83,0.8,0.8,0.8,0.4,尾巴最短。,0.8,0.8,0.8,0.4,0,0,0,1,0,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,97,0.384937735316596,0.82662239771758,0.306504725241187,0.44250148463209,0.5,0.5,0.5,0.5,0.384937735316596,0.306504725241187,0.82662239771758,0.44250148463209,1,2,0.0,0,27.209,0.5,0.75,0.25,0.5,头长，腿短。,0.5,0.25,0.75,0.5,0,1,1,0,0,1,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,98,0.065006531161195,0.303480954221467,0.722994744699818,0.371707653490358,0.5,0.5,0.5,0.5,0.065006531161195,0.722994744699818,0.303480954221467,0.371707653490358,2,1,1.0,0,13.237,0.25,0.5,0.5,0.25,尾巴和脖子很短。,0.25,0.5,0.5,0.25,1,0,0,1,1,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,99,0.124611537216372,0.699568891983531,0.77279264738019,0.420677429044578,0.5,0.5,0.5,0.5,0.124611537216372,0.77279264738019,0.699568891983531,0.420677429044578,2,1,1.0,0,16.513,0.25,0.5,0.5,0.25,尾巴和脖子很短。,0.25,0.5,0.5,0.25,1,0,0,1,1,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,100,0.182520481231485,0.80105123207216,0.224354954342494,0.028859002187168,0.5,0.5,0.5,0.5,0.182520481231485,0.224354954342494,0.80105123207216,0.028859002187168,1,1,1.0,0,4.169,0.25,0.5,0.5,0.25,尾巴和脖子很短。,0.25,0.5,0.5,0.25,1,0,0,1,1,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,101,0.99382326972773,0.87014777703258,0.29408897732141,0.94367546653327,0.5,0.5,0.5,0.5,0.99382326972773,0.29408897732141,0.87014777703258,0.94367546653327,4,2,1.0,0,4.745,0.75,0.5,0.5,0.75,尾巴和脖子比较长。,0.75,0.5,0.5,0.75,1,0,0,1,1,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,102,0.237489222123368,0.84663098162129,0.025225387325326,0.78197541086081,0.5,0.5,0.5,0.5,0.237489222123368,0.025225387325326,0.84663098162129,0.78197541086081,1,2,0.0,0,9.029,0.8,0.8,0.4,0.8,腿最短。,0.8,0.4,0.8,0.8,0,0,1,0,0,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,103,0.86265949106757,0.99508152355956,0.451541610732246,0.0015866709345039,0.5,0.5,0.5,0.5,0.86265949106757,0.451541610732246,0.99508152355956,0.0015866709345039,4,2,1.0,0,13.636,0.5,0.5,0.5,0.25,尾巴很短。,0.5,0.5,0.5,0.25,0,0,0,1,0,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,104,0.326190773323152,0.88584609414842,0.94637421941327,0.074993062712877,0.5,0.5,0.5,0.5,0.326190773323152,0.94637421941327,0.88584609414842,0.074993062712877,2,2,0.0,0,5.365,0.25,0.5,0.5,0.25,尾巴和脖子很短。,0.25,0.5,0.5,0.25,1,0,0,1,1,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,105,0.93032726925302,0.314219441516732,0.81278070619528,0.286711100734284,0.5,0.5,0.5,0.5,0.93032726925302,0.81278070619528,0.314219441516732,0.286711100734284,3,2,1.0,0,20.828,0.5,0.25,0.5,0.25,尾巴和头很短。,0.5,0.5,0.25,0.25,0,1,0,1,0,0,1,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,106,0.552135052808107,0.93007016304043,0.98743071271401,0.034550578950713,0.5,0.5,0.5,0.5,0.552135052808107,0.98743071271401,0.93007016304043,0.034550578950713,4,2,1.0,0,26.243,0.5,0.5,0.5,0.25,尾巴很短。,0.5,0.5,0.5,0.25,0,0,0,1,0,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,107,0.147617290518828,0.612401405235885,0.079252341080205,0.83239948685693,0.5,0.5,0.5,0.5,0.147617290518828,0.079252341080205,0.612401405235885,0.83239948685693,1,2,0.0,0,26.419,0.25,0.5,0.25,0.5,腿和脖子很短。,0.25,0.25,0.5,0.5,1,0,1,0,1,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,108,0.252371194883574,0.271770600780981,0.579195430707508,0.330874489901781,0.5,0.5,0.5,0.5,0.252371194883574,0.579195430707508,0.271770600780981,0.330874489901781,2,2,0.0,0,18.493,0.4,0.4,0.8,0.4,腿最长。,0.4,0.8,0.4,0.4,0,0,1,0,0,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,109,0.406763646412116,0.617608543879774,0.588577725210396,0.78934035265431,0.5,0.5,0.5,0.5,0.406763646412116,0.588577725210396,0.617608543879774,0.78934035265431,2,2,0.0,0,10.44,0.4,0.8,0.8,0.8,脖子最短。,0.4,0.8,0.8,0.8,1,0,0,0,1,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,110,0.594804013186005,0.89253916308484,0.035680050578261,0.534336928065542,0.5,0.5,0.5,0.5,0.594804013186005,0.035680050578261,0.89253916308484,0.534336928065542,4,2,1.0,0,20.248,0.8,0.8,0.4,0.8,腿最短。,0.8,0.4,0.8,0.8,0,0,1,0,0,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,111,0.99331797841964,0.346873852443194,0.110633229626314,0.84203226559434,0.5,0.5,0.5,0.5,0.99331797841964,0.110633229626314,0.346873852443194,0.84203226559434,3,2,1.0,0,6.392,0.8,0.8,0.4,0.8,腿最短。,0.8,0.4,0.8,0.8,0,0,1,0,0,1,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,112,0.98416160912202,0.084632837176759,0.076953339713253,0.747536616420734,0.5,0.5,0.5,0.5,0.98416160912202,0.076953339713253,0.084632837176759,0.747536616420734,3,2,1.0,0,3.865,0.5,0.25,0.25,0.5,头和腿最短。,0.5,0.25,0.25,0.5,0,1,1,0,0,1,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,113,0.381399740540981,0.422025903563993,0.92547824904576,0.241360280908666,0.5,0.5,0.5,0.5,0.381399740540981,0.92547824904576,0.422025903563993,0.241360280908666,2,2,0.0,0,15.776,0.6000000000000001,0.6000000000000001,0.8,0.4,腿最长，尾巴最短。,0.6000000000000001,0.8,0.6000000000000001,0.4,0,0,1,1,0,1,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,114,0.522321554314977,0.347882769512489,0.222301983109226,0.083450578240771,0.5,0.5,0.5,0.5,0.522321554314977,0.222301983109226,0.347882769512489,0.083450578240771,3,2,1.0,1,11.124,0.8,0.8,0.8,0.4,尾巴最短。,0.8,0.8,0.8,0.4,0,0,0,1,0,0,0,1,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,115,0.043361251748803,0.95487665470911,0.87793732295771,0.382511673410837,0.5,0.5,0.5,0.5,0.043361251748803,0.87793732295771,0.95487665470911,0.382511673410837,2,1,1.0,0,13.25,0.5,0.75,0.75,0.5,头和腿很长。,0.5,0.75,0.75,0.5,0,1,1,0,0,1,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,116,0.305684559443657,0.608732511086727,0.615365100487586,0.87898973358024,0.5,0.5,0.5,0.5,0.305684559443657,0.615365100487586,0.608732511086727,0.87898973358024,2,1,1.0,0,12.163,0.4,0.8,0.8,0.8,脖子最短。,0.4,0.8,0.8,0.8,1,0,0,0,1,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,117,0.553059642321728,0.97346072755768,0.79205116497781,0.455175011273566,0.5,0.5,0.5,0.5,0.553059642321728,0.79205116497781,0.97346072755768,0.455175011273566,4,1,0.0,0,20.87,0.5,0.75,0.75,0.5,头和腿最长。,0.5,0.75,0.75,0.5,0,1,1,0,0,1,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,118,0.715548550295496,0.49706041117743,0.67701855026672,0.82537792857972,0.5,0.5,0.5,0.5,0.715548550295496,0.67701855026672,0.49706041117743,0.82537792857972,3,1,0.0,0,25.386,0.8,0.4,0.8,0.8,头最短。,0.8,0.8,0.4,0.8,0,1,0,0,0,0,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,119,0.032810631791116,0.492904032883268,0.52525293501521,0.188442320446066,0.5,0.5,0.5,0.5,0.032810631791116,0.52525293501521,0.492904032883268,0.188442320446066,2,1,1.0,0,7.934,0.5,0.75,0.75,0.5,头和腿最长。,0.5,0.75,0.75,0.5,0,1,1,0,0,1,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
7,1,1,1,2,120,0.96011729017229,0.245948064676652,0.0051744655566839,0.99622550549403,0.5,0.5,0.5,0.5,0.96011729017229,0.0051744655566839,0.245948064676652,0.99622550549403,3,2,1.0,0,6.576,0.5,0.25,0.25,0.5,头和腿短。,0.5,0.25,0.25,0.5,0,1,1,0,0,1,1,0,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0.5
