iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,1,0.36685789489163934,0.4059837672395072,0.34711006228315583,0.3430153857327824,0.5,0.5,0.5,0.5,1,0,0
1,2,1,0.4994597504116503,0.8399605687096312,0.008974980394714867,0.11771967533330797,0.5,0.5,0.5,0.5,1,1,1
1,3,-1,0.0884572378901261,0.8318050552240496,0.4733135528133239,0.381826975586806,0.5,0.5,0.5,0.5,1,0,1
1,4,1,0.500062929571114,0.2611791017609325,0.28552176708202553,0.14541333340648963,0.5,0.5,0.5,0.5,1,1,1
1,5,-1,0.38969386574216597,0.29780652457534323,0.07598281204294702,0.13008914948675815,0.5,0.5,0.5,0.5,1,0,0
1,6,-1,0.3862966238322943,0.06852150576610183,0.3322776988884894,0.057847849932244275,0.5,0.5,0.5,0.5,1,0,0
1,7,-1,0.12809705566303442,0.6924020218484903,0.25258329495051585,0.15486194316811866,0.5,0.5,0.5,0.5,1,0,0
1,8,-1,0.3252937234643026,0.8015800433958185,0.3566591029700252,0.12927320684305968,0.5,0.5,0.5,0.5,1,0,0
1,9,-1,0.5914818297471222,0.468612223489321,0.30278069168620686,0.3378571343196741,0.5,0.5,0.5,0.5,3,1,1
1,10,-1,0.8563875489808848,0.6425499232814019,0.14711162773289957,0.5383167475936005,0.5,0.5,0.5,0.5,3,0,1
1,11,1,0.9046626655203367,0.5626244035760409,0.3457359165745466,0.3573953019779173,0.5,0.5,0.5,0.5,3,0,0
1,12,-1,0.6038697306517463,0.4023279481150047,0.18929057568553193,0.02836996118124637,0.5,0.5,0.5,0.5,3,0,0
1,13,-1,0.5774622378718791,0.14803876503560928,0.1539601555262925,0.05281073285055333,0.5,0.5,0.5,0.5,3,1,1
1,14,-1,0.6502220378052908,0.6164399879756969,0.021922437282849146,0.17273537123032898,0.5,0.5,0.5,0.5,3,0,0
1,15,1,0.9942930765292008,0.7296483860799059,0.4645016135530706,0.03205302563701306,0.5,0.5,0.5,0.5,3,0,1
1,16,1,0.9440124599756148,0.9448026262046398,0.23799281674364306,0.3985463324950067,0.5,0.5,0.5,0.5,3,0,0
1,17,-1,0.5666484268422421,0.8872219476602765,0.6192611092209926,0.2762661071602418,0.5,0.5,0.5,0.5,1,1,1
1,18,-1,0.21507931941853456,0.5969878087407455,0.5454336918515553,0.08692997195689492,0.5,0.5,0.5,0.5,1,0,1
1,19,1,0.3297248771321226,0.14022633791966538,0.6012841046905345,0.3715739622727919,0.5,0.5,0.5,0.5,1,0,0
1,20,1,0.09851334480137487,0.29185073438267356,0.5843167778394407,0.471523807479101,0.5,0.5,0.5,0.5,1,0,0
1,21,1,0.3279015139514587,0.10476156593244708,0.6945863310415545,0.4263428114640439,0.5,0.5,0.5,0.5,1,0,0
1,22,-1,0.4279500101546586,0.1309741320211256,0.8536021654540599,0.228168999123737,0.5,0.5,0.5,0.5,1,0,0
