iSub,type,iTrial,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category
9,adjust_init,13,-1,0.166666666666667,1.0,0.0,0.333333333333333,0.5,0.5,0.5,0.5,1.0
9,adjust_init,14,1,1.0,0.0,0.333333333333333,0.5,0.5,0.5,0.5,0.5,3.0
9,adjust_init,15,1,0.0,0.5,0.333333333333333,1.0,0.5,0.5,0.5,0.5,4.0
9,adjust_init,16,-1,0.5,0.333333333333333,0.666666666666667,0.0,0.5,0.5,0.5,0.5,2.0
9,adjust_init,17,-1,0.666666666666667,0.0,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5,2.0
9,adjust_init,18,1,0.833333333333333,0.666666666666667,0.833333333333333,0.0,0.5,0.5,0.5,0.5,4.0
9,adjust_init,19,1,0.0,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5,0.5,2.0
9,adjust_init,20,1,0.833333333333333,0.666666666666667,0.333333333333333,0.166666666666667,0.5,0.5,0.5,0.5,1.0
9,adjust_init,21,1,0.333333333333333,1.0,0.5,1.0,0.5,0.5,0.5,0.5,3.0
9,adjust_init,22,-1,0.833333333333333,1.0,0.666666666666667,1.0,0.5,0.5,0.5,0.5,1.0
9,adjust_init,23,-1,0.5,0.833333333333333,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5,2.0
9,adjust_init,24,1,0.833333333333333,0.833333333333333,0.5,1.0,0.5,0.5,0.5,0.5,4.0
9,adjust_init,25,1,0.333333333333333,0.5,0.0,0.0,0.5,0.5,0.5,0.5,4.0
9,adjust_init,26,-1,0.333333333333333,0.5,0.833333333333333,0.666666666666667,0.5,0.5,0.5,0.5,1.0
9,adjust_init,27,1,0.5,0.833333333333333,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.5,1.0
9,adjust_init,28,-1,1.0,0.333333333333333,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5,3.0
9,adjust_after,1,1,0.0,1.00000030818537,0.0,1.16165411e-06,0.5,0.49999986407084,0.5,0.50000256180001,
9,adjust_after,2,1,,,,,,,,,
9,adjust_after,3,-1,0.0,0.16666666666667,0.66666666666667,0.16666666666667,0.5,0.5,0.5,0.5,
9,adjust_after,4,-1,1.0,0.16666666666667,0.66666666666667,0.83333333333333,0.5,0.5,0.5,0.5,
9,adjust_after,5,1,0.16666666666667,1.00000236467313,0.5,0.99999914653225,0.5,0.50000121889018,0.5,0.49999962356656,
9,adjust_after,6,-1,0.66666666666667,1.0,0.0,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
9,adjust_after,7,1,0.33333333333333,1.00000057500936,0.5,1.16165411e-06,0.5,0.49999748452551,0.5,0.50000256180001,
9,adjust_after,8,1,1.0,3.0818543e-07,8.3502819e-07,0.0,0.5,0.49999932035486,0.49998072544152,0.5,
9,adjust_after,9,1,0.16666666666667,1.00000236467313,1.0,1.16165411e-06,0.5,0.50000121889018,0.5,0.50000256180001,
9,adjust_after,10,1,0.5,0.16666666666667,0.9999989132303,0.83333333333333,0.5,0.5,0.50000281375752,0.5,
9,adjust_after,11,1,0.66666666666667,0.99999802625138,1.0,0.99999914653225,0.5,0.50000313241777,0.5,0.49999962356656,
9,adjust_after,12,-1,0.66666666666667,0.99999802625138,0.83333333333333,0.99999914653225,0.5,0.50000313241777,0.5,0.49999962356656,
9,adjust_after,13,-1,0.16666666666667,4.37979354e-06,0.9999989132303,0.33333333333333,0.5,0.50000165045565,0.50000281375752,0.5,
9,adjust_after,14,1,0.55162917455088,0.84284462753899,0.33333333333333,0.99999914653225,0.49999890324177,0.50000077000648,0.5,0.49999962356656,
9,adjust_after,15,1,0.0,1.00000030818537,0.33333333333333,1.16165411e-06,0.5,0.49999986407084,0.5,0.50000256180001,
9,adjust_after,16,-1,0.5,-2.01511834e-06,8.3502819e-07,0.0,0.5,0.50000444401367,0.49998072544152,0.5,
9,adjust_after,17,-1,,,,,,,,,
9,adjust_after,18,1,0.83333333333333,0.99999623657781,0.83333333333333,0.0,0.5,0.49999939804288,0.5,0.5,
9,adjust_after,19,1,0.0,0.01196798652969,8.3502819e-07,0.5,0.5,0.50000261858621,0.49998072544152,0.5,
9,adjust_after,20,1,0.83333333333333,0.00393401519027,0.9999989132303,0.16666666666667,0.5,0.49999851958681,0.50000281375752,0.5,
9,adjust_after,21,1,,,,,,,,,
9,adjust_after,22,-1,0.83333333333333,-1.74829377e-06,0.9999989132303,1.0,0.5,0.4999925461935,0.50000281375752,0.5,
9,adjust_after,23,-1,0.5,-2.01511834e-06,0.16666666666667,0.83333333333333,0.5,0.50000444401367,0.5,0.5,
9,adjust_after,24,1,0.83333333333333,0.99334505944524,0.5,1.16165411e-06,0.5,0.50000162226862,0.5,0.50000256180001,
9,adjust_after,25,1,0.33333333333333,1.00000057500936,0.0,0.0,0.5,0.49999748452551,0.5,0.5,
9,adjust_after,26,-1,0.33333333333333,-4.07160706e-06,0.83333333333333,0.66666666666667,0.5,0.4999976698315,0.5,0.5,
9,adjust_after,27,1,0.5,-2.01511834e-06,0.9999989132303,0.66666666666667,0.5,0.50000444401367,0.50000281375752,0.5,
9,adjust_after,28,-1,1.0,0.9999982930647,0.16666666666667,0.99999914653225,0.5,0.5000007528674,0.5,0.49999962356656,
13,adjust_init,1,1,0.166666666666667,0.666666666666667,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5,1.0
13,adjust_init,2,-1,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
13,adjust_init,3,1,0.0,0.833333333333333,0.0,0.833333333333333,0.5,0.5,0.5,0.5,2.0
13,adjust_init,4,1,0.5,0.166666666666667,0.5,1.0,0.5,0.5,0.5,0.5,1.0
13,adjust_init,5,1,0.333333333333333,1.0,0.166666666666667,0.5,0.5,0.5,0.5,0.5,2.0
13,adjust_init,6,1,0.833333333333333,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0
13,adjust_init,7,-1,1.0,0.666666666666667,0.333333333333333,0.166666666666667,0.5,0.5,0.5,0.5,2.0
13,adjust_init,8,1,0.166666666666667,0.333333333333333,0.833333333333333,0.666666666666667,0.5,0.5,0.5,0.5,1.0
13,adjust_init,9,-1,0.333333333333333,0.833333333333333,1.0,0.166666666666667,0.5,0.5,0.5,0.5,2.0
13,adjust_init,10,-1,0.666666666666667,1.0,0.333333333333333,1.0,0.5,0.5,0.5,0.5,1.0
13,adjust_init,11,1,0.666666666666667,0.333333333333333,0.666666666666667,0.0,0.5,0.5,0.5,0.5,1.0
13,adjust_init,12,-1,0.833333333333333,0.5,0.833333333333333,0.333333333333333,0.5,0.5,0.5,0.5,2.0
13,adjust_init,13,-1,0.0,0.0,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0.5,2.0
13,adjust_init,14,-1,1.0,0.166666666666667,0.5,0.333333333333333,0.5,0.5,0.5,0.5,2.0
13,adjust_after,1,1,0.98951906979227,0.07922485841207,0.16666666666667,0.83333333333333,0.49999821765696,0.50000989844725,0.5,0.5,
13,adjust_after,2,-1,0.99999914653225,0.0,1.0,0.5,0.49999962356656,0.5,0.5,0.5,
13,adjust_after,3,1,0.0,0.83333333333333,0.97928796798181,0.83333333333333,0.5,0.5,0.50000460530652,0.5,
13,adjust_after,4,1,0.99999914653225,0.16666666666667,0.5,0.38292593998268,0.49999962356656,0.5,0.5,0.50000249395103,
13,adjust_after,5,1,0.15697629214349,0.20606211044098,0.16666666666667,0.5,0.5000095659833,0.49999930853995,0.5,0.5,
13,adjust_after,6,1,0.99999914653225,0.5,0.9999989132303,0.21673874532819,0.49999962356656,0.5,0.50000281375752,0.50000033522278,
13,adjust_after,7,-1,0.99334412324849,1.16165411e-06,0.33333333333333,0.16666666666667,0.50000251053744,0.49999743819999,0.5,0.5,
13,adjust_after,8,1,0.99999914653225,1.16165411e-06,0.83333333333333,0.66666666666667,0.49999962356656,0.49999743819999,0.5,0.5,
13,adjust_after,9,-1,1.16165411e-06,0.03073537625189,1.0,0.16666666666667,0.50000256180001,0.50000605912506,0.5,0.5,
13,adjust_after,10,-1,0.99999914653225,0.10431348737704,0.33333333333333,0.99999914653225,0.49999962356656,0.49999098261685,0.5,0.49999962356656,
13,adjust_after,11,1,0.99999914653225,0.15075257052334,0.66666666666667,1.16165411e-06,0.49999962356656,0.50000175492906,0.5,0.50000256180001,
13,adjust_after,12,-1,1.16165411e-06,0.10801169173662,0.83333333333333,0.33333333333333,0.50000256180001,0.5000056869491,0.5,0.5,
13,adjust_after,13,-1,,,,,,,,,
13,adjust_after,14,-1,0.12025976120722,0.16666666666667,0.5,0.33333333333333,0.49999735360808,0.5,0.5,0.5,
14,adjust_init,1,1,1.0,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5,3.0
14,adjust_init,2,1,1.0,0.666666666666667,1.0,0.666666666666667,0.5,0.5,0.5,0.5,2.0
14,adjust_init,3,1,0.0,0.5,0.0,0.166666666666667,0.5,0.5,0.5,0.5,1.0
14,adjust_init,4,-1,1.0,0.833333333333333,0.833333333333333,0.833333333333333,0.5,0.5,0.5,0.5,3.0
14,adjust_init,5,-1,0.333333333333333,1.0,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5,1.0
14,adjust_init,6,1,0.166666666666667,0.666666666666667,0.0,0.666666666666667,0.5,0.5,0.5,0.5,2.0
14,adjust_init,7,1,0.333333333333333,0.666666666666667,0.0,0.166666666666667,0.5,0.5,0.5,0.5,2.0
14,adjust_init,8,1,1.0,0.0,0.333333333333333,0.5,0.5,0.5,0.5,0.5,3.0
14,adjust_init,9,-1,0.833333333333333,0.5,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5,4.0
14,adjust_init,10,1,0.0,0.333333333333333,0.833333333333333,0.0,0.5,0.5,0.5,0.5,2.0
14,adjust_init,11,-1,0.666666666666667,1.0,0.333333333333333,0.5,0.5,0.5,0.5,0.5,4.0
14,adjust_init,12,1,0.666666666666667,0.5,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.5,1.0
14,adjust_init,13,-1,0.333333333333333,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0
14,adjust_init,14,-1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0.5,2.0
14,adjust_init,15,1,0.5,0.833333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,4.0
14,adjust_init,16,1,0.833333333333333,0.0,0.0,0.333333333333333,0.5,0.5,0.5,0.5,3.0
14,adjust_init,17,1,0.833333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,4.0
14,adjust_init,18,1,0.5,0.0,0.5,0.166666666666667,0.5,0.5,0.5,0.5,4.0
14,adjust_init,19,1,0.166666666666667,0.833333333333333,0.833333333333333,0.0,0.5,0.5,0.5,0.5,4.0
14,adjust_init,20,-1,0.0,1.0,0.166666666666667,1.0,0.5,0.5,0.5,0.5,3.0
14,adjust_init,21,1,0.5,0.166666666666667,0.5,0.5,0.5,0.5,0.5,0.5,1.0
14,adjust_init,22,1,0.166666666666667,1.0,0.666666666666667,0.0,0.5,0.5,0.5,0.5,1.0
14,adjust_init,23,-1,0.5,0.0,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.5,4.0
14,adjust_init,24,1,0.0,0.833333333333333,0.5,1.0,0.5,0.5,0.5,0.5,3.0
14,adjust_init,25,-1,0.666666666666667,0.333333333333333,0.833333333333333,0.5,0.5,0.5,0.5,0.5,2.0
14,adjust_init,26,1,0.333333333333333,0.166666666666667,0.5,0.833333333333333,0.5,0.5,0.5,0.5,1.0
14,adjust_init,27,1,0.166666666666667,0.166666666666667,1.0,0.0,0.5,0.5,0.5,0.5,3.0
14,adjust_init,28,-1,0.833333333333333,0.166666666666667,1.0,1.0,0.5,0.5,0.5,0.5,2.0
14,adjust_after,1,1,1.0,0.33333333333333,0.66666666666667,1.16165411e-06,0.5,0.5,0.5,0.50000256180001,
14,adjust_after,2,1,1.0,0.9999982930647,1.0,0.66666666666667,0.5,0.5000007528674,0.5,0.5,
14,adjust_after,3,1,0.0,2.32331001e-06,0.0,0.16666666666667,0.5,0.49999487642378,0.5,0.5,
14,adjust_after,4,-1,1.0,0.83333333333333,0.83333333333333,1.16165411e-06,0.5,0.5,0.5,0.50000256180001,
14,adjust_after,5,-1,0.33333333333333,-4.07160706e-06,8.3502819e-07,0.83333333333333,0.5,0.4999976698315,0.49998072544152,0.5,
14,adjust_after,6,1,0.16666666666667,1.00000236467313,0.0,0.66666666666667,0.5,0.50000121889018,0.5,0.5,
14,adjust_after,7,1,0.33333333333333,1.00000057500936,0.0,0.16666666666667,0.5,0.49999748452551,0.5,0.5,
14,adjust_after,8,1,1.0,0.0,0.33333333333333,1.16165411e-06,0.5,0.5,0.5,0.50000256180001,
14,adjust_after,9,-1,0.83333333333333,0.5,0.66666666666667,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
14,adjust_after,10,1,0.0,1.00000030818537,0.83333333333333,0.0,0.5,0.49999986407084,0.5,0.5,
14,adjust_after,11,-1,0.66666666666667,1.0,0.9999989132303,0.99999914653225,0.5,0.5,0.50000281375752,0.49999962356656,
14,adjust_after,12,1,0.66666666666667,4.138295e-08,0.16666666666667,0.66666666666667,0.5,0.50001121808439,0.5,0.5,
14,adjust_after,13,-1,0.33333333333333,-4.07160706e-06,1.0,1.0,0.5,0.4999976698315,0.5,0.5,
14,adjust_after,14,-1,0.66666666666667,0.99999802625138,0.66666666666667,0.66666666666667,0.5,0.50000313241777,0.5,0.5,
14,adjust_after,15,1,0.5,0.83333333333333,0.33333333333333,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
14,adjust_after,16,1,0.83333333333333,0.0,0.0,1.16165411e-06,0.5,0.5,0.5,0.50000256180001,
14,adjust_after,17,1,0.83333333333333,0.33333333333333,0.33333333333333,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
14,adjust_after,18,1,0.5,0.0,0.5,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
14,adjust_after,19,1,0.16666666666667,0.83333333333333,0.83333333333333,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
14,adjust_after,20,-1,0.0,1.0,0.16666666666667,1.16165411e-06,0.5,0.5,0.5,0.50000256180001,
14,adjust_after,21,1,0.5,-2.01511834e-06,0.5,0.5,0.5,0.50000444401367,0.5,0.5,
14,adjust_after,22,1,0.16666666666667,4.37979354e-06,0.66666666666667,0.0,0.5,0.50000165045565,0.5,0.5,
14,adjust_after,23,-1,0.5,0.0,0.16666666666667,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
14,adjust_after,24,1,0.0,0.83333333333333,0.5,1.16165411e-06,0.5,0.5,0.5,0.50000256180001,
14,adjust_after,25,-1,0.66666666666667,0.99999802625138,0.83333333333333,0.5,0.5,0.50000313241777,0.5,0.5,
14,adjust_after,26,1,0.33333333333333,-4.07160706e-06,0.5,0.83333333333333,0.5,0.49999766983151,0.5,0.5,
14,adjust_after,27,1,0.16666666666667,0.16666666666667,1.0,1.16165411e-06,0.5,0.5,0.5,0.50000256180001,
14,adjust_after,28,-1,0.83333333333333,0.99999623657781,1.0,1.0,0.5,0.49999939804288,0.5,0.5,
15,adjust_init,1,1,0.0,0.333333333333333,0.333333333333333,0.0,0.5,0.5,0.5,0.5,4.0
15,adjust_init,2,-1,0.333333333333333,0.5,0.0,1.0,0.5,0.5,0.5,0.5,2.0
15,adjust_init,3,-1,0.166666666666667,0.833333333333333,0.5,0.666666666666667,0.5,0.5,0.5,0.5,1.0
15,adjust_init,4,1,0.666666666666667,0.166666666666667,0.833333333333333,0.166666666666667,0.5,0.5,0.5,0.5,1.0
15,adjust_init,5,-1,0.333333333333333,0.666666666666667,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.5,1.0
15,adjust_init,6,1,0.666666666666667,0.666666666666667,0.333333333333333,0.833333333333333,0.5,0.5,0.5,0.5,3.0
15,adjust_init,7,1,1.0,0.166666666666667,0.166666666666667,0.0,0.5,0.5,0.5,0.5,2.0
15,adjust_init,8,1,0.0,0.0,1.0,0.833333333333333,0.5,0.5,0.5,0.5,1.0
15,adjust_init,9,-1,1.0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5,3.0
15,adjust_init,10,1,0.5,1.0,0.833333333333333,1.0,0.5,0.5,0.5,0.5,3.0
15,adjust_init,11,-1,0.5,0.5,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5,1.0
15,adjust_init,12,1,0.166666666666667,0.0,0.0,1.0,0.5,0.5,0.5,0.5,4.0
15,adjust_init,13,-1,0.5,0.666666666666667,0.333333333333333,0.833333333333333,0.5,0.5,0.5,0.5,1.0
15,adjust_init,14,-1,0.0,0.333333333333333,0.5,0.0,0.5,0.5,0.5,0.5,4.0
15,adjust_init,15,1,0.833333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5,4.0
15,adjust_init,16,-1,0.166666666666667,0.333333333333333,0.833333333333333,0.333333333333333,0.5,0.5,0.5,0.5,2.0
15,adjust_init,17,1,0.5,1.0,0.0,0.166666666666667,0.5,0.5,0.5,0.5,4.0
15,adjust_init,18,1,1.0,0.833333333333333,0.166666666666667,0.0,0.5,0.5,0.5,0.5,3.0
15,adjust_init,19,-1,0.666666666666667,1.0,1.0,0.333333333333333,0.5,0.5,0.5,0.5,4.0
15,adjust_init,20,1,0.666666666666667,0.5,0.833333333333333,0.166666666666667,0.5,0.5,0.5,0.5,2.0
15,adjust_init,21,-1,0.333333333333333,0.833333333333333,0.5,0.666666666666667,0.5,0.5,0.5,0.5,3.0
15,adjust_init,22,1,0.166666666666667,0.0,0.666666666666667,0.5,0.5,0.5,0.5,0.5,4.0
15,adjust_init,23,-1,0.0,0.0,1.0,0.166666666666667,0.5,0.5,0.5,0.5,2.0
15,adjust_init,24,1,0.833333333333333,1.0,0.0,0.5,0.5,0.5,0.5,0.5,3.0
15,adjust_init,25,1,0.833333333333333,0.166666666666667,1.0,0.5,0.5,0.5,0.5,0.5,2.0
15,adjust_init,26,1,1.0,0.833333333333333,0.666666666666667,1.0,0.5,0.5,0.5,0.5,3.0
15,adjust_init,27,1,0.833333333333333,0.5,0.5,0.333333333333333,0.5,0.5,0.5,0.5,1.0
15,adjust_init,28,-1,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5,0.5,2.0
15,adjust_after,1,1,0.0,1.00000030818537,0.33333333333333,0.99999914653225,0.5,0.49999986407084,0.5,0.49999962356656,
15,adjust_after,2,-1,0.99999914653225,-4.07160706e-06,0.0,1.0,0.49999962356656,0.4999976698315,0.5,0.5,
15,adjust_after,3,-1,0.16666666666667,0.83333333333333,0.5,1.16165411e-06,0.5,0.5,0.5,0.50000256180001,
15,adjust_after,4,1,0.66666666666667,0.99999802625138,0.83333333333333,0.16666666666667,0.5,0.50000313241777,0.5,0.5,
15,adjust_after,5,-1,0.33333333333333,0.66666666666667,0.16666666666667,1.16165411e-06,0.5,0.5,0.5,0.50000256180001,
15,adjust_after,6,1,0.66666666666667,4.138295e-08,0.33333333333333,1.16165411e-06,0.5,0.50001121808439,0.5,0.50000256180001,
15,adjust_after,7,1,1.0,3.0818543e-07,0.16666666666667,0.0,0.5,0.49999932035486,0.5,0.5,
15,adjust_after,8,1,0.0,1.00000030818537,1.0,1.16165411e-06,0.5,0.49999986407084,0.5,0.50000256180001,
15,adjust_after,9,-1,1.16165411e-06,0.16666666666667,0.16666666666667,0.33333333333333,0.50000256180001,0.5,0.5,0.5,
15,adjust_after,10,1,1.16165411e-06,-2.01511834e-06,0.83333333333333,1.0,0.50000256180001,0.50000444401367,0.5,0.5,
15,adjust_after,11,-1,0.5,1.0000026314927,0.66666666666667,1.16165411e-06,0.5,0.49999883934848,0.5,0.50000256180001,
15,adjust_after,12,1,0.16666666666667,1.00000236467313,0.0,1.0,0.5,0.50000121889018,0.5,0.5,
15,adjust_after,13,-1,0.5,0.66666666666667,0.33333333333333,1.16165411e-06,0.5,0.5,0.5,0.50000256180001,
15,adjust_after,14,-1,0.0,1.00000030818537,0.5,0.99999914653225,0.5,0.49999986407084,0.5,0.49999962356656,
15,adjust_after,15,1,,,,,,,,,
15,adjust_after,16,-1,0.99999914653225,4.37979354e-06,0.83333333333333,0.33333333333333,0.49999962356656,0.50000165045565,0.5,0.5,
15,adjust_after,17,1,0.5,1.0,0.0,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
15,adjust_after,18,1,1.16165411e-06,1.16165411e-06,0.16666666666667,0.0,0.50000256180001,0.49999743819999,0.5,0.5,
15,adjust_after,19,-1,0.66666666666667,1.0,1.0,0.99999914653225,0.5,0.5,0.5,0.49999962356656,
15,adjust_after,20,1,0.66666666666667,4.138295e-08,0.83333333333333,0.16666666666667,0.5,0.50001121808439,0.5,0.5,
15,adjust_after,21,-1,1.16165411e-06,-4.07160706e-06,0.5,0.66666666666667,0.50000256180001,0.4999976698315,0.5,0.5,
15,adjust_after,22,1,0.16666666666667,1.00000236467313,0.66666666666667,0.99999914653225,0.5,0.50000121889018,0.5,0.49999962356656,
15,adjust_after,23,-1,0.99999914653225,0.0,1.0,0.16666666666667,0.49999962356656,0.5,0.5,0.5,
15,adjust_after,24,1,1.16165411e-06,-1.74829377e-06,0.0,0.5,0.50000256180001,0.4999925461935,0.5,0.5,
15,adjust_after,25,1,0.83333333333333,0.16666666666667,1.0,0.5,0.5,0.5,0.5,0.5,
15,adjust_after,26,1,1.16165411e-06,3.0818543e-07,0.66666666666667,1.0,0.50000256180001,0.49999932035486,0.5,0.5,
15,adjust_after,27,1,0.83333333333333,0.99999623657781,0.5,1.16165411e-06,0.5,0.49999939804288,0.5,0.50000256180001,
15,adjust_after,28,-1,0.99999914653225,-4.07160706e-06,0.66666666666667,0.5,0.49999962356656,0.49999766983151,0.5,0.5,
19,adjust_init,1,1,1.0,0.833333333333333,0.5,0.5,0.5,0.5,0.5,0.5,1.0
19,adjust_init,2,-1,0.5,0.166666666666667,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5,1.0
19,adjust_init,3,1,0.833333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5,1.0
19,adjust_init,4,-1,0.833333333333333,1.0,0.333333333333333,0.166666666666667,0.5,0.5,0.5,0.5,2.0
19,adjust_init,5,-1,0.333333333333333,0.5,1.0,0.833333333333333,0.5,0.5,0.5,0.5,1.0
19,adjust_init,6,1,0.0,0.666666666666667,0.333333333333333,0.166666666666667,0.5,0.5,0.5,0.5,2.0
19,adjust_init,7,1,0.166666666666667,0.0,0.833333333333333,0.0,0.5,0.5,0.5,0.5,1.0
19,adjust_init,8,-1,0.166666666666667,0.666666666666667,0.0,0.666666666666667,0.5,0.5,0.5,0.5,1.0
19,adjust_init,9,-1,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,2.0
19,adjust_init,10,1,0.333333333333333,0.166666666666667,0.166666666666667,1.0,0.5,0.5,0.5,0.5,2.0
19,adjust_init,11,-1,0.0,0.833333333333333,0.0,0.833333333333333,0.5,0.5,0.5,0.5,1.0
19,adjust_init,12,1,0.666666666666667,1.0,1.0,1.0,0.5,0.5,0.5,0.5,2.0
19,adjust_init,13,-1,0.5,0.5,0.833333333333333,0.0,0.5,0.5,0.5,0.5,2.0
19,adjust_init,14,1,0.666666666666667,0.333333333333333,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.5,2.0
19,adjust_after,1,1,1.0,0.83333333333333,0.51024953833103,0.5,0.5,0.5,0.49999352813712,0.5,
19,adjust_after,2,-1,0.5,0.28808389217357,0.66666666666667,0.56804390490672,0.5,0.49999285937357,0.5,0.49999848430401,
19,adjust_after,3,1,0.7266181474744,0.27824526554237,0.66666666666667,0.42497797277231,0.50000155971225,0.49999557482641,0.5,0.49999457423759,
19,adjust_after,4,-1,0.48737665324948,0.38153098396281,0.54192057764764,0.27405768326074,0.49999404678321,0.50000205101047,0.49999728806497,0.4999959441751,
19,adjust_after,5,-1,0.44868506356393,0.17972022085708,1.0,0.46284232889047,0.49999428368459,0.49999708485942,0.5,0.49999704168735,
19,adjust_after,6,1,0.0,0.66666666666667,0.75655626029941,0.24996798406374,0.5,0.5,0.5000019746708,0.49999862522187,
19,adjust_after,7,1,0.41066515026088,0.19384493662973,0.69743865227385,0.58601956196501,0.50000301406473,0.50000788208291,0.49999345675018,0.50000275482984,
19,adjust_after,8,-1,0.47690323823153,0.32156155911502,0.0,0.47780965816669,0.49999662174651,0.50000740010247,0.5,0.49999566210651,
19,adjust_after,9,-1,0.44301564656978,0.22949345671196,0.5,0.5,0.50000020839792,0.49999867884019,0.5,0.5,
19,adjust_after,10,1,0.40319724745504,0.30207406652687,0.81570081539285,0.15024592861487,0.49999767672224,0.49999773141268,0.49999778378237,0.49999968974943,
19,adjust_after,11,-1,0.23086167142061,0.60743601014719,0.0,0.83333333333333,0.50000015244337,0.49999663010921,0.5,0.5,
19,adjust_after,12,1,0.66666666666667,0.51740270133504,1.0,0.23283288403476,0.5,0.50000174354913,0.5,0.50000241481419,
19,adjust_after,13,-1,0.5888456856416,0.5,0.83333333333333,0.0,0.49999969227389,0.5,0.5,0.5,
19,adjust_after,14,1,0.66666666666667,0.33333333333333,0.16666666666667,0.3329442096277,0.5,0.5,0.5,0.50000543633924,
20,adjust_init,1,-1,0.5,0.666666666666667,1.0,1.0,0.5,0.5,0.5,0.5,1.0
20,adjust_init,2,1,0.333333333333333,0.166666666666667,0.5,0.833333333333333,0.5,0.5,0.5,0.5,4.0
20,adjust_init,3,1,0.0,0.333333333333333,0.0,1.0,0.5,0.5,0.5,0.5,1.0
20,adjust_init,4,1,0.333333333333333,0.166666666666667,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5,3.0
20,adjust_init,5,1,1.0,1.0,0.5,0.666666666666667,0.5,0.5,0.5,0.5,1.0
20,adjust_init,6,1,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5,2.0
20,adjust_init,7,1,0.0,1.0,0.333333333333333,1.0,0.5,0.5,0.5,0.5,4.0
20,adjust_init,8,1,1.0,0.333333333333333,1.0,0.0,0.5,0.5,0.5,0.5,2.0
20,adjust_init,9,1,0.666666666666667,0.5,0.0,1.0,0.5,0.5,0.5,0.5,2.0
20,adjust_init,10,-1,0.833333333333333,0.0,0.0,0.166666666666667,0.5,0.5,0.5,0.5,4.0
20,adjust_init,11,-1,0.166666666666667,0.5,1.0,0.833333333333333,0.5,0.5,0.5,0.5,4.0
20,adjust_init,12,-1,0.833333333333333,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0
20,adjust_init,13,1,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.5,0.5,0.5,0.5,1.0
20,adjust_init,14,1,0.666666666666667,0.833333333333333,0.166666666666667,0.5,0.5,0.5,0.5,0.5,2.0
20,adjust_init,15,1,0.5,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5,0.5,4.0
20,adjust_init,16,-1,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5,2.0
20,adjust_init,17,-1,1.0,0.0,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5,3.0
20,adjust_init,18,-1,1.0,0.166666666666667,1.0,0.0,0.5,0.5,0.5,0.5,1.0
20,adjust_init,19,-1,0.333333333333333,0.0,0.5,0.833333333333333,0.5,0.5,0.5,0.5,2.0
20,adjust_init,20,1,0.0,0.666666666666667,0.833333333333333,0.333333333333333,0.5,0.5,0.5,0.5,2.0
20,adjust_init,21,1,0.5,0.833333333333333,0.666666666666667,0.166666666666667,0.5,0.5,0.5,0.5,3.0
