iSub,iTrial,neck_length,head_length,leg_length,tail_length,neck_length_diff,head_length_diff,leg_length_diff,tail_length_diff
125,133,0.666666666666667,0.333333333333333,1.0,0.666666666666667,2.9976021664879227e-15,0.004677444806147013,0.0,2.9976021664879227e-15
125,134,0.0,1.0,0.0,0.166666666666667,0.0,0.0,0.0,0.008977934036473012
125,135,0.166666666666667,0.833333333333333,0.166666666666667,1.0,0.0071808876902230145,-0.008788998742172982,0.003599792016113018,0.0
125,136,0.0,0.666666666666667,0.166666666666667,0.666666666666667,0.0,0.0001927112754330773,-0.006746011283336989,-0.005932724185707006
125,137,0.166666666666667,0.5,1.0,0.166666666666667,0.07716719388271301,0.022486099949939997,0.0,0.043950675070063006
125,138,0.5,0.5,0.166666666666667,0.5,0.10853264788832995,0.07042463902203,0.01289228591286301,0.0
125,139,0.666666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.21328745580694308,0.037365800292913004,0.038760223220987045,0.003732180150357034
125,140,0.333333333333333,0.666666666666667,0.666666666666667,0.5,0.04676603066996704,0.05018736179785299,0.0074867868840630125,0.10861849322890005
125,141,0.166666666666667,0.5,0.666666666666667,0.833333333333333,2.9976021664879227e-15,0.01647682666238004,0.05029408321837303,0.16666666666666696
125,142,0.0,0.666666666666667,0.0,0.166666666666667,0.0,0.04754632056685304,0.0,0.009960357175273021
125,143,0.833333333333333,0.5,0.666666666666667,1.0,0.03929600321507698,0.08425936611374996,0.003452596296083077,0.0
125,144,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.09157185446535704,0.041073313382577026,0.005888599787559956,0.19255021421100305
125,145,1.0,0.666666666666667,0.833333333333333,0.833333333333333,0.0,0.046143507431173014,0.009136842005247003,0.16666666666666696
125,146,0.0,0.666666666666667,0.166666666666667,0.5,0.0,0.10489232248428304,0.015293020384513023,0.06430339902111004
125,147,1.0,0.666666666666667,1.0,1.0,0.0,0.01607240717469305,0.0,0.0
125,148,0.166666666666667,0.0,0.333333333333333,0.833333333333333,-0.01895544640444699,-4.99352786e-06,0.035967261948077034,0.004642103239047013
125,149,0.833333333333333,0.0,0.0,0.833333333333333,0.16666666666666696,0.0,-0.0,0.16666666666666696
125,150,0.666666666666667,0.5,0.833333333333333,1.0,0.07249084027888308,0.09189373902520004,0.041352481999056945,0.0
125,151,0.0,0.333333333333333,0.0,0.833333333333333,0.0,0.04906407477348701,0.0,0.10859719852472693
125,152,0.833333333333333,1.0,0.0,1.0,0.16666666666666696,0.0,0.00567053272438,0.0
125,153,0.666666666666667,0.833333333333333,0.5,0.833333333333333,0.06433448469813308,0.02921680646771696,0.007661656963179997,0.040771648332076915
125,154,0.5,0.666666666666667,0.5,0.833333333333333,0.08678213592356998,0.04682350752570308,-0.024254426665800022,0.019995992459876932
125,155,0.333333333333333,0.833333333333333,1.0,0.5,0.13045892027699701,0.16666666666666696,0.0,0.09627203931466
125,156,0.5,0.0,0.666666666666667,0.666666666666667,0.03792099199997001,-1.66302706e-06,0.006895059509622992,0.07142567553816304
125,157,0.333333333333333,0.666666666666667,0.666666666666667,0.5,-0.023143895922542956,0.05997638067407307,-0.001328103617716958,0.04964602792943995
125,158,0.333333333333333,0.5,0.0,0.333333333333333,-2.9976021664879227e-15,0.030107927963060055,0.0,0.039550197953357014
125,159,0.166666666666667,1.0,0.833333333333333,0.0,0.01715769885051302,-4.775127489975439e-06,-2.9976021664879227e-15,0.00302827975779
125,160,0.166666666666667,0.0,0.833333333333333,1.0,0.012608417778133013,-9.17216e-07,0.023728556007696966,0.0
125,161,0.833333333333333,0.833333333333333,0.166666666666667,1.0,0.16666666666666696,0.16666666666666696,-0.001630025014186992,0.0
125,162,0.166666666666667,0.5,0.666666666666667,0.833333333333333,2.9976021664879227e-15,-0.0071934195757700214,0.01871007781168299,0.16666666666666696
125,163,0.0,0.333333333333333,0.5,0.333333333333333,0.0,-0.09014993223512299,0.05505802504588997,0.037439722468527004
125,164,0.666666666666667,1.0,0.166666666666667,0.333333333333333,0.042832799454132986,4.597112329918218e-06,-0.016771612031396987,0.025509373715297046
125,165,0.833333333333333,0.333333333333333,0.0,0.5,0.09419819452936695,-2.9976021664879227e-15,0.0,0.0
125,166,0.833333333333333,1.0,0.0,1.0,0.16666666666666696,0.0,0.0,0.0
125,167,1.0,0.833333333333333,1.0,0.0,0.0,-0.025102397115203012,0.0,0.0
125,168,0.166666666666667,0.833333333333333,0.166666666666667,1.0,-0.014569890491516996,0.12783053933743693,0.028310115987773,0.0
125,169,0.5,0.333333333333333,0.666666666666667,0.833333333333333,0.04491305050345995,0.002835625956097043,-0.01566947242333694,0.06556611130603696
125,170,0.833333333333333,0.833333333333333,0.333333333333333,1.0,0.16666666666666696,0.16666666666666696,0.04824106406869699,0.0
125,171,1.0,0.666666666666667,0.833333333333333,0.833333333333333,0.0,-0.027626215622246986,-0.02938597897468309,0.16666666666666696
125,172,0.666666666666667,0.333333333333333,0.166666666666667,0.0,0.05391758731760299,-0.029653289781983005,2.9976021664879227e-15,0.0
125,173,0.166666666666667,0.666666666666667,0.833333333333333,0.166666666666667,-0.030708544502837,-0.05053501664804694,0.017921656130627017,0.03918238882429301
125,174,0.166666666666667,1.0,0.833333333333333,0.0,-0.0027537930680269773,8.48076550097332e-07,-2.9976021664879227e-15,0.0
125,175,0.333333333333333,0.666666666666667,0.666666666666667,0.5,-2.9976021664879227e-15,0.0010536774499930734,2.9976021664879227e-15,0.01134967752256999
125,176,0.5,0.5,0.166666666666667,0.5,0.025553608256590032,0.002338456120809962,0.009480323720313016,0.05248863324283004
125,177,1.0,0.333333333333333,0.5,0.5,0.0,0.022224031648516995,0.026880080083100055,0.0002316231829200266
125,178,0.5,0.166666666666667,0.0,0.666666666666667,0.024700754768669952,0.034537559515813,0.0,0.022163875350383
125,179,0.0,1.0,0.0,0.166666666666667,0.0,0.0,0.0,-0.008555758014446996
125,180,0.5,0.5,0.0,0.333333333333333,-0.015279202576290007,-0.08616247253283998,0.0,-0.0008963739073130084
125,181,0.666666666666667,0.166666666666667,0.0,0.0,0.04502772568154301,0.019653376493883018,0.0,0.0
125,182,1.0,0.666666666666667,0.0,0.833333333333333,0.0,2.9976021664879227e-15,0.0,0.16666666666666696
125,183,0.5,0.166666666666667,0.0,0.666666666666667,0.09908859956496996,-0.0007984393209269913,0.0,0.08547387361102299
125,184,0.0,0.333333333333333,0.0,0.833333333333333,0.0,-0.05481937834102296,0.0,0.16666666666666696
125,185,0.666666666666667,0.166666666666667,1.0,1.0,0.05500923857231299,0.06255695807971301,0.0,0.0
125,186,1.0,0.5,0.166666666666667,0.166666666666667,0.0,0.05524314699556998,0.012253626652083016,-0.016073467355206983
125,187,0.666666666666667,0.166666666666667,0.833333333333333,0.0,-0.03668580555923695,0.03139578193574302,0.01887602645771691,0.0
125,188,0.333333333333333,1.0,0.333333333333333,0.333333333333333,-0.005012131905473005,-1.60131108994932e-06,0.0038304681280870168,0.006125531679867013
125,189,0.0,0.166666666666667,1.0,1.0,0.04235778209152,0.04780117492660302,0.0,0.0
125,190,0.333333333333333,0.833333333333333,1.0,0.5,-0.004675260673973003,0.07047986444041698,0.0,-0.0013148942110199902
125,191,0.333333333333333,1.0,0.333333333333333,0.333333333333333,0.03690846400977704,1.955899930017324e-06,0.051585083445716995,0.091680490653967
125,192,1.0,0.0,0.833333333333333,0.0,0.0,0.0,-0.01011145226459309,0.0
125,193,0.0,0.666666666666667,0.166666666666667,0.666666666666667,0.0,0.16666666666666308,0.03848100465941301,0.04175760966916309
125,194,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0.04392323031376302,2.9976021664879227e-15,0.008922003473599949,0.020753729351093014
125,195,0.833333333333333,0.833333333333333,0.5,0.166666666666667,0.16666666666666696,0.16666666666666696,0.015920027169910034,0.048496198606713004
125,196,0.5,0.333333333333333,0.833333333333333,0.0,-0.026168232127899982,-0.04470265979888299,0.00775260342455697,0.0
