x,y,node,timestamp
1030,56,down,1734082128777
840,304,down,1734082197969
832,294,down,1734082198823
834.3112802478818,300.2519132279547,head_end,1734082198894
832,295,up,1734082198923
832,299,down,1734082199330
835.815621732928,301.12044518929923,head_end,1734082199401
837.3198889019291,301.9889342442551,head_end,1734082199418
839.6881410413873,303.35624525448026,head_end,1734082199435
844.7372169971612,306.2713306167052,head_end,1734082199452
846.6702989241301,307.3873959876063,head_end,1734082199468
849.3548200984618,308.9373050102519,head_end,1734082199485
850.1057513792858,309.3708553873786,head_end,1734082199502
850.8566757646909,309.8044017834332,head_end,1734082199534
851.6075933560983,310.23794425697156,head_end,1734082199551
852.3585042527076,310.67148286526634,head_end,1734082199568
853.1094085515603,311.1050176643446,head_end,1734082199585
853.5451228191891,311.3565774140499,head_end,1734082199602
854.2960168846574,311.79010630488085,head_end,1734082199618
856.6639164871129,313.15721377777254,head_end,1734082199637
857.8473926206075,313.84049404202517,head_end,1734082199652
859.0308637496009,314.5237714169277,head_end,1734082199668
860.9639368044263,315.63983166549434,head_end,1734082199692
861.714771793804,316.07332644872844,head_end,1734082199702
864.3990955617885,317.62312149876647,head_end,1734082199718
865.5825408310703,318.30638394355753,head_end,1734082199735
866.3333428296768,318.73985967956105,head_end,1734082199752
867.5167810131084,319.42311803333456,head_end,1734082199768
868.7002149745081,320.1063739495168,head_end,1734082199851
871.384463641212,321.6561256398102,head_end,1734082199869
876.7552244169808,324.7569358194534,head_end,1734082199885
890.1666049839541,332.5,head_end,1734082199902
890.1666049839541,332.5,head_end,1734082199919
890.1666049839541,332.5,head_end,1734082199935
890.1666049839541,332.5,head_end,1734082199952
890.1666049839541,332.5,head_end,1734082199969
890.1666049839541,332.5,head_end,1734082200072
890.1666049839541,332.5,head_end,1734082200085
890.1666049839541,332.5,head_end,1734082200102
890.1666049839541,332.5,head_end,1734082200119
890.1666049839541,332.5,head_end,1734082200136
890.1666049839541,332.5,head_end,1734082200152
890.1666049839541,332.5,head_end,1734082200169
890.1666049839541,332.5,head_end,1734082200186
890.1666049839541,332.5,head_end,1734082200202
890.1666049839541,332.5,head_end,1734082200219
890.1666049839541,332.5,head_end,1734082200235
890.1666049839541,332.5,head_end,1734082200252
890.1666049839541,332.5,head_end,1734082200269
890.1666049839541,332.5,head_end,1734082200286
890.1666049839541,332.5,head_end,1734082200302
890.1666049839541,332.5,head_end,1734082200319
890.1666049839541,332.5,head_end,1734082200336
