iSession,iTrial,neck_use,head_use,leg_use,tail_use
1,186,0,0,0,0
1,187,1,1,1,0
1,188,1,1,1,0
1,189,0,1,0,0
1,190,1,1,0,0
1,191,0,1,1,0
1,192,0,0,0,1
1,193,1,1,1,0
1,194,0,0,0,0
1,195,1,0,1,0
1,196,0,1,0,0
1,197,1,1,0,1
1,198,0,0,0,1
1,199,0,1,1,0
1,200,0,0,0,1
1,201,1,0,0,1
1,202,0,0,0,1
1,203,1,0,1,0
1,204,1,1,0,0
1,205,0,1,0,0
1,206,1,0,0,1
1,207,0,0,0,0
1,208,1,0,0,1
1,209,1,0,0,0
1,210,1,0,0,0
1,211,0,1,1,1
1,212,0,0,0,0
1,213,1,0,1,0
1,214,1,0,1,0
1,215,0,0,0,0
1,216,0,1,0,1
1,217,0,0,0,1
1,218,1,0,0,0
1,219,0,0,1,1
1,220,1,0,1,1
1,221,1,0,1,0
1,222,0,0,1,1
1,223,1,0,1,1
1,224,0,0,0,1
1,225,0,0,0,1
1,226,1,1,1,0
1,227,0,0,0,0
1,228,0,0,0,1
1,229,0,0,1,0
1,230,0,0,1,1
1,231,0,0,1,0
1,232,1,0,0,1
1,233,0,0,1,0
1,234,1,0,0,0
1,235,1,0,1,1
1,236,1,0,1,0
1,237,1,0,0,0
1,238,0,0,1,1
1,239,0,0,1,1
1,240,1,0,0,0
1,241,0,0,0,1
1,242,1,1,1,1
1,243,1,0,1,1
1,244,0,0,1,0
1,245,1,0,0,0
1,246,0,0,0,1
1,247,0,0,1,0
1,248,1,0,1,1
1,249,0,0,1,1
1,250,0,0,1,0
1,251,0,0,0,0
1,252,1,1,0,1
1,253,1,0,0,0
1,254,0,0,0,0
1,255,1,0,0,0
1,256,0,0,1,0
1,257,1,0,1,0
1,258,0,0,0,1
1,259,1,0,1,0
1,260,1,0,0,1
1,261,0,0,1,1
1,262,0,0,1,0
1,263,0,0,1,0
1,264,1,0,0,1
1,265,0,0,1,1
1,266,1,0,1,1
1,267,0,0,0,0
1,268,1,0,1,1
1,269,0,0,1,0
1,270,0,0,1,1
1,271,0,0,1,0
1,272,0,1,0,1
1,273,0,0,0,1
1,274,1,0,1,1
1,275,1,0,1,1
1,276,0,0,0,1
1,277,0,0,0,1
1,278,0,0,0,0
1,279,0,0,0,1
1,280,0,0,1,0
1,281,1,0,1,1
1,282,1,0,1,1
1,283,0,0,0,1
1,284,1,0,1,1
1,285,1,0,1,1
1,286,0,0,1,1
1,287,1,0,1,1
1,288,0,0,1,0
1,289,0,0,1,0
1,290,0,0,0,1
1,291,0,0,1,0
1,292,1,0,1,1
1,293,1,0,1,1
1,294,1,0,1,0
1,295,1,0,1,0
1,296,0,0,1,1
1,297,1,0,1,1
1,298,1,0,0,1
1,299,0,0,1,1
1,300,0,0,0,1
1,301,0,0,0,1
1,302,1,0,0,0
1,303,1,0,1,1
1,304,1,0,1,0
1,305,1,0,1,0
1,306,1,0,1,1
1,307,1,0,1,0
1,308,1,0,0,0
1,309,1,0,0,1
1,310,0,0,1,0
1,311,1,0,1,1
1,312,1,0,1,1
1,313,0,0,0,1
1,314,1,0,0,0
1,315,0,0,1,0
1,316,0,0,1,0
1,317,1,0,1,0
1,318,0,0,1,0
1,319,0,0,1,1
1,320,0,0,1,0
2,1,1,0,1,0
2,2,1,0,1,1
2,3,1,0,1,1
2,4,0,0,1,0
2,5,1,0,1,1
2,6,0,0,0,1
2,7,1,0,1,1
2,8,1,0,1,0
2,9,1,0,0,1
2,10,0,0,0,1
2,11,1,0,0,0
2,12,1,0,0,0
2,13,1,0,1,0
2,14,1,0,1,0
2,15,1,0,0,1
2,16,0,0,0,1
2,17,0,0,0,1
2,18,0,0,0,1
2,19,0,0,1,1
2,20,1,0,1,1
2,21,1,0,1,1
2,22,0,0,0,1
2,23,1,0,0,0
2,24,1,0,0,1
2,25,1,0,1,1
2,26,0,0,1,0
2,27,0,0,1,0
2,28,0,0,1,0
2,29,1,0,0,0
2,30,1,0,1,1
2,31,1,0,1,1
2,32,1,0,1,1
2,33,1,0,1,0
2,34,0,0,1,1
2,35,1,0,0,0
2,36,0,0,1,0
2,37,0,0,1,1
2,38,0,0,1,0
2,39,0,0,0,1
2,40,1,0,1,1
2,41,0,0,1,0
2,42,0,0,1,1
2,43,1,0,1,1
2,44,0,0,0,1
2,45,1,0,0,1
2,46,1,0,0,1
2,47,0,0,0,1
2,48,1,0,1,1
2,49,0,0,1,0
2,50,1,0,0,0
2,51,0,0,0,1
2,52,1,0,1,1
2,53,0,0,1,1
2,54,0,0,1,0
2,55,1,0,0,0
2,56,0,0,0,1
2,57,0,0,0,1
2,58,0,0,1,1
2,59,1,0,0,0
2,60,1,0,0,1
2,61,0,0,1,0
2,62,1,0,1,1
2,63,1,0,0,0
2,64,1,0,1,0
2,65,0,0,1,0
2,66,0,0,1,0
2,67,1,0,1,0
2,68,0,0,0,1
2,69,1,0,1,0
2,70,0,0,0,1
2,71,1,0,1,1
2,72,0,0,0,1
2,73,1,0,0,1
2,74,0,0,1,0
2,75,0,0,0,1
2,76,1,0,0,1
2,77,1,0,0,0
2,78,1,0,0,1
2,79,1,0,0,1
2,80,1,0,1,1
2,81,1,0,0,1
2,82,0,0,1,1
2,83,1,0,0,1
2,84,1,0,0,1
2,85,1,0,0,1
2,86,0,0,1,1
2,87,0,0,1,1
2,88,0,0,1,1
2,89,0,0,1,1
2,90,1,0,0,1
2,91,0,0,1,1
2,92,1,0,0,1
2,93,1,0,0,1
2,94,0,0,1,1
2,95,1,0,0,1
2,96,0,0,1,1
2,97,0,0,1,1
2,98,1,0,0,1
2,99,0,0,1,1
2,100,1,0,0,1
2,101,1,0,0,1
2,102,0,0,1,1
2,103,0,0,1,1
2,104,1,0,0,1
2,105,1,0,0,1
2,106,1,0,0,1
2,107,1,0,0,1
2,108,0,0,1,1
2,109,0,0,1,1
2,110,1,0,0,1
2,111,0,0,1,1
2,112,0,0,1,1
2,113,1,0,0,1
2,114,1,0,0,1
2,115,1,0,0,1
2,116,1,0,0,1
2,117,1,0,0,1
2,118,1,0,0,1
2,119,0,0,1,1
2,120,1,0,0,1
2,121,1,0,0,1
2,122,1,0,0,1
2,123,0,0,1,1
2,124,0,0,1,1
2,125,1,0,0,1
2,126,1,0,0,1
2,127,1,0,0,1
2,128,1,0,0,1
