ruleID,iSession,iBlock,iTrial,stiID,category,choice,presskey,rating,feedback,choRT,rateRT,recDU
1,1,1,1,19,2,2,1,1,1,5.006,2.416,14.675
1,1,1,2,8,2,1,2,2,0,3.340,3.086,10.943
1,1,1,3,16,1,2,1,1,0,34.494,1.773,9.693
1,1,1,4,11,1,2,1,2,0,2.331,1.485,18.933
1,1,1,5,18,1,2,1,1,0,2.575,2.772,19.347
1,1,1,6,15,1,2,1,1,0,33.401,7.172,17.072
1,1,1,7,1,1,2,1,1,0,9.300,1.624,20.225
1,1,1,8,16,1,2,1,1,0,17.287,1.125,15.341
1,1,1,9,23,2,2,1,1,1,15.992,2.479,22.690
1,1,1,10,13,2,2,1,2,1,16.190,1.342,26.652
1,1,1,11,20,2,1,2,1,0,17.156,3.894,27.061
1,1,1,12,25,2,1,2,1,0,14.820,9.248,7.851
1,1,1,13,7,2,1,2,1,0,63.378,9.516,11.936
1,1,1,14,15,1,1,2,4,1,3.393,2.374,7.693
1,1,1,15,22,1,2,1,1,0,44.147,4.372,12.505
1,1,1,16,26,2,2,1,3,1,19.102,0.958,17.067
1,1,1,17,8,2,1,2,2,0,9.240,1.819,13.474
1,1,1,18,14,2,2,1,2,1,42.773,1.166,7.809
1,1,1,19,23,2,2,1,2,1,6.510,3.795,18.344
1,1,1,20,27,1,1,2,2,1,9.219,0.941,9.313
1,1,1,21,10,2,1,2,2,0,7.712,1.901,6.385
1,1,1,22,28,1,2,1,1,0,13.220,1.761,9.106
1,1,1,23,28,1,1,2,6,1,12.020,1.422,12.674
1,1,1,24,15,1,1,2,4,1,2.156,7.075,17.397
1,1,1,25,6,1,2,1,2,0,30.410,5.655,11.698
1,1,1,26,29,2,1,2,1,0,239.318,2.636,13.835
1,1,1,27,14,2,2,1,1,1,24.230,1.178,16.573
1,1,1,28,8,2,2,1,2,1,40.173,1.112,16.479
1,1,1,29,16,1,1,2,2,1,4.479,1.362,5.398
1,1,1,30,26,2,1,2,2,0,24.657,1.255,6.697
1,1,1,31,26,2,2,1,2,1,4.913,1.512,25.168
1,1,1,32,3,2,2,1,2,1,45.520,1.432,17.625
1,1,1,33,31,1,1,2,3,1,18.082,1.261,9.076
1,1,1,34,12,1,1,2,3,1,37.219,1.383,10.506
1,1,1,35,7,2,2,1,3,1,7.080,1.335,21.694
1,1,1,36,19,2,1,2,2,0,28.370,1.014,12.206
1,1,1,37,27,1,1,2,3,1,20.235,2.079,16.427
1,1,1,38,25,2,2,1,2,1,46.578,1.028,21.858
1,1,1,39,5,1,1,2,3,1,9.492,1.456,11.484
1,1,1,40,4,2,2,1,2,1,4.652,1.267,10.590
1,1,1,41,25,2,2,1,4,1,5.425,1.189,8.593
1,1,1,42,4,2,2,1,3,1,4.148,1.486,10.418
1,1,1,43,21,1,1,2,3,1,5.026,1.533,11.600
1,1,1,44,28,1,1,2,4,1,2.888,1.081,7.578
1,1,1,45,16,1,1,2,6,1,3.490,1.730,0.526
1,1,1,46,13,2,2,1,5,1,4.761,1.190,5.803
1,1,1,47,14,2,2,1,5,1,6.287,1.128,5.812
1,1,1,48,23,2,2,1,6,1,5.288,1.401,8.094
1,1,1,49,4,2,2,1,6,1,6.856,1.123,7.244
1,1,1,50,29,2,2,1,6,1,5.856,1.007,8.728
1,1,1,51,11,1,1,2,6,1,4.411,1.067,5.987
1,1,1,52,14,2,2,1,6,1,2.201,1.003,8.852
1,1,1,53,7,2,2,1,6,1,4.719,1.020,8.868
1,1,1,54,4,2,2,1,6,1,1.750,0.961,10.949
1,1,1,55,15,1,1,2,6,1,3.203,1.116,8.788
1,1,1,56,31,1,1,2,6,1,2.372,1.049,5.636
1,1,1,57,9,2,2,1,6,1,3.959,1.203,4.914
1,1,1,58,30,2,2,1,6,1,3.340,1.144,5.228
1,1,1,59,24,2,2,1,6,1,1.838,1.032,4.932
1,1,1,60,30,2,2,1,6,1,2.023,1.033,5.024
1,1,1,61,8,2,2,1,6,1,2.600,1.070,4.418
1,1,1,62,11,1,1,2,6,1,1.954,1.059,4.148
1,1,1,63,15,1,1,2,6,1,2.233,1.203,4.338
1,1,1,64,4,2,2,1,6,1,1.955,1.107,4.505
1,1,2,65,26,2,2,1,6,1,2.338,0.946,4.132
1,1,2,66,31,1,1,2,6,1,1.943,1.039,4.531
1,1,2,67,5,1,1,2,6,1,2.193,1.211,5.517
1,1,2,68,7,2,2,1,6,1,2.281,0.973,4.676
1,1,2,69,21,1,1,2,6,1,0.914,1.052,5.131
1,1,2,70,28,1,1,2,6,1,1.406,0.978,5.372
1,1,2,71,22,1,1,2,6,1,1.449,0.959,4.241
1,1,2,72,1,1,1,2,6,1,1.700,1.090,3.667
1,1,2,73,26,2,2,1,6,1,1.248,0.923,5.152
1,1,2,74,31,1,1,2,6,1,2.785,0.981,5.002
1,1,2,75,27,1,1,2,6,1,1.016,0.979,3.851
1,1,2,76,26,2,2,1,6,1,1.571,0.907,5.218
1,1,2,77,3,2,2,1,6,1,1.019,1.016,5.188
1,1,2,78,11,1,1,2,6,1,1.211,1.053,5.049
1,1,2,79,18,1,1,2,6,1,2.417,1.153,4.507
1,1,2,80,10,2,2,1,6,1,1.353,1.466,4.332
1,1,2,81,8,2,2,1,6,1,1.761,0.973,4.819
