iTrial,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,timestamp
1,0.0,0.0,0.83333333333333,1.0,0.5,0.5,0.5,0.5,1734158299746
1,0.0111330134699,0.0,0.83333333333333,1.0,0.49615032483003,0.5,0.5,0.5,1734158299873
1,0.02830441646797,0.0,0.83333333333333,1.0,0.49638785124173,0.5,0.5,0.5,1734158299897
1,0.03499211362877,0.0,0.83333333333333,1.0,0.49647261523004,0.5,0.5,0.5,1734158299907
1,0.05605966659727,0.0,0.83333333333333,1.0,0.49671542301391,0.5,0.5,0.5,1734158299917
1,0.06274505894883,0.0,0.83333333333333,1.0,0.49678563601671,0.5,0.5,0.5,1734158299927
1,0.07326517399826,0.0,0.83333333333333,1.0,0.49689024239928,0.5,0.5,0.5,1734158299937
1,0.07717926113984,0.0,0.83333333333333,1.0,0.4969274449544,0.5,0.5,0.5,1734158299951
1,0.08386315649922,0.0,0.83333333333333,1.0,0.49698895729791,0.5,0.5,0.5,1734158299959
1,0.08777510895852,0.0,0.83333333333333,1.0,0.49702382989199,0.5,0.5,0.5,1734158299967
1,0.09445832243203,0.0,0.83333333333333,1.0,0.49708157401199,0.5,0.5,0.5,1734158299977
1,0.10497734805414,0.0,0.83333333333333,1.0,0.49716805583762,0.5,0.5,0.5,1734158299987
1,0.11549605396036,0.0,0.83333333333333,1.0,0.49724955732323,0.5,0.5,0.5,1734158299997
1,0.12217766717654,0.0,0.83333333333333,1.0,0.49729893547033,0.5,0.5,0.5,1734158300015
1,0.1288589297123,0.0,0.83333333333333,1.0,0.49734656947522,0.5,0.5,0.5,1734158300037
1,0.13276313696022,0.0,0.83333333333333,1.0,0.49737363469635,0.5,0.5,0.5,1734158300055
1,0.13944386856151,0.0,0.83333333333333,1.0,0.49741868890366,0.5,0.5,0.5,1734158300063
1,0.14334651156827,0.0,0.83333333333333,1.0,0.49744429980798,0.5,0.5,0.5,1734158300071
1,0.15002674043618,0.0,0.83333333333333,1.0,0.49748697870972,0.5,0.5,0.5,1734158300079
1,0.16054426198697,0.0,0.83333333333333,1.0,0.49755135864805,0.5,0.5,0.5,1734158300087
1,0.17771507274856,0.0,0.83333333333333,1.0,0.49764966064074,0.5,0.5,0.5,1734158300097
1,0.18823198691771,0.0,0.83333333333333,1.0,0.49770606539023,0.5,0.5,0.5,1734158300107
1,0.20540272849408,0.0,0.83333333333333,1.0,0.49779255725215,0.5,0.5,0.5,1734158300117
1,0.21208047303075,0.0,0.83333333333333,1.0,0.49782445811206,0.5,0.5,0.5,1734158300127
1,0.21597430086902,0.0,0.83333333333333,1.0,0.49784263765549,0.5,0.5,0.5,1734158300137
1,0.22265168723056,0.0,0.83333333333333,1.0,0.49787311584117,0.5,0.5,0.5,1734158300147
1,0.24369956803481,0.0,0.83333333333333,1.0,0.49796379137852,0.5,0.5,0.5,1734158300157
1,0.25814207172723,0.0,0.83333333333333,1.0,0.49802166494353,0.5,0.5,0.5,1734158300172
1,0.2648181757851,0.0,0.83333333333333,1.0,0.49804731980547,0.5,0.5,0.5,1734158300181
1,0.26870715178616,0.0,0.83333333333333,1.0,0.4980619599292,0.5,0.5,0.5,1734158300189
1,0.2753829668165,0.0,0.83333333333333,1.0,0.49808658580267,0.5,0.5,0.5,1734158300197
1,0.28205860513632,0.0,0.83333333333333,1.0,0.49811059307891,0.5,0.5,0.5,1734158300207
1,0.29257378637969,0.0,0.83333333333333,1.0,0.49814721018407,0.5,0.5,0.5,1734158300217
1,0.30308882919101,0.0,0.83333333333333,1.0,0.4981824345223,0.5,0.5,0.5,1734158300228
1,0.30697486011892,0.0,0.83333333333333,1.0,0.49819511574834,0.5,0.5,0.5,1734158300237
1,0.31364971897674,0.0,0.83333333333333,1.0,0.49821648959334,0.5,0.5,0.5,1734158300247
1,0.32416449956509,0.0,0.83333333333333,1.0,0.49824915138596,0.5,0.5,0.5,1734158300257
1,0.34520690652301,0.0,0.83333333333333,1.0,0.49831104937097,0.5,0.5,0.5,1734158300267
1,0.3585790189945,0.0,0.83333333333333,1.0,0.4983481601813,0.5,0.5,0.5,1734158300277
1,0.37961997071025,0.0,0.83333333333333,1.0,0.49840336223402,0.5,0.5,0.5,1734158300287
1,0.38629333086863,0.0,0.83333333333333,1.0,0.49842010757475,0.5,0.5,0.5,1734158300297
1,0.39680733840563,0.0,0.83333333333333,1.0,0.49844578912576,0.5,0.5,0.5,1734158300307
1,0.41122934591083,0.0,0.83333333333333,1.0,0.49847968789353,0.5,0.5,0.5,1734158300317
1,0.42174312657952,0.0,0.83333333333333,1.0,0.49850348306254,0.5,0.5,0.5,1734158300363
1,0.43891349913758,0.0,0.83333333333333,1.0,0.49854078204658,0.5,0.5,0.5,1734158300387
1,0.44942704685906,0.0,0.83333333333333,1.0,0.49856271652757,0.5,0.5,0.5,1734158300417
1,0.45994051086828,0.0,0.83333333333333,1.0,0.4985840011831,0.5,0.5,0.5,1734158300451
1,0.47045389360593,0.0,0.83333333333333,1.0,0.49860466447373,0.5,0.5,0.5,1734158300919
1,0.48096719740747,0.0,0.83333333333333,1.0,0.49862473322177,0.5,0.5,0.5,1734158300928
1,0.48763895996878,0.0,0.83333333333333,1.0,0.49863717217925,0.5,0.5,0.5,1734158300938
1,0.4981521395132,0.0,0.83333333333333,1.0,0.49865632291389,0.5,0.5,0.5,1734158300948
1,0.52869409613622,0.0,0.83333333333333,1.0,0.49870902467828,0.5,0.5,0.5,1734158300958
1,0.53920700071085,0.0,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158300968
1,0.53920700071085,0.0,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158301471
1,0.53920700071085,0.0,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303264
1,0.53920700071085,0.01052310272983,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303289
1,0.53920700071085,0.01721251806586,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303319
1,0.53920700071085,0.02773467785199,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303329
1,0.53920700071085,0.03165962344299,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303339
1,0.53920700071085,0.04218107753738,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303349
1,0.53920700071085,0.05935241576093,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303365
1,0.53920700071085,0.09369783933614,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303389
1,0.53920700071085,0.1003806836004,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303399
1,0.53920700071085,0.11089955444916,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303409
1,0.53920700071085,0.11758141081143,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303419
1,0.53920700071085,0.13863798466997,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303429
1,0.53920700071085,0.145318429094,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303439
1,0.53920700071085,0.15199856258475,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303449
1,0.53920700071085,0.16916945107242,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303459
1,0.53920700071085,0.1758485540346,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303469
1,0.53920700071085,0.19689980859575,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303483
1,0.53920700071085,0.20079518781361,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303498
1,0.53920700071085,0.20747309002877,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303506
1,0.53920700071085,0.21798944755936,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303514
1,0.53920700071085,0.22466676409529,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303523
1,0.53920700071085,0.22855928716833,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303530
1,0.53920700071085,0.23523626426927,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303539
1,0.53920700071085,0.24191303446647,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303549
1,0.53920700071085,0.25635577586802,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303559
1,0.53920700071085,0.26303192707921,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303569
1,0.53920700071085,0.27641160061686,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303579
1,0.53920700071085,0.29745633800624,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303589
1,0.53920700071085,0.30413141986815,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303599
1,0.53920700071085,0.31856445487088,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303609
1,0.53920700071085,0.34241588312979,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303619
1,0.53920700071085,0.36345750439844,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303629
1,0.53920700071085,0.3701311656227,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303639
1,0.53920700071085,0.39117166968082,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303649
1,0.53920700071085,0.42844293173727,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303659
1,0.53920700071085,0.4600168401483,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303669
1,0.53920700071085,0.47338120837412,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303679
1,0.53920700071085,0.50772325492439,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303689
1,0.53920700071085,0.51439466507927,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303705
1,0.53920700071085,0.5182697017073,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303713
1,0.53920700071085,0.52494098017428,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303721
1,0.53920700071085,0.5316121771755,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303737
1,0.53920700071085,0.53828329409082,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303745
1,0.53920700071085,0.55545357499479,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303769
1,0.53920700071085,0.56212441645386,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303784
1,0.53920700071085,0.5726371225295,0.83333333333333,1.0,0.49872622157144,0.5,0.5,0.5,1734158303792
