iSub,condition,feature1_name,feature2_name,feature3_name,feature4_name,iSession,iRun,iTrial,feature1,feature2,feature3,feature4,category,choice,rating,feedback,ambiguous,choRT,text,A,b,n_constraints,matched_rules,un_pro
334,3,green,yellow,pink,blue,1,4,72,0.607821646362313,0.161277208382375,0.754735798261886,0.222472170658352,4,1,3,0.0,0,2.932,,,,,,
334,3,green,yellow,pink,blue,1,4,73,0.573600647268386,0.327794169477715,0.918743983686963,0.941780294383773,4,4,5,1.0,0,3.636,,,,,,
334,3,green,yellow,pink,blue,1,4,74,0.382929174160973,0.828320254603129,0.869594769090576,0.638186524356015,2,3,6,0.0,0,1.29,,,,,,
334,3,green,yellow,pink,blue,1,4,75,0.0819117383405715,0.222475880939834,0.84294086395947,0.646873697984733,1,4,5,0.0,0,3.699,,,,,,
334,3,green,yellow,pink,blue,1,4,76,0.077584434114761,0.171077864492274,0.0554616527676954,0.339067747363459,1,1,4,1.0,0,8.174,,,,,,
334,3,green,yellow,pink,blue,1,4,77,0.103287206206097,0.215728790019775,0.23236892611964,0.232838382366055,1,1,5,1.0,0,0.728,,,,,,
334,3,green,yellow,pink,blue,1,4,78,0.478312923810928,0.640148011253477,0.0997196615800814,0.0969884556196431,2,4,4,0.0,1,5.665,,,,,,
334,3,green,yellow,pink,blue,1,4,79,0.615509717230566,0.398793561073144,0.934685705949138,0.826320066586749,4,3,4,0.5,0,9.37,,,,,,
334,3,green,yellow,pink,blue,1,4,80,0.33371217675119,0.646073023616877,0.334236083054611,0.681801400786909,2,2,5,1.0,0,4.216,,,,,,
334,3,green,yellow,pink,blue,1,4,81,0.937361958468262,0.463165568800745,0.33930578912265,0.772542952009815,3,4,5,0.5,1,7.694,,,,,,
334,3,green,yellow,pink,blue,1,4,82,0.282248130584782,0.833393143021783,0.52575949528606,0.910291974752933,2,4,4,0.0,1,5.794,,,,,,
334,3,green,yellow,pink,blue,1,4,83,0.330531870641887,0.983127376206119,0.51393696271002,0.618446298211665,2,4,2,0.0,1,12.259,,,,,,
334,3,green,yellow,pink,blue,1,4,84,0.968914100026128,0.532285470401155,0.134995902945888,0.0666987507168318,3,1,4,0.0,1,7.807,,,,,,
334,3,green,yellow,pink,blue,1,4,85,0.561116950635011,0.72219595895305,0.638020185241245,0.158965388789786,4,2,4,0.0,0,5.399,,,,,,
334,3,green,yellow,pink,blue,1,4,86,0.458900222983399,0.367302640674844,0.0533696469428719,0.583717607507087,1,1,3,1.0,1,3.585,,,,,,
334,3,green,yellow,pink,blue,1,5,87,0.88960396294235,0.45247338239306,0.0372435789535031,0.463804759818275,3,3,5,1.0,1,9.192,,,,,,
334,3,green,yellow,pink,blue,1,5,88,0.0871910910325683,0.133916650098405,0.452639080348612,0.5337449327694,1,2,6,0.5,1,5.919,,,,,,
334,3,green,yellow,pink,blue,1,5,89,0.789758614917316,0.754695874357886,0.314886392035413,0.717551842012678,3,3,5,1.0,0,5.937,,,,,,
334,3,green,yellow,pink,blue,1,5,90,0.091188979960251,0.568653044101718,0.360639198059957,0.396464928046742,2,2,4,1.0,0,4.772,,,,,,
334,3,green,yellow,pink,blue,1,5,91,0.952407007805475,0.643650909246438,0.927028660358914,0.371155049480775,4,4,4,1.0,0,10.276,,,,,,
334,3,green,yellow,pink,blue,1,5,92,0.860191583880654,0.409067223507803,0.389660947531798,0.463522308099048,3,2,6,0.0,0,3.982,,,,,,
334,3,green,yellow,pink,blue,1,5,93,0.380314460424855,0.967439447407906,0.426977417380073,0.697224608950011,2,2,3,1.0,0,6.494,,,,,,
334,3,green,yellow,pink,blue,1,5,94,0.967216826851608,0.128406007170902,0.853092461125721,0.537302514877522,4,1,3,0.0,0,10.034,,,,,,
334,3,green,yellow,pink,blue,1,5,95,0.790591914416831,0.976443438657171,0.125702331299466,0.0659906560870525,3,1,4,0.0,0,3.463,,,,,,
334,3,green,yellow,pink,blue,1,5,96,0.769116821613287,0.410026699857011,0.24749662042912,0.121390967865063,3,2,4,0.0,0,8.641,,,,,,
334,3,green,yellow,pink,blue,1,5,97,0.214412423973249,0.330391680962691,0.936261940347273,0.393389616950785,1,2,4,0.5,0,3.59,,,,,,
334,3,green,yellow,pink,blue,1,5,98,0.957840582293107,0.792773270732936,0.711159430700832,0.187666469167534,4,3,5,0.5,0,3.883,,,,,,
334,3,green,yellow,pink,blue,1,5,99,0.646256245690887,0.203822650611451,0.993814111185389,0.137151794586406,4,2,6,0.0,0,2.447,,,,,,
334,3,green,yellow,pink,blue,1,5,100,0.837481397341507,0.52781437966277,0.50388348356831,0.817466489021839,4,2,6,0.0,1,4.362,,,,,,
334,3,green,yellow,pink,blue,1,5,101,0.129142001198619,0.0750876216261847,0.752454094447118,0.862549469206322,1,4,3,0.0,0,6.254,,,,,,
334,3,green,yellow,pink,blue,1,5,102,0.947960084817072,0.350074784661421,0.771934428512683,0.166032671263917,4,4,4,1.0,0,9.572,,,,,,
334,3,green,yellow,pink,blue,1,5,103,0.0294997503429969,0.346335286996389,0.0365373460419012,0.425624434806951,1,2,5,0.5,0,2.852,,,,,,
334,3,green,yellow,pink,blue,1,5,104,0.203125542899538,0.426139281454001,0.754601742305153,0.497560499420117,1,3,4,0.0,0,2.896,,,,,,
334,3,green,yellow,pink,blue,1,5,105,0.362339507096619,0.576047091456573,0.661004624542606,0.935202137559815,2,4,4,0.0,0,7.838,,,,,,
334,3,green,yellow,pink,blue,1,5,106,0.461806390549584,0.172026791562686,0.0553862230222225,0.994544901428259,1,1,3,1.0,1,6.738,,,,,,
334,3,green,yellow,pink,blue,1,5,107,0.306816973513883,0.785747809373581,0.999357886296982,0.209858925155716,2,4,4,0.0,0,4.906,,,,,,
334,3,green,yellow,pink,blue,1,5,108,0.940265199129328,0.81732144125306,0.966296553297304,0.763256871172364,4,3,6,0.5,0,2.934,,,,,,
334,3,green,yellow,pink,blue,1,5,109,0.284720551668096,0.443746919865684,0.899469356639254,0.272966769961145,1,2,4,0.5,0,4.959,,,,,,
334,3,green,yellow,pink,blue,1,5,110,0.0596721923070507,0.845140820477023,0.988888866507465,0.973080320927098,2,3,6,0.0,0,0.325,,,,,,
334,3,green,yellow,pink,blue,1,5,111,0.986603367573501,0.402554153302261,0.874642277444975,0.625508245118662,4,3,6,0.5,0,5.47,,,,,,
334,3,green,yellow,pink,blue,1,6,112,0.139646643687034,0.745603027469031,0.224818480612305,0.622630750414697,2,2,5,1.0,0,3.859,,,,,,
334,3,green,yellow,pink,blue,1,6,113,0.166832804421667,0.266757152849689,0.346358881150591,0.568315789690299,1,4,4,0.0,0,2.639,,,,,,
334,3,green,yellow,pink,blue,1,6,114,0.286937376501403,0.646056363364439,0.994643070962053,0.28363426353526,2,4,4,0.0,0,4.51,,,,,,
334,3,green,yellow,pink,blue,1,6,115,0.608295386688616,0.817708768575379,0.224728077141551,0.658302145446972,3,3,5,1.0,0,2.276,,,,,,
334,3,green,yellow,pink,blue,1,6,116,0.634109042517955,0.483239271951055,0.404626515091617,0.0024669427652767,3,2,4,0.0,1,3.402,,,,,,
334,3,green,yellow,pink,blue,1,6,117,0.307770127807313,0.795293077074162,0.324583157229007,0.423164827329028,2,2,4,1.0,0,1.787,,,,,,
334,3,green,yellow,pink,blue,1,6,118,0.0216740655891045,0.0630904610666126,0.585298557280561,0.865216374080293,1,1,4,1.0,0,2.261,,,,,,
334,3,green,yellow,pink,blue,1,6,119,0.303219552487749,0.486529133470077,0.190961793321344,0.13678633007482,1,4,5,0.0,1,2.976,,,,,,
334,3,green,yellow,pink,blue,1,6,120,0.576426924869683,0.731381040064904,0.307631088198922,0.842695623413302,3,3,5,1.0,0,6.076,,,,,,
334,3,green,yellow,pink,blue,1,6,121,0.993724782869169,0.675107369478051,0.250769965611393,0.517210189376438,3,3,6,1.0,0,3.575,,,,,,
334,3,green,yellow,pink,blue,1,6,122,0.765953488656383,0.985063681625217,0.795889610938693,0.175557503440774,4,4,4,1.0,0,8.225,,,,,,
334,3,green,yellow,pink,blue,1,6,123,0.981491330062435,0.0172500296533952,0.398154970549154,0.901339748491827,3,1,3,0.0,0,6.196,,,,,,
334,3,green,yellow,pink,blue,1,6,124,0.723150075507413,0.423842940986174,0.427942247692041,0.176391997489686,3,2,4,0.0,0,10.801,,,,,,
334,3,green,yellow,pink,blue,1,6,125,0.532864044085878,0.474674369666878,0.0634075577331717,0.474431308993296,3,2,4,0.0,1,1.895,,,,,,
334,3,green,yellow,pink,blue,1,6,126,0.594373192344218,0.561294969809608,0.195821976451883,0.368924815894628,3,1,4,0.0,0,2.846,,,,,,
334,3,green,yellow,pink,blue,1,6,127,0.340101051272652,0.448421206382678,0.493083254313646,0.601653208747111,1,2,5,0.5,1,4.506,,,,,,
334,3,green,yellow,pink,blue,1,6,128,0.917316020551823,0.631793509261718,0.265455319448584,0.0400937720358464,3,1,4,0.0,0,10.186,,,,,,
334,3,green,yellow,pink,blue,1,6,129,0.274606581914678,0.658477989483835,0.768313513016315,0.323840046182395,2,4,5,0.0,0,10.184,,,,,,
334,3,green,yellow,pink,blue,1,6,130,0.72917031524765,0.776070855322879,0.25579898369438,0.968039311049687,3,3,6,1.0,0,2.345,,,,,,
334,3,green,yellow,pink,blue,1,6,131,0.521039998348619,0.840790940990747,0.785249189907129,0.730038623240559,4,2,4,0.0,1,1.736,,,,,,
334,3,green,yellow,pink,blue,1,6,132,0.0912351584502435,0.528553697471048,0.0421659541911716,0.964658215315143,2,2,6,1.0,1,0.195,,,,,,
334,3,green,yellow,pink,blue,1,6,133,0.255990964432169,0.122648025103393,0.524587877119655,0.400973514896809,1,1,4,1.0,1,4.63,,,,,,
334,3,green,yellow,pink,blue,1,6,134,0.920044718862879,0.493747738090013,0.587770884683424,0.280816269477721,4,4,4,1.0,1,7.381,,,,,,
334,3,green,yellow,pink,blue,1,6,135,0.0140456841438603,0.654858516653845,0.25977464163906,0.824434258404731,2,2,6,1.0,0,0.891,,,,,,
334,3,green,yellow,pink,blue,1,6,136,0.549505442224168,0.583395027801216,0.996488065745675,0.938372515728677,4,3,4,0.5,1,4.944,,,,,,
334,3,green,yellow,pink,blue,1,6,137,0.227930809326052,0.839055238781662,0.292742025662687,0.976240333474609,2,2,6,1.0,0,0.632,,,,,,
334,3,green,yellow,pink,blue,1,6,138,0.594619052234759,0.309663580855012,0.332247247997103,0.357164402762105,3,4,4,0.5,0,11.833,,,,,,
334,3,green,yellow,pink,blue,1,6,139,0.375613094909562,0.997986595421233,0.59124749944854,0.494972110494498,2,1,4,0.5,0,7.989,,,,,,
334,3,green,yellow,pink,blue,1,6,140,0.888159204431879,0.0860679975056328,0.933507554586777,0.998249047647276,4,3,6,0.5,0,0.326,,,,,,
334,3,green,yellow,pink,blue,1,7,141,0.438645241142056,0.285664139981861,0.986042782435331,0.721865035750969,1,1,4,1.0,0,8.156,,,,,,
334,3,green,yellow,pink,blue,1,7,142,0.700544340219401,0.303767727418747,0.531439274075875,0.658544617009699,4,4,4,1.0,1,8.356,,,,,,
334,3,green,yellow,pink,blue,1,7,143,0.979855961701907,0.712933914504381,0.553412880463912,0.395437878102942,4,1,4,0.0,0,2.153,,,,,,
334,3,green,yellow,pink,blue,1,7,144,0.297123042678525,0.432328048294106,0.538806939008617,0.388415110409658,1,1,5,1.0,1,3.005,,,,,,
334,3,green,yellow,pink,blue,1,7,145,0.671352308316136,0.0880189122953649,0.80871035577153,0.74210489841829,4,3,5,0.5,0,2.804,,,,,,
334,3,green,yellow,pink,blue,1,7,146,0.351510378667552,0.683182417776674,0.7244516722733,0.866248539665093,2,2,4,1.0,0,9.211,,,,,,
334,3,green,yellow,pink,blue,1,7,147,0.50791144969067,0.38510815909131,0.244585591059335,0.928701210070107,3,2,5,0.0,1,2.734,,,,,,
334,3,green,yellow,pink,blue,1,7,148,0.0773265568351074,0.163249220159575,0.637757031829497,0.764620242733814,1,1,6,1.0,0,2.64,,,,,,
334,3,green,yellow,pink,blue,1,7,149,0.983749233716893,0.567117925528989,0.398325440864623,0.921883592336088,3,3,5,1.0,0,8.132,,,,,,
334,3,green,yellow,pink,blue,1,7,150,0.103069574463764,0.300189094965189,0.590273197722137,0.754392535352351,1,4,4,0.0,0,3.958,,,,,,
334,3,green,yellow,pink,blue,1,7,151,0.130119714464848,0.893402121763069,0.160262458755785,0.914602365546515,2,2,6,1.0,0,0.791,,,,,,
334,3,green,yellow,pink,blue,1,7,152,0.988837944223236,0.445772924325945,0.446326001819948,0.529578762859994,3,1,4,0.0,0,3.377,,,,,,
334,3,green,yellow,pink,blue,1,7,153,0.409848355783894,0.210045396600298,0.466837896073598,0.516882140733859,1,1,4,1.0,1,3.727,,,,,,
334,3,green,yellow,pink,blue,1,7,154,0.217708346986512,0.103499538590254,0.318027732178752,0.28824039687016,1,1,5,1.0,0,3.554,,,,,,
334,3,green,yellow,pink,blue,1,7,155,0.866557198903258,0.191633005413743,0.181702598547616,0.390572150340199,3,1,5,0.0,0,6.483,,,,,,
334,3,green,yellow,pink,blue,1,7,156,0.722075278083728,0.774801555064569,0.493475685066876,0.913168661934759,3,2,4,0.0,1,2.784,,,,,,
334,3,green,yellow,pink,blue,1,7,157,0.257316628296387,0.525439062013315,0.33922101774947,0.993331446133541,2,2,6,1.0,1,1.442,,,,,,
334,3,green,yellow,pink,blue,1,7,158,0.475680588503339,0.450555102065211,0.668509373880578,0.327434860101023,1,4,4,0.0,1,5.255,,,,,,
334,3,green,yellow,pink,blue,1,7,159,0.229660623240476,0.754421352004344,0.99884789504759,0.022531675518135,2,3,4,0.0,0,4.95,,,,,,
334,3,green,yellow,pink,blue,1,7,160,0.726264502429303,0.895839811927932,0.439558586757166,0.0176688152560111,3,3,5,1.0,0,4.726,,,,,,
334,3,green,yellow,pink,blue,1,7,161,0.874336855248975,0.776187028237834,0.729014735853026,0.124834099063585,4,3,5,0.5,0,2.865,,,,,,
334,3,green,yellow,pink,blue,1,7,162,0.123250425026617,0.810160430023823,0.60293375358107,0.225740743408323,2,1,3,0.5,0,5.259,,,,,,
334,3,green,yellow,pink,blue,1,7,163,0.404135496818875,0.105501033654422,0.168851618022475,0.485982303894133,1,1,6,1.0,0,0.199,,,,,,
334,3,green,yellow,pink,blue,1,7,164,0.06866044265504,0.285723342456129,0.225623715087944,0.157758237092458,1,1,5,1.0,0,1.522,,,,,,
334,3,green,yellow,pink,blue,1,7,165,0.169173746073542,0.998961822684932,0.907342860957652,0.850948264993011,2,4,5,0.0,0,4.528,,,,,,
334,3,green,yellow,pink,blue,1,7,166,0.777626272243445,0.226954083425121,0.573928264794514,0.818776611785442,4,4,5,1.0,0,9.858,,,,,,
334,3,green,yellow,pink,blue,1,7,167,0.122294098986361,0.0806336174640901,0.884277076641005,0.391699242945309,1,1,5,1.0,0,5.754,,,,,,
334,3,green,yellow,pink,blue,1,7,168,0.436235896905483,0.139641293626911,0.0104955589879871,0.563057222869694,1,1,6,1.0,0,1.983,,,,,,
334,3,green,yellow,pink,blue,1,7,169,0.667128052507124,0.16818913315636,0.606482193136075,9.64974064946444e-05,4,2,4,0.0,0,5.225,,,,,,
334,3,green,yellow,pink,blue,1,7,170,0.785192358767876,0.997312343559183,0.636418557968177,0.0020353826437389,4,3,5,0.5,0,4.232,,,,,,
334,3,green,yellow,pink,blue,1,7,171,0.142568456449162,0.99639058328924,0.0766805793687565,0.225378645661123,2,2,5,1.0,0,3.098,,,,,,
334,3,green,yellow,pink,blue,1,8,172,0.804969175761893,0.475735342117456,0.234195237144318,0.398075079762504,3,4,4,0.5,1,7.185,,,,,,
334,3,green,yellow,pink,blue,1,8,173,0.83082239059667,0.214322723400402,0.550640844978434,0.0623635309925122,4,4,5,1.0,0,5.621,,,,,,
334,3,green,yellow,pink,blue,1,8,174,0.684828434161511,0.0900478665153071,0.684967260090656,0.732792348147847,4,3,5,0.5,0,2.822,,,,,,
334,3,green,yellow,pink,blue,1,8,175,0.147622761337572,0.910808780575688,0.120662453020804,0.515398573233011,2,2,6,1.0,0,0.632,,,,,,
334,3,green,yellow,pink,blue,1,8,176,0.524604775597059,0.670231815974004,0.391531140907107,0.525853030409886,3,2,5,0.0,1,5.785,,,,,,
334,3,green,yellow,pink,blue,1,8,177,0.366775585217308,0.591506265626059,0.459709197759196,0.0339636659894061,2,1,4,0.5,1,4.367,,,,,,
334,3,green,yellow,pink,blue,1,8,178,0.922506504624856,0.659560757453124,0.710779245340897,0.596244879609922,4,3,4,0.5,0,4.773,,,,,,
334,3,green,yellow,pink,blue,1,8,179,0.861923551187332,0.188324032170132,0.698273746811671,0.049707517075995,4,4,5,1.0,0,1.695,,,,,,
334,3,green,yellow,pink,blue,1,8,180,0.125014170965684,0.651835319396627,0.693667683057156,0.633760087908393,2,1,4,0.5,0,3.089,,,,,,
334,3,green,yellow,pink,blue,1,8,181,0.218859994107864,0.90839704605026,0.17005523710536,0.094477868294958,2,1,5,0.5,0,7.004,,,,,,
334,3,green,yellow,pink,blue,1,8,182,0.138447488163451,0.45367324278412,0.567055446504618,0.0374645492751743,1,1,4,1.0,1,9.801,,,,,,
334,3,green,yellow,pink,blue,1,8,183,0.0476510884738847,0.135738808048924,0.369057289080258,0.281335818627117,1,1,6,1.0,0,5.564,,,,,,
334,3,green,yellow,pink,blue,1,8,184,0.829097724359131,0.756477942682582,0.19914928787335,0.619669086647486,3,3,5,1.0,0,1.812,,,,,,
334,3,green,yellow,pink,blue,1,8,185,0.554841314410723,0.0270707512665625,0.816912208011789,0.81818671196341,4,3,4,0.5,0,5.084,,,,,,
334,3,green,yellow,pink,blue,1,8,186,0.462448705062894,0.0470167463738267,0.531532370626412,0.113700038076605,1,4,5,0.0,1,0.506,,,,,,
334,3,green,yellow,pink,blue,1,8,187,0.208192337635742,0.369866060675552,0.323146048039871,0.814997935311593,1,2,6,0.5,0,0.069,,,,,,
334,3,green,yellow,pink,blue,1,8,188,0.721812846716557,0.68526826203443,0.992132835468408,0.857265500656336,4,3,4,0.5,0,8.57,,,,,,
334,3,green,yellow,pink,blue,1,8,189,0.229196070148479,0.6564303224716,0.977045598591572,0.334252617478275,2,1,4,0.5,0,2.883,,,,,,
334,3,green,yellow,pink,blue,1,8,190,0.428556939374257,0.26431805747024,0.0265991759895964,0.0724444320832727,1,1,6,1.0,0,0.234,,,,,,
334,3,green,yellow,pink,blue,1,8,191,0.687937702650506,0.457265028118679,0.503478231741129,0.370431558162518,4,4,4,1.0,1,2.707,,,,,,
334,3,green,yellow,pink,blue,1,8,192,0.99321445006963,0.646751447886244,0.0876530233400753,0.376943071129663,3,3,5,1.0,0,2.158,,,,,,
334,3,green,yellow,pink,blue,1,8,193,0.34247229766205,0.683187912813631,0.0880008490548148,0.317014672780778,2,2,4,1.0,0,5.584,,,,,,
334,3,green,yellow,pink,blue,1,8,194,0.407549054715611,0.519632330831038,0.250542991139112,0.686387421602366,2,2,5,1.0,1,3.784,,,,,,
334,3,green,yellow,pink,blue,1,8,195,0.572655583612774,0.007517096408111,0.0011372180350088,0.990668269380575,3,1,4,0.0,0,4.02,,,,,,
334,3,green,yellow,pink,blue,1,8,196,0.538439328889746,0.914666275180527,0.655500996547264,0.301330490270963,4,4,4,1.0,1,3.427,,,,,,
334,3,green,yellow,pink,blue,1,8,197,0.38841482828863,0.29880491854458,0.71108109222489,0.0766763830186189,1,1,5,1.0,0,5.322,,,,,,
334,3,green,yellow,pink,blue,1,8,198,0.530477827338017,0.648742634287553,0.172852755707944,0.320515799488728,3,3,5,1.0,1,8.647,,,,,,
334,3,green,yellow,pink,blue,1,8,199,0.831989803947357,0.882767566708003,0.532595402348749,0.453126925907706,4,4,5,1.0,1,8.361,,,,,,
334,3,green,yellow,pink,blue,1,8,200,0.98843071988802,0.500090792096223,0.515531585681881,0.939752875621374,4,4,5,1.0,1,4.572,,,,,,
334,3,green,yellow,pink,blue,1,8,201,0.790039511112232,0.70950909025062,0.354059962469694,0.593271841847411,3,3,6,1.0,0,4.605,,,,,,
334,3,green,yellow,pink,blue,1,9,202,0.603837846355335,0.731054407806952,0.459702891621324,0.0294991864433166,3,3,4,1.0,1,4.896,,,,,,
334,3,green,yellow,pink,blue,1,9,203,0.973701022147116,0.370857488654822,0.444407522719493,0.397990438338712,3,4,4,0.5,0,2.736,,,,,,
334,3,green,yellow,pink,blue,1,9,204,0.0633897170336754,0.135789156025743,0.624286114008116,0.45165541775068,1,1,5,1.0,0,2.965,,,,,,
334,3,green,yellow,pink,blue,1,9,205,0.928414742806448,0.812130514053707,0.892204758648988,0.0684559929959778,4,3,4,0.5,0,6.446,,,,,,
334,3,green,yellow,pink,blue,1,9,206,0.439062039723095,0.605501298474839,0.567778247281844,0.412494725382804,2,4,6,0.0,0,5.105,,,,,,
334,3,green,yellow,pink,blue,1,9,207,0.9074069883075,0.564142960376916,0.589505171379411,0.640254458610116,4,4,4,1.0,0,6.657,,,,,,
334,3,green,yellow,pink,blue,1,9,208,0.347107738633714,0.106931968180592,0.606469245712037,0.938024489084834,1,1,5,1.0,0,1.968,,,,,,
334,3,green,yellow,pink,blue,1,9,209,0.567189679850478,0.133631909533322,0.0500511815356978,0.308816536983405,3,1,6,0.0,0,1.541,,,,,,
334,3,green,yellow,pink,blue,1,9,210,0.504077332627122,0.257175496952193,0.800438774739975,0.92732516057313,4,4,5,1.0,1,5.869,,,,,,
334,3,green,yellow,pink,blue,1,9,211,0.642086693382308,0.340092204689605,0.208032296820221,0.896731957490375,3,3,3,1.0,0,12.032,,,,,,
334,3,green,yellow,pink,blue,1,9,212,0.0649620075294878,0.0090249726048624,0.391416533171224,0.194612902194148,1,1,6,1.0,0,1.224,,,,,,
334,3,green,yellow,pink,blue,1,9,213,0.181402716374614,0.859629910346862,0.629362679477153,0.827909530539165,2,3,5,0.0,0,1.189,,,,,,
334,3,green,yellow,pink,blue,1,9,214,0.290659959315493,0.627964464340903,0.636794913088755,0.0258726737718729,2,1,4,0.5,0,6.079,,,,,,
334,3,green,yellow,pink,blue,1,9,215,0.268145546795042,0.589767951719125,0.108251420164438,0.887188485373761,2,2,6,1.0,0,0.622,,,,,,
334,3,green,yellow,pink,blue,1,9,216,0.852588478461499,0.438380462701508,0.275324694529977,0.47007587068121,3,4,4,0.5,0,5.789,,,,,,
334,3,green,yellow,pink,blue,1,9,217,0.455487745574927,0.640269157057329,0.174597951736543,0.945287764854469,2,2,6,1.0,1,0.864,,,,,,
334,3,green,yellow,pink,blue,1,9,218,0.893679348953694,0.9791198236103,0.174217274646873,0.735744716291224,3,3,5,1.0,0,4.206,,,,,,
334,3,green,yellow,pink,blue,1,9,219,0.674495640490748,0.459022494038989,0.126751949690363,0.479312811279681,3,3,4,1.0,1,2.583,,,,,,
334,3,green,yellow,pink,blue,1,9,220,0.290318473151666,0.271166527176884,0.564674141260749,0.744791114275111,1,1,4,1.0,0,7.078,,,,,,
334,3,green,yellow,pink,blue,1,9,221,0.414572554213813,0.296595735888103,0.542495668866835,0.997485274201405,1,4,4,0.0,1,10.451,,,,,,
334,3,green,yellow,pink,blue,1,9,222,0.684149665034284,0.639962414900198,0.594372965621799,0.40116100153041,4,4,5,1.0,0,9.845,,,,,,
334,3,green,yellow,pink,blue,1,9,223,0.878248500907549,0.316454071525339,0.368976670996568,0.240258792603858,3,4,5,0.5,0,8.607,,,,,,
334,3,green,yellow,pink,blue,1,9,224,0.260501561910585,0.205970633727665,0.653532094256714,0.689147257550577,1,1,5,1.0,0,2.048,,,,,,
334,3,green,yellow,pink,blue,1,9,225,0.414175102246167,0.133617994560622,0.846501768631793,0.630597152728896,1,3,5,0.0,0,5.864,,,,,,
334,3,green,yellow,pink,blue,1,9,226,0.0345906331603023,0.221373252570563,0.385854316234087,0.768088699794002,1,3,5,0.0,0,8.169,,,,,,
334,3,green,yellow,pink,blue,1,9,227,0.366580968661848,0.525526592406853,0.405902831457476,0.750154565705525,2,2,4,1.0,1,2.395,,,,,,
334,3,green,yellow,pink,blue,1,9,228,0.394725097914798,0.0830863240632873,0.0902020912349913,0.983189067164473,1,1,3,1.0,0,3.156,,,,,,
334,3,green,yellow,pink,blue,1,9,229,0.536753223346228,0.716044284475152,0.60062925489539,0.59030672297073,4,4,5,1.0,1,2.751,,,,,,
334,3,green,yellow,pink,blue,1,9,230,0.483146132949868,0.871305950673644,0.739910966692085,0.40151334979541,2,1,2,0.5,1,6.862,,,,,,
334,3,green,yellow,pink,blue,1,10,231,0.599476894038293,0.830897847510206,0.45770191662577,0.348165468318486,3,2,4,0.0,1,3.084,,,,,,
334,3,green,yellow,pink,blue,1,10,232,0.169127676537752,0.953729955410872,0.233954606370662,0.842484504703522,2,2,6,1.0,0,0.499,,,,,,
334,3,green,yellow,pink,blue,1,10,233,0.916843217400823,0.298313717057641,0.454451697932689,0.434654422393074,3,4,5,0.5,1,2.844,,,,,,
334,3,green,yellow,pink,blue,1,10,234,0.241477958842369,0.470397753022982,0.0567021625751147,0.953739698456531,1,2,6,0.5,1,0.709,,,,,,
334,3,green,yellow,pink,blue,1,10,235,0.442923152005438,0.203037245478104,0.05490530195665,0.0480936491573202,1,1,6,1.0,0,0.79,,,,,,
334,3,green,yellow,pink,blue,1,10,236,0.213096746001502,0.608359043075209,0.112556476455594,0.0052840695958352,2,1,5,0.5,0,7.015,,,,,,
334,3,green,yellow,pink,blue,1,10,237,0.699750897010248,0.780581610382396,0.652562808889524,0.702006308824734,4,4,5,1.0,0,2.964,,,,,,
334,3,green,yellow,pink,blue,1,10,238,0.0210929769273638,0.635338228064925,0.876314209163091,0.807272104003178,2,3,6,0.0,0,1.68,,,,,,
334,3,green,yellow,pink,blue,1,10,239,0.345385212485766,0.163636053942368,0.996620755988399,0.761180210315328,1,1,3,1.0,0,6.239,,,,,,
334,3,green,yellow,pink,blue,1,10,240,0.836673465451942,0.846179817822843,0.0543621491601459,0.843337007292478,3,3,4,1.0,0,2.933,,,,,,
334,3,green,yellow,pink,blue,1,10,241,0.198511056016142,0.741535199999303,0.91923218189513,0.635291872563209,2,4,5,0.0,0,2.984,,,,,,
334,3,green,yellow,pink,blue,1,10,242,0.705378408980641,0.985897250159482,0.885349700281886,0.651018756818856,4,4,4,1.0,0,5.638,,,,,,
334,3,green,yellow,pink,blue,1,10,243,0.0244496668023181,0.216895568982419,0.321525623969673,0.803748109340494,1,1,3,1.0,0,8.38,,,,,,
334,3,green,yellow,pink,blue,1,10,244,0.588768871232514,0.0288986786230121,0.627498568181057,0.630317598135853,4,3,5,0.5,0,4.445,,,,,,
334,3,green,yellow,pink,blue,1,10,245,0.660531360829903,0.744538517005286,0.499109417631057,0.976002288971031,3,2,5,0.0,1,2.554,,,,,,
334,3,green,yellow,pink,blue,1,10,246,0.0531820370817694,0.383858766401556,0.583999020665834,0.0122818708120829,1,1,4,1.0,0,1.662,,,,,,
334,3,green,yellow,pink,blue,1,10,247,0.678196916645083,0.0554148610900696,0.994420124847099,0.75163452115639,4,3,5,0.5,0,3.973,,,,,,
334,3,green,yellow,pink,blue,1,10,248,0.388699153502917,0.62807933075735,0.516773233732541,0.989253042654784,2,4,5,0.0,1,4.869,,,,,,
334,3,green,yellow,pink,blue,1,10,249,0.956694637972128,0.0949346032725288,0.245811453093791,0.66959483508277,3,1,5,0.0,0,0.785,,,,,,
334,3,green,yellow,pink,blue,1,10,250,0.7788870615092,0.101320532624309,0.354208923586131,0.0868408011429325,3,4,4,0.5,0,5.34,,,,,,
334,3,green,yellow,pink,blue,1,10,251,0.238605324642462,0.649287802838911,0.578457764263063,0.572760262005025,2,1,4,0.5,0,5.098,,,,,,
334,3,green,yellow,pink,blue,1,10,252,0.636557465981741,0.151598481283651,0.0123168708424605,0.841959227179712,3,1,5,0.0,0,1.997,,,,,,
