version,type,iTrial,display_height,PairID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle
1,1,1,0.149661718359603,63,1,0.833333333333333,0.833333333333333,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5
1,1,2,0.0498054853805855,19,-1,0,0.333333333333333,0.666666666666667,0,0.5,0.5,0.5,0.5
1,1,3,0.412881953820973,82,1,0.666666666666667,0.833333333333333,0.5,0.833333333333333,0.5,0.5,0.5,0.5
1,1,4,0.928758740290881,21,-1,1,1,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.5
1,1,5,0.322353870661827,6,-1,0.833333333333333,0.333333333333333,0,0,0.5,0.5,0.5,0.5
1,1,6,0.857695263496373,65,1,0.5,1,1,0.666666666666667,0.5,0.5,0.5,0.5
1,1,7,0.811963979365939,46,-1,1,0.333333333333333,0,0.166666666666667,0.5,0.5,0.5,0.5
1,1,8,0.094756843725555,97,1,0,0,0.833333333333333,0.5,0.5,0.5,0.5,0.5
1,1,9,0.943552110756072,98,1,0.5,0.833333333333333,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.5
1,1,10,0.634581916053982,96,1,0.333333333333333,0.333333333333333,1,0.666666666666667,0.5,0.5,0.5,0.5
1,1,11,0.109193189081661,23,-1,0.833333333333333,0.166666666666667,0.5,0.666666666666667,0.5,0.5,0.5,0.5
1,1,12,0.0389616411699566,78,1,0,1,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,13,0.623318570442475,96,1,0.333333333333333,0.333333333333333,1,0.666666666666667,0.5,0.5,0.5,0.5
1,1,14,0.56712126540212,22,-1,0.833333333333333,0.666666666666667,0.5,0,0.5,0.5,0.5,0.5
1,1,15,0.777739268160488,74,1,1,0.833333333333333,0.5,0.166666666666667,0.5,0.5,0.5,0.5
1,1,16,0.421312921885948,2,-1,0,1,1,0,0.5,0.5,0.5,0.5
1,1,17,0.255173655186089,28,-1,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,18,0.669575847474754,49,-1,0.166666666666667,1,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5
1,1,19,0.153894585562267,26,-1,1,0.333333333333333,0.666666666666667,0,0.5,0.5,0.5,0.5
1,1,20,0.523903941551731,2,-1,0,1,1,0,0.5,0.5,0.5,0.5
1,1,21,0.266047397711438,29,-1,0.333333333333333,0,1,0.333333333333333,0.5,0.5,0.5,0.5
1,1,22,0.141806746170351,43,-1,0,0.5,0.333333333333333,0,0.5,0.5,0.5,0.5
1,1,23,0.791662205943886,58,1,1,0.166666666666667,0.333333333333333,0,0.5,0.5,0.5,0.5
1,1,24,0.714745677528059,12,-1,0.666666666666667,0.166666666666667,0.666666666666667,0,0.5,0.5,0.5,0.5
1,1,25,0.658047945790104,31,-1,0.5,0.666666666666667,0.333333333333333,0,0.5,0.5,0.5,0.5
1,1,26,0.560370493053146,12,-1,0.666666666666667,0.166666666666667,0.666666666666667,0,0.5,0.5,0.5,0.5
1,1,27,0.965762319030783,76,1,0.5,0,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5
1,1,28,0.439267636553389,10,-1,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5
1,1,29,0.595100078095948,80,1,0.333333333333333,0.333333333333333,0.833333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,30,0.933834440480466,54,1,0,0,0.666666666666667,1,0.5,0.5,0.5,0.5
1,1,31,0.212321069248702,67,1,1,0.5,0.833333333333333,0.5,0.5,0.5,0.5,0.5
1,1,32,0.0771274348963377,85,1,0.833333333333333,0,0.166666666666667,1,0.5,0.5,0.5,0.5
1,1,33,0.831544348690965,68,1,0,0,0.833333333333333,0.166666666666667,0.5,0.5,0.5,0.5
1,1,34,0.267046623189855,24,-1,0.5,0.833333333333333,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5
1,1,35,0.52914728247264,64,1,0.833333333333333,0.5,0,0.166666666666667,0.5,0.5,0.5,0.5
1,1,36,0.43109060209549,55,1,0.666666666666667,0.166666666666667,0.333333333333333,1,0.5,0.5,0.5,0.5
1,1,37,0.231723072012505,45,-1,0.333333333333333,0.666666666666667,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,38,0.256229755619498,3,-1,0.333333333333333,0.5,0.833333333333333,0,0.5,0.5,0.5,0.5
1,1,39,0.082518606579047,41,-1,0.666666666666667,0.833333333333333,0,0,0.5,0.5,0.5,0.5
1,1,40,0.729973090409138,72,1,0.333333333333333,1,0.666666666666667,1,0.5,0.5,0.5,0.5
1,1,41,0.754447406555217,40,-1,0.5,1,0,1,0.5,0.5,0.5,0.5
1,1,42,0.456740783708637,14,-1,1,0.5,0.833333333333333,0.833333333333333,0.5,0.5,0.5,0.5
1,1,43,0.77789426002523,33,-1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.5,0.5,0.5,0.5
1,1,44,0.872316275630628,93,1,0.666666666666667,0,0.333333333333333,0.5,0.5,0.5,0.5,0.5
1,1,45,0.93215155277082,36,-1,0.333333333333333,0.166666666666667,0.333333333333333,0.833333333333333,0.5,0.5,0.5,0.5
1,1,46,0.63396679904926,70,1,1,0.666666666666667,0,1,0.5,0.5,0.5,0.5
1,1,47,0.549403348574582,3,-1,0.333333333333333,0.5,0.833333333333333,0,0.5,0.5,0.5,0.5
1,1,48,0.792793991792601,95,1,0.666666666666667,0,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,49,0.171919003754206,93,1,0.666666666666667,0,0.333333333333333,0.5,0.5,0.5,0.5,0.5
1,1,50,0.458318201509726,62,1,0.5,0.666666666666667,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,51,0.548782878774805,21,-1,1,1,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.5
1,1,52,0.843598095083118,75,1,0.833333333333333,0,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5
1,1,53,0.528791090578765,84,1,0.666666666666667,0.166666666666667,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,54,0.482326789190022,67,1,1,0.5,0.833333333333333,0.5,0.5,0.5,0.5,0.5
1,1,55,0.872711065919729,17,-1,0.833333333333333,0.833333333333333,1,0.5,0.5,0.5,0.5,0.5
1,1,56,0.335339338791347,48,-1,0.166666666666667,0.5,1,0.833333333333333,0.5,0.5,0.5,0.5
1,1,57,0.903823122245221,59,1,0.666666666666667,0.666666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5
1,1,58,0.1727945093473,47,-1,0.166666666666667,0.166666666666667,0,1,0.5,0.5,0.5,0.5
1,1,59,0.261717346544456,18,-1,0.166666666666667,1,0.833333333333333,0.833333333333333,0.5,0.5,0.5,0.5
1,1,60,0.535012977113051,68,1,0,0,0.833333333333333,0.166666666666667,0.5,0.5,0.5,0.5
1,1,61,0.205671498896642,85,1,0.833333333333333,0,0.166666666666667,1,0.5,0.5,0.5,0.5
1,1,62,0.780545400888024,56,1,0.333333333333333,0.166666666666667,0.666666666666667,1,0.5,0.5,0.5,0.5
1,1,63,0.00151265712146842,51,1,0,1,0,0.5,0.5,0.5,0.5,0.5
1,1,64,0.389630246642157,39,-1,0.166666666666667,0,0.833333333333333,0.833333333333333,0.5,0.5,0.5,0.5
1,1,65,0.819637608090098,4,-1,0.833333333333333,0.666666666666667,0.833333333333333,0.166666666666667,0.5,0.5,0.5,0.5
1,1,66,0.132332614892935,94,1,0.5,0,0.5,1,0.5,0.5,0.5,0.5
1,1,67,0.924178609128348,33,-1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.5,0.5,0.5,0.5
1,1,68,0.21651345029548,50,1,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,69,0.814096665651158,77,1,0.333333333333333,0.166666666666667,0.5,0.833333333333333,0.5,0.5,0.5,0.5
1,1,70,0.546079391108772,13,-1,0,0.833333333333333,1,1,0.5,0.5,0.5,0.5
1,1,71,0.750110577533258,40,-1,0.5,1,0,1,0.5,0.5,0.5,0.5
1,1,72,0.399411660624268,27,-1,0.833333333333333,0.5,1,0.666666666666667,0.5,0.5,0.5,0.5
1,1,73,0.912396056436032,39,-1,0.166666666666667,0,0.833333333333333,0.833333333333333,0.5,0.5,0.5,0.5
1,1,74,0.215464175159186,97,1,0,0,0.833333333333333,0.5,0.5,0.5,0.5,0.5
1,1,75,0.510437514772648,26,-1,1,0.333333333333333,0.666666666666667,0,0.5,0.5,0.5,0.5
1,1,76,0.904242038129798,64,1,0.833333333333333,0.5,0,0.166666666666667,0.5,0.5,0.5,0.5
1,1,77,0.952346910252979,42,-1,0.5,0,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,78,0.976183577695337,25,-1,0.333333333333333,1,0.333333333333333,0.833333333333333,0.5,0.5,0.5,0.5
1,1,79,0.149807657467546,86,1,1,0.5,0,0.166666666666667,0.5,0.5,0.5,0.5
1,1,80,0.99840997612761,14,-1,1,0.5,0.833333333333333,0.833333333333333,0.5,0.5,0.5,0.5
1,1,81,0.894303906206797,70,1,1,0.666666666666667,0,1,0.5,0.5,0.5,0.5
1,1,82,0.0847359556675508,87,1,1,0.666666666666667,1,0.166666666666667,0.5,0.5,0.5,0.5
1,1,83,0.602371958286306,51,1,0,1,0,0.5,0.5,0.5,0.5,0.5
1,1,84,0.614768643835225,92,1,0,0.5,0.5,0.833333333333333,0.5,0.5,0.5,0.5
1,1,85,0.747001975955366,73,1,0.5,0.833333333333333,0.833333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,86,0.0793601377873945,72,1,0.333333333333333,1,0.666666666666667,1,0.5,0.5,0.5,0.5
1,1,87,0.0601352230861973,35,-1,0,0.166666666666667,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5
1,1,88,0.311686749975824,47,-1,0.166666666666667,0.166666666666667,0,1,0.5,0.5,0.5,0.5
1,1,89,0.940922836744161,13,-1,0,0.833333333333333,1,1,0.5,0.5,0.5,0.5
1,1,90,0.268662922149896,91,1,1,0.666666666666667,0.5,0.333333333333333,0.5,0.5,0.5,0.5
1,1,91,0.192908576692905,9,-1,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.5
1,1,92,0.237068259838066,43,-1,0,0.5,0.333333333333333,0,0.5,0.5,0.5,0.5
1,1,93,0.862283180689387,66,1,0.5,0,1,0.333333333333333,0.5,0.5,0.5,0.5
1,1,94,0.827485996124378,61,1,0.166666666666667,0.666666666666667,0.666666666666667,0,0.5,0.5,0.5,0.5
1,1,95,0.786867404055681,88,1,0,0.5,1,1,0.5,0.5,0.5,0.5
1,1,96,0.759198782005814,91,1,1,0.666666666666667,0.5,0.333333333333333,0.5,0.5,0.5,0.5
1,1,97,0.905388073457125,94,1,0.5,0,0.5,1,0.5,0.5,0.5,0.5
1,1,98,0.000437546971235991,69,1,0.833333333333333,0.166666666666667,0.5,1,0.5,0.5,0.5,0.5
1,1,99,0.034427438541475,62,1,0.5,0.666666666666667,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,100,0.0163780330641772,7,-1,0.5,1,0.833333333333333,0.333333333333333,0.5,0.5,0.5,0.5
1,1,101,0.0710750834179997,28,-1,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,102,0.710625338561671,83,1,0,0.833333333333333,0,0.5,0.5,0.5,0.5,0.5
1,1,103,0.669857163844579,54,1,0,0,0.666666666666667,1,0.5,0.5,0.5,0.5
1,1,104,0.533164657531233,34,-1,0.333333333333333,0.333333333333333,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5
