version,type,iTrial,display_height,PairID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle
1,1,1,0.717120564181409,47,-1,0.666666666666667,0.833333333333333,0.833333333333333,0.333333333333333,0.5,0.5,0.5,0.5
1,1,2,0.56111994565058,2,-1,0.666666666666667,0.333333333333333,0,0.333333333333333,0.5,0.5,0.5,0.5
1,1,3,0.949335955691481,11,-1,0.833333333333333,0.166666666666667,1,0.166666666666667,0.5,0.5,0.5,0.5
1,1,4,0.866609920500169,5,-1,0,0,0.833333333333333,0.833333333333333,0.5,0.5,0.5,0.5
1,1,5,0.698317807713007,14,-1,1,0.833333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.5
1,1,6,0.630620959796183,39,-1,0.5,0,0.333333333333333,0,0.5,0.5,0.5,0.5
1,1,7,0.700621805367138,43,-1,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0.5
1,1,8,0.560464706250457,19,-1,0.166666666666667,0.333333333333333,0.333333333333333,1,0.5,0.5,0.5,0.5
1,1,9,0.974702733562248,37,-1,1,0.833333333333333,0,0.166666666666667,0.5,0.5,0.5,0.5
1,1,10,0.263064797599917,18,-1,0.666666666666667,1,1,0.5,0.5,0.5,0.5,0.5
1,1,11,0.555508977772712,7,-1,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.5,0.5,0.5,0.5
1,1,12,0.18654458685582,2,-1,0.666666666666667,0.333333333333333,0,0.333333333333333,0.5,0.5,0.5,0.5
1,1,13,0.256297675184378,51,1,0.833333333333333,0.833333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5
1,1,14,0.978773686609878,54,1,1,1,0.833333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,15,0.509746321960597,21,-1,0,0,0.5,1,0.5,0.5,0.5,0.5
1,1,16,0.584913760083636,23,-1,0.333333333333333,0.666666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5
1,1,17,0.358291780885469,4,-1,1,0.666666666666667,0.5,0.333333333333333,0.5,0.5,0.5,0.5
1,1,18,0.742447229894653,74,1,0.5,0.833333333333333,0.833333333333333,1,0.5,0.5,0.5,0.5
1,1,19,0.0142692104116657,77,1,0.166666666666667,0.5,0.833333333333333,0,0.5,0.5,0.5,0.5
1,1,20,0.492112199893693,17,-1,0.833333333333333,0.666666666666667,0.5,0.5,0.5,0.5,0.5,0.5
1,1,21,0.997475253599719,52,1,0.166666666666667,0.666666666666667,0.833333333333333,1,0.5,0.5,0.5,0.5
1,1,22,0.34686026205106,95,1,0.5,0.833333333333333,1,0.666666666666667,0.5,0.5,0.5,0.5
1,1,23,0.988484229285334,20,-1,1,0.166666666666667,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,24,0.493311229311851,34,-1,0.333333333333333,0.5,0.5,1,0.5,0.5,0.5,0.5
1,1,25,0.123592232566664,52,1,0.166666666666667,0.666666666666667,0.833333333333333,1,0.5,0.5,0.5,0.5
1,1,26,0.690102594199743,67,1,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5
1,1,27,0.233133907395018,18,-1,0.666666666666667,1,1,0.5,0.5,0.5,0.5,0.5
1,1,28,0.550113166448813,51,1,0.833333333333333,0.833333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5
1,1,29,0.252744937677712,87,1,0.166666666666667,0.166666666666667,0.5,0.333333333333333,0.5,0.5,0.5,0.5
1,1,30,0.26426063198882,50,1,0,0,0,0,0.5,0.5,0.5,0.5
1,1,31,0.376576559676509,97,1,0.166666666666667,1,0.5,0.333333333333333,0.5,0.5,0.5,0.5
1,1,32,0.917617812778292,75,1,1,0.5,0,0.666666666666667,0.5,0.5,0.5,0.5
1,1,33,0.150438850250777,84,1,1,0.833333333333333,1,0.666666666666667,0.5,0.5,0.5,0.5
1,1,34,0.996490636478172,73,1,0.833333333333333,0.166666666666667,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,35,0.293979290415394,78,1,0.666666666666667,1,0.5,0.166666666666667,0.5,0.5,0.5,0.5
1,1,36,0.23242455121667,47,-1,0.666666666666667,0.833333333333333,0.833333333333333,0.333333333333333,0.5,0.5,0.5,0.5
1,1,37,0.213399621883754,40,-1,0.5,0.666666666666667,0,0.666666666666667,0.5,0.5,0.5,0.5
1,1,38,0.690693917166009,25,-1,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,39,0.0942418844680067,60,1,0.333333333333333,1,0.833333333333333,0.5,0.5,0.5,0.5,0.5
1,1,40,0.432452595348536,28,-1,1,0.666666666666667,0.666666666666667,1,0.5,0.5,0.5,0.5
1,1,41,0.617648797177192,10,-1,1,0,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5
1,1,42,0.685181029098359,86,1,0.833333333333333,0,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,43,0.204092684676632,69,1,0.833333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.5,0.5,0.5,0.5
1,1,44,0.355686909063356,74,1,0.5,0.833333333333333,0.833333333333333,1,0.5,0.5,0.5,0.5
1,1,45,0.439036188452432,3,-1,0.333333333333333,0.333333333333333,0.166666666666667,0,0.5,0.5,0.5,0.5
1,1,46,0.964018761116952,48,-1,0.5,0.166666666666667,0,1,0.5,0.5,0.5,0.5
1,1,47,0.768751470468571,49,-1,0.333333333333333,0.833333333333333,0.666666666666667,0.5,0.5,0.5,0.5,0.5
1,1,48,0.612457992877386,95,1,0.5,0.833333333333333,1,0.666666666666667,0.5,0.5,0.5,0.5
1,1,49,0.184158722766099,16,-1,0,0.333333333333333,1,0.833333333333333,0.5,0.5,0.5,0.5
1,1,50,0.754578581196823,42,-1,0.666666666666667,0,0.666666666666667,0,0.5,0.5,0.5,0.5
1,1,51,0.209025428916379,63,1,1,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5,0.5
1,1,52,0.342307657100689,49,-1,0.333333333333333,0.833333333333333,0.666666666666667,0.5,0.5,0.5,0.5,0.5
1,1,53,0.323042114179183,60,1,0.333333333333333,1,0.833333333333333,0.5,0.5,0.5,0.5,0.5
1,1,54,0.374618148397,8,-1,0.166666666666667,0.5,1,0.666666666666667,0.5,0.5,0.5,0.5
1,1,55,0.619071984484482,1,-1,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5,0.5
1,1,56,0.621513255808524,67,1,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5
1,1,57,0.0574553972982611,33,-1,0.166666666666667,0.5,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,58,0.944597460150884,13,-1,0.833333333333333,0.666666666666667,0.5,0.333333333333333,0.5,0.5,0.5,0.5
1,1,59,0.932170336937475,35,-1,0.666666666666667,1,0.5,1,0.5,0.5,0.5,0.5
1,1,60,0.159306456641425,50,1,0,0,0,0,0.5,0.5,0.5,0.5
1,1,61,0.78398350235577,9,-1,1,0.166666666666667,0.666666666666667,1,0.5,0.5,0.5,0.5
1,1,62,0.578756378445854,62,1,0,0.166666666666667,0.166666666666667,0,0.5,0.5,0.5,0.5
1,1,63,0.892304402421896,6,-1,0.833333333333333,1,1,0,0.5,0.5,0.5,0.5
1,1,64,0.184241367645445,69,1,0.833333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.5,0.5,0.5,0.5
1,1,65,0.17530919365574,76,1,0,0.833333333333333,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,66,0.233854151869621,90,1,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.5,0.5,0.5
1,1,67,0.856640373177603,55,1,0.5,0,0,0.166666666666667,0.5,0.5,0.5,0.5
1,1,68,0.294651525901664,66,1,0,0,1,0,0.5,0.5,0.5,0.5
1,1,69,0.622127192058374,22,-1,0,0.666666666666667,0.333333333333333,0.166666666666667,0.5,0.5,0.5,0.5
1,1,70,0.305674745417042,82,1,0.333333333333333,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.5,0.5
1,1,71,0.405961590687484,61,1,0.166666666666667,0.666666666666667,1,0.666666666666667,0.5,0.5,0.5,0.5
1,1,72,0.191103193079391,77,1,0.166666666666667,0.5,0.833333333333333,0,0.5,0.5,0.5,0.5
