version,type,iTrial,display_height,PairID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle
2,1,1,0.0363390649360714,55,1,0.5,0.5,0.5,0.5,0.666666666666667,0.166666666666667,0,0.333333333333333
2,1,2,0.0275560610987423,2,-1,0.5,0.5,0.5,0.5,0.333333333333333,0.666666666666667,0.166666666666667,0.833333333333333
2,1,3,0.842223704984564,79,1,0.5,0.5,0.5,0.5,0.166666666666667,0.166666666666667,0.833333333333333,0
2,1,4,0.929508692840742,59,1,0.5,0.5,0.5,0.5,0.666666666666667,0.5,0.666666666666667,0.166666666666667
2,1,5,0.943815895878747,94,1,0.5,0.5,0.5,0.5,0.333333333333333,0.166666666666667,0.666666666666667,0.833333333333333
2,1,6,0.402369721540439,50,1,0.5,0.5,0.5,0.5,0.166666666666667,0.833333333333333,0,0.5
2,1,7,0.497514085683066,11,-1,0.5,0.5,0.5,0.5,0.833333333333333,0.166666666666667,0.5,0.5
2,1,8,0.450241117770181,98,1,0.5,0.5,0.5,0.5,0.666666666666667,0.5,1,0
2,1,9,0.903724739433192,89,1,0.5,0.5,0.5,0.5,0.333333333333333,0.833333333333333,0.666666666666667,0.833333333333333
2,1,10,0.282354855667234,87,1,0.5,0.5,0.5,0.5,0.333333333333333,0.5,1,0.166666666666667
2,1,11,0.36430510347719,11,-1,0.5,0.5,0.5,0.5,0.833333333333333,0.166666666666667,0.5,0.5
2,1,12,0.739481919387061,62,1,0.5,0.5,0.5,0.5,0.666666666666667,0.333333333333333,0,1
2,1,13,0.529244972315233,79,1,0.5,0.5,0.5,0.5,0.166666666666667,0.166666666666667,0.833333333333333,0
2,1,14,0.179127690444488,18,-1,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.166666666666667
2,1,15,0.764861865390639,66,1,0.5,0.5,0.5,0.5,0,0.833333333333333,0.166666666666667,0.666666666666667
2,1,16,0.416615056473734,37,-1,0.5,0.5,0.5,0.5,1,0.666666666666667,0.333333333333333,0.666666666666667
2,1,17,0.169815146544472,33,-1,0.5,0.5,0.5,0.5,0.666666666666667,0.5,0.166666666666667,1
2,1,18,0.799783894969231,36,-1,0.5,0.5,0.5,0.5,0.333333333333333,0,0.5,1
2,1,19,0.063925644525712,29,-1,0.5,0.5,0.5,0.5,0.833333333333333,0,0.166666666666667,0.666666666666667
2,1,20,0.998467420762653,4,-1,0.5,0.5,0.5,0.5,0.166666666666667,0.833333333333333,0.833333333333333,0.333333333333333
2,1,21,0.133264997053567,66,1,0.5,0.5,0.5,0.5,0,0.833333333333333,0.166666666666667,0.666666666666667
2,1,22,0.97245303978694,12,-1,0.5,0.5,0.5,0.5,0.666666666666667,0.333333333333333,0.833333333333333,0.166666666666667
2,1,23,0.69421305098838,26,-1,0.5,0.5,0.5,0.5,1,0,0,0
2,1,24,0.173808952252354,63,1,0.5,0.5,0.5,0.5,0.833333333333333,0.833333333333333,1,0.666666666666667
2,1,25,0.240259294720387,64,1,0.5,0.5,0.5,0.5,1,1,0.5,0.833333333333333
2,1,26,0.403114683374669,34,-1,0.5,0.5,0.5,0.5,0.666666666666667,0.5,1,1
2,1,27,0.609922821298445,44,-1,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.166666666666667,0.5
2,1,28,0.971425360723402,23,-1,0.5,0.5,0.5,0.5,0.333333333333333,0.5,0.833333333333333,0.833333333333333
2,1,29,0.980592472780046,42,-1,0.5,0.5,0.5,0.5,0.833333333333333,1,0.166666666666667,0.333333333333333
2,1,30,0.122441576613691,65,1,0.5,0.5,0.5,0.5,0.166666666666667,0.333333333333333,0.5,0.833333333333333
2,1,31,0.654889606323219,73,1,0.5,0.5,0.5,0.5,1,0.5,0.166666666666667,0
2,1,32,0.541344134066997,57,1,0.5,0.5,0.5,0.5,0.166666666666667,0.833333333333333,0.666666666666667,1
2,1,33,0.120425808760476,41,-1,0.5,0.5,0.5,0.5,0.666666666666667,0,1,0.333333333333333
2,1,34,0.896349604803236,64,1,0.5,0.5,0.5,0.5,1,1,0.5,0.833333333333333
2,1,35,0.0583510959762299,55,1,0.5,0.5,0.5,0.5,0.666666666666667,0.166666666666667,0,0.333333333333333
2,1,36,0.164003732518686,86,1,0.5,0.5,0.5,0.5,0.5,0.666666666666667,1,0.166666666666667
2,1,37,0.3408244745543,5,-1,0.5,0.5,0.5,0.5,0,0.333333333333333,0.666666666666667,0.5
2,1,38,0.0572751069783086,96,1,0.5,0.5,0.5,0.5,0.333333333333333,1,0.833333333333333,0.166666666666667
2,1,39,0.543792518040979,70,1,0.5,0.5,0.5,0.5,0.833333333333333,0.666666666666667,0.5,0.666666666666667
