iTrial,x,y,node,timestamp
1,278,368,down,1734229771219
1,284.5638241890561,367.0974799696656,leg_end_0,1734229771314
1,285.20592406226064,365.33332506700134,leg_end_0,1734229771337
1,285.8480126564574,363.5692011531564,leg_end_0,1734229771347
1,286.60767847445146,361.4820364718862,leg_end_0,1734229771357
1,287.2497411125776,359.7179838717591,leg_end_0,1734229771367
1,288.00940315744265,357.6308295570758,leg_end_0,1734229771377
1,289.09055020063045,354.6604024688071,leg_end_0,1734229771387
1,289.7325617998158,352.8964900970175,leg_end_0,1734229771397
1,290.3745590105101,351.13261725728194,leg_end_0,1734229771407
1,291.45570519703574,348.1621925226733,leg_end_0,1734229771417
1,292.097661013358,346.39843341304027,leg_end_0,1734229771427
1,293.4998732595597,342.5458869293184,leg_end_0,1734229771437
1,294.25951429274414,340.4587903437529,leg_end_0,1734229771447
1,295.8606127494561,336.05980848761334,leg_end_0,1734229771457
1,297.14225806928744,332.5385169116269,leg_end_0,1734229771467
1,298.1041499215321,329.89574076762744,leg_end_0,1734229771477
1,299.50628188426975,326.04341486091005,leg_end_0,1734229771487
1,300.9083893427497,322.1911562790875,leg_end_0,1734229771497
1,301.55000986101373,320.4283183932983,leg_end_0,1734229771507
1,303.2723588783061,315.6962033598678,leg_end_0,1734229771517
1,304.2335748570711,313.05528416299177,leg_end_0,1734229771527
1,306.62057751765144,306.4970482528694,leg_end_0,1734229771537
1,307.2618221959321,304.7352429789477,leg_end_0,1734229771547
1,308.3429551962447,301.7648544731617,leg_end_0,1734229771557
1,309.62141040296706,298.2523276609078,leg_end_0,1734229771567
1,311.0231954172446,294.40095498725026,leg_end_0,1734229771577
1,311.7826715816112,292.3143113750391,leg_end_0,1734229771587
1,312.42328295013704,290.55424610536846,leg_end_0,1734229771597
1,313.18272484779123,288.4676966401757,leg_end_0,1734229771607
1,313.8843453419158,286.540010175542,leg_end_0,1734229771617
1,313.8843453419158,286.540010175542,leg_end_0,1734229771627
1,313.8843453419158,286.540010175542,leg_end_0,1734229771637
1,313.8843453419158,286.540010175542,leg_end_0,1734229771647
1,313.8843453419158,286.540010175542,leg_end_0,1734229771657
1,313.8843453419158,286.540010175542,leg_end_0,1734229771667
1,313.8843453419158,286.540010175542,leg_end_0,1734229771677
1,313.8843453419158,286.540010175542,leg_end_0,1734229771687
1,313.8843453419158,286.540010175542,leg_end_0,1734229771697
