version,type,iTrial,display_height,PairID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle
2,1,1,0.919578658735472,16,-1,0.5,0.5,0.5,0.5,0.333333333333333,0.666666666666667,0,0.833333333333333
2,1,2,0.328903283960728,32,-1,0.5,0.5,0.5,0.5,1,0.166666666666667,0,0.166666666666667
2,1,3,0.756837711003663,26,-1,0.5,0.5,0.5,0.5,0.666666666666667,0.166666666666667,1,0.833333333333333
2,1,4,0.546946614179096,27,-1,0.5,0.5,0.5,0.5,0.166666666666667,0,0.333333333333333,0.166666666666667
2,1,5,0.805137710996141,20,-1,0.5,0.5,0.5,0.5,1,0.666666666666667,0.666666666666667,0.5
2,1,6,0.161213123443458,40,-1,0.5,0.5,0.5,0.5,0.166666666666667,0.166666666666667,0.833333333333333,0.5
2,1,7,0.654492103429988,78,1,0.5,0.5,0.5,0.5,0.833333333333333,0.666666666666667,1,0.5
2,1,8,0.0303205443950489,49,-1,0.5,0.5,0.5,0.5,0,1,0.333333333333333,1
2,1,9,0.154068658236343,48,-1,0.5,0.5,0.5,0.5,0.833333333333333,1,0.833333333333333,1
2,1,10,0.697911274990672,91,1,0.5,0.5,0.5,0.5,0,0.833333333333333,0.666666666666667,0.5
2,1,11,0.743862190922055,47,-1,0.5,0.5,0.5,0.5,0.666666666666667,0,0.166666666666667,0
2,1,12,0.293240619105177,44,-1,0.5,0.5,0.5,0.5,0.5,0.833333333333333,1,0.333333333333333
2,1,13,0.250002456066087,13,-1,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.5,0
2,1,14,0.813445366675447,5,-1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2,1,15,0.953471385034921,75,1,0.5,0.5,0.5,0.5,0.5,0,0,0
2,1,16,0.922060531636258,78,1,0.5,0.5,0.5,0.5,0.833333333333333,0.666666666666667,1,0.5
2,1,17,0.864506467074122,42,-1,0.5,0.5,0.5,0.5,0,0.166666666666667,0.166666666666667,0.666666666666667
2,1,18,0.264418177739392,72,1,0.5,0.5,0.5,0.5,0.5,1,0,0.166666666666667
2,1,19,0.307933486934316,13,-1,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.5,0
2,1,20,0.573960797959647,91,1,0.5,0.5,0.5,0.5,0,0.833333333333333,0.666666666666667,0.5
2,1,21,0.596281063362863,93,1,0.5,0.5,0.5,0.5,1,0.666666666666667,1,0.666666666666667
2,1,22,0.398426252070551,28,-1,0.5,0.5,0.5,0.5,0.166666666666667,0.833333333333333,0,0.333333333333333
2,1,23,0.796581355461676,39,-1,0.5,0.5,0.5,0.5,0.666666666666667,0.333333333333333,0.5,0.666666666666667
2,1,24,0.0817120427209928,76,1,0.5,0.5,0.5,0.5,0.166666666666667,1,0.5,0.333333333333333
2,1,25,0.952963964870745,61,1,0.5,0.5,0.5,0.5,0.666666666666667,0.166666666666667,0.166666666666667,0.833333333333333
2,1,26,0.342126825976154,42,-1,0.5,0.5,0.5,0.5,0,0.166666666666667,0.166666666666667,0.666666666666667
2,1,27,0.704538432930874,11,-1,0.5,0.5,0.5,0.5,0.166666666666667,0.333333333333333,0.5,0
2,1,28,0.193716135508546,63,1,0.5,0.5,0.5,0.5,0.166666666666667,0.333333333333333,0.333333333333333,1
2,1,29,0.238599719632393,96,1,0.5,0.5,0.5,0.5,0.833333333333333,0.5,1,0.333333333333333
2,1,30,0.940619078107829,51,1,0.5,0.5,0.5,0.5,0.666666666666667,1,0.5,0.166666666666667
2,1,31,0.169087521855733,32,-1,0.5,0.5,0.5,0.5,1,0.166666666666667,0,0.166666666666667
2,1,32,0.623450247592583,37,-1,0.5,0.5,0.5,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
2,1,33,0.771768052664878,7,-1,0.5,0.5,0.5,0.5,0.166666666666667,0.166666666666667,0.166666666666667,0.666666666666667
2,1,34,0.218992879547367,58,1,0.5,0.5,0.5,0.5,0.166666666666667,0.666666666666667,1,1
2,1,35,0.929665033181871,33,-1,0.5,0.5,0.5,0.5,0.333333333333333,0.833333333333333,0.166666666666667,0.333333333333333
2,1,36,0.432555209226717,62,1,0.5,0.5,0.5,0.5,0.333333333333333,0,1,0.833333333333333
2,1,37,0.990470249375522,22,-1,0.5,0.5,0.5,0.5,0.666666666666667,1,0.833333333333333,0.166666666666667
2,1,38,0.105671129463098,30,-1,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.166666666666667,0.833333333333333
2,1,39,0.219146611966773,97,1,0.5,0.5,0.5,0.5,0.833333333333333,0.666666666666667,0,0
2,1,40,0.478942613491334,69,1,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.833333333333333,0.166666666666667
2,1,41,0.719599442150036,94,1,0.5,0.5,0.5,0.5,0.5,0.666666666666667,1,0.5
2,1,42,0.885834848982014,59,1,0.5,0.5,0.5,0.5,0.833333333333333,0.166666666666667,0,1
2,1,43,0.523099116242613,53,1,0.5,0.5,0.5,0.5,1,0,0.833333333333333,0.5
2,1,44,0.550790491884249,67,1,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,1,1
2,1,45,0.607974697438109,90,1,0.5,0.5,0.5,0.5,0.333333333333333,0.5,1,0.666666666666667
2,1,46,0.253980304991462,37,-1,0.5,0.5,0.5,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
