x,y,node,timestamp
452,250,down,1734227624057
449.8114226242539,250.81635192023174,tail_end,1734227624176
449.4862519284329,250.6286145314669,tail_end,1734227624191
448.7351651519879,250.19497437890163,tail_end,1734227624235
449.1649011597053,250.44308257863776,tail_end,1734227624252
448.41381841665725,250.00944475475526,tail_end,1734227624285
448.0887793165304,249.82178334279988,tail_end,1734227624302
448.5185398151433,250.06990568236108,tail_end,1734227624319
448.1934910015051,249.8822386623073,tail_end,1734227624335
447.86847226177554,249.69458900543276,tail_end,1734227624352
447.96302978262275,249.74918181554781,tail_end,1734227624429
447.2119618629811,249.31555254996303,tail_end,1734227624475
447.3066801016058,249.37023815053016,tail_end,1734227624491
446.55562010704307,248.9366134604918,tail_end,1734227624502
446.985437257006,249.18476850772524,tail_end,1734227624519
445.90379303342377,248.5602809240726,tail_end,1734227624536
445.5789799450545,248.3727500000663,tail_end,1734227624555
446.0088321648319,248.62092529486654,tail_end,1734227624569
445.2577874998627,248.1873094553731,tail_end,1734227624595
445.6876510856261,248.43549131232845,tail_end,1734227624610
444.9366101461064,248.00187762372434,tail_end,1734227624626
444.18557781522105,247.56826890531758,tail_end,1734227624642
443.43455395165466,247.13466507551968,tail_end,1734227624713
443.1099511550993,246.94725556354874,tail_end,1734227624761
442.35893917929485,246.5136585971534,tail_end,1734227624776
442.03442449426575,246.32629995639587,tail_end,1734227624792
441.7099359936677,246.13895643322667,tail_end,1734227624824
440.95893908342447,245.7053681649371,tail_end,1734227624840
440.2079500712748,245.27178445661406,tail_end,1734227624853
437.94925577632495,243.9677266974077,tail_end,1734227624869
430.75840701634286,239.81608823013016,tail_end,1734227624886
424.34379662488413,236.1126111938749,tail_end,1734227624903
417.52913513998857,232.17816455113427,tail_end,1734227624920
411.4805502389231,228.6860124302878,tail_end,1734227624936
406.1948809566541,225.63432984732248,tail_end,1734227624953
399.3888728796354,221.70487925194897,tail_end,1734227624969
394.27087188502867,218.75,tail_end,1734227624986
394.27087188502867,218.75,tail_end,1734227625003
394.27087188502867,218.75,tail_end,1734227625020
394.27087188502867,218.75,tail_end,1734227625037
394.27087188502867,218.75,tail_end,1734227625053
394.27087188502867,218.75,tail_end,1734227625069
394.27087188502867,218.75,tail_end,1734227625087
394.27087188502867,218.75,tail_end,1734227625103
394.27087188502867,218.75,tail_end,1734227625120
394.27087188502867,218.75,tail_end,1734227625140
394.27087188502867,218.75,tail_end,1734227625153
394.27087188502867,218.75,tail_end,1734227625170
