x,y,node,timestamp
,,flip,1729249787734
,,flip,1729249790203
,,flip,1729249791682
,,flip,1729249792975
829.0,300.0,down,1729249795370
834.311,300.252,head_end,1729249795529
836.244,301.368,head_end,1729249795536
837.428,302.051,head_end,1729249795551
837.864,302.303,head_end,1729249795568
839.048,302.986,head_end,1729249795585
839.799,303.42,head_end,1729249795601
840.982,304.103,head_end,1729249795618
844.238,305.983,head_end,1729249795635
847.355,307.782,head_end,1729249795651
850.163,309.404,head_end,1729249795668
854.029,311.636,head_end,1729249795685
857.146,313.435,head_end,1729249795702
859.953,315.056,head_end,1729249795719
863.07,316.856,head_end,1729249795734
866.186,318.655,head_end,1729249795751
870.486,321.137,head_end,1729249795768
873.602,322.936,head_end,1729249795785
878.651,325.852,head_end,1729249795801
887.566,330.999,head_end,1729249795818
890.167,332.5,head_end,1729249795835
890.167,332.5,head_end,1729249795852
890.167,332.5,head_end,1729249795868
890.167,332.5,head_end,1729249795885
890.167,332.5,head_end,1729249795901
890.167,332.5,head_end,1729249795918
890.167,332.5,head_end,1729249795935
890.167,332.5,head_end,1729249795952
890.167,332.5,head_end,1729249795968
890.167,332.5,head_end,1729249795985
890.167,332.5,head_end,1729249796002
890.167,332.5,head_end,1729249796018
890.167,332.5,head_end,1729249796035
890.167,332.5,head_end,1729249796051
890.167,332.5,head_end,1729249796068
890.167,332.5,head_end,1729249796085
890.167,332.5,head_end,1729249796101
867.992,319.698,head_end,1729249796819
835.766,301.092,head_end,1729249796836
805.159,283.421,head_end,1729249796852
777.583,267.5,head_end,1729249796869
777.583,267.5,head_end,1729249796886
777.583,267.5,head_end,1729249796902
777.583,267.5,head_end,1729249796919
777.583,267.5,head_end,1729249796936
777.583,267.5,head_end,1729249796952
777.583,267.5,head_end,1729249796969
777.583,267.5,head_end,1729249796986
777.583,267.5,head_end,1729249797003
777.583,267.5,head_end,1729249797020
777.583,267.5,head_end,1729249797036
777.583,267.5,head_end,1729249797052
777.583,267.5,head_end,1729249797069
777.583,267.5,head_end,1729249797086
777.583,267.5,head_end,1729249797103
777.583,267.5,head_end,1729249797120
777.583,267.5,head_end,1729249797136
777.583,267.5,head_end,1729249797153
777.583,267.5,head_end,1729249797169
777.583,267.5,head_end,1729249797753
782.34,270.246,head_end,1729249797770
792.605,276.173,head_end,1729249797787
805.252,283.475,head_end,1729249797803
822.478,293.42,head_end,1729249797820
842.37,304.904,head_end,1729249797837
863.004,316.818,head_end,1729249797854
882.017,327.795,head_end,1729249797870
890.167,332.5,head_end,1729249797887
890.167,332.5,head_end,1729249797904
890.167,332.5,head_end,1729249797920
890.167,332.5,head_end,1729249797937
890.167,332.5,head_end,1729249797954
890.167,332.5,head_end,1729249797971
890.167,332.5,head_end,1729249797987
890.167,332.5,head_end,1729249798004
890.167,332.5,head_end,1729249798020
890.167,332.5,head_end,1729249798037
890.167,332.5,head_end,1729249798054
890.167,332.5,head_end,1729249798070
890.167,332.5,head_end,1729249798087
873.614,322.944,head_end,1729249798938
858.467,314.198,head_end,1729249798955
836.773,301.673,head_end,1729249798972
822.06,293.179,head_end,1729249798988
807.667,284.869,head_end,1729249799004
792.213,275.947,head_end,1729249799021
777.583,267.5,head_end,1729249799038
777.583,267.5,head_end,1729249799055
777.583,267.5,head_end,1729249799071
777.583,267.5,head_end,1729249799088
777.583,267.5,head_end,1729249799105
777.583,267.5,head_end,1729249799122
777.583,267.5,head_end,1729249799138
777.583,267.5,head_end,1729249799155
777.583,267.5,head_end,1729249799171
777.583,267.5,head_end,1729249799188
777.583,267.5,head_end,1729249799205
777.583,267.5,head_end,1729249799221
777.583,267.5,head_end,1729249799238
777.583,267.5,head_end,1729249799255
777.583,267.5,head_end,1729249799271
777.583,267.5,head_end,1729249799288
777.583,267.5,head_end,1729249799305
818.0,308.0,up,1729249799477
778.0,266.0,down,1729249801185
778.337,267.935,head_end,1729249802054
779.849,268.808,head_end,1729249802061
781.033,269.492,head_end,1729249802074
786.254,272.506,head_end,1729249802091
795.787,278.01,head_end,1729249802108
805.139,283.409,head_end,1729249802124
815.386,289.326,head_end,1729249802141
826.821,295.928,head_end,1729249802158
837.357,302.011,head_end,1729249802174
840.911,304.062,head_end,1729249802192
849.958,309.286,head_end,1729249802208
861.679,316.053,head_end,1729249802224
875.773,324.19,head_end,1729249802241
890.167,332.5,head_end,1729249802258
890.167,332.5,head_end,1729249802274
