x,y,node,timestamp
1004.0,113.0,down,1727348125480
834.0,297.0,down,1727348148302
833.445,299.752,head_end,1727348148341
834.196,300.186,head_end,1727348148375
834.947,300.619,head_end,1727348148391
836.57,301.556,head_end,1727348148408
838.503,302.672,head_end,1727348148425
839.83,303.438,head_end,1727348148441
841.014,304.122,head_end,1727348148458
842.636,305.058,head_end,1727348148475
846.633,307.366,head_end,1727348148492
847.51,307.872,head_end,1727348148508
848.388,308.379,head_end,1727348148525
849.265,308.885,head_end,1727348148541
851.33,310.078,head_end,1727348148558
851.766,310.329,head_end,1727348148575
852.95,311.013,head_end,1727348148592
854.571,311.949,head_end,1727348148608
855.448,312.455,head_end,1727348148625
857.069,313.391,head_end,1727348148641
858.252,314.074,head_end,1727348148659
859.436,314.758,head_end,1727348148675
859.871,315.009,head_end,1727348148692
861.055,315.692,head_end,1727348148708
862.988,316.808,head_end,1727348148725
864.609,317.744,head_end,1727348148742
866.542,318.86,head_end,1727348148758
870.842,321.343,head_end,1727348148776
877.075,324.941,head_end,1727348148792
880.191,326.741,head_end,1727348148808
886.861,330.591,head_end,1727348148825
890.167,332.5,head_end,1727348148842
890.167,332.5,head_end,1727348148858
890.167,332.5,head_end,1727348148875
890.167,332.5,head_end,1727348148892
890.167,332.5,head_end,1727348148909
890.167,332.5,head_end,1727348148925
890.167,332.5,head_end,1727348148942
890.167,332.5,head_end,1727348148959
890.167,332.5,head_end,1727348148975
890.167,332.5,head_end,1727348148992
890.167,332.5,head_end,1727348149009
890.167,332.5,head_end,1727348149025
890.167,332.5,head_end,1727348149042
890.167,332.5,head_end,1727348149059
890.167,332.5,head_end,1727348149076
890.167,332.5,head_end,1727348149092
890.167,332.5,head_end,1727348149109
890.167,332.5,head_end,1727348149125
890.167,332.5,head_end,1727348149142
890.167,332.5,head_end,1727348149159
889.736,332.251,head_end,1727348149419
887.371,330.886,head_end,1727348149425
881.802,327.671,head_end,1727348149442
867.629,319.488,head_end,1727348149459
842.353,304.895,head_end,1727348149476
789.227,274.223,head_end,1727348149492
798.119,279.356,head_end,1727348149509
797.942,279.254,head_end,1727348149526
801.345,281.219,head_end,1727348149542
831.342,298.538,head_end,1727348149559
777.583,267.5,head_end,1727348149576
777.583,267.5,head_end,1727348150060
790.744,275.098,head_end,1727348150076
806.991,284.479,head_end,1727348150093
825.609,295.228,head_end,1727348150110
847.139,307.658,head_end,1727348150127
871.498,321.721,head_end,1727348150143
890.167,332.5,head_end,1727348150160
890.167,332.5,head_end,1727348150177
890.167,332.5,head_end,1727348150194
890.167,332.5,head_end,1727348150210
890.167,332.5,head_end,1727348150226
890.167,332.5,head_end,1727348150243
890.167,332.5,head_end,1727348150260
890.167,332.5,head_end,1727348150277
890.167,332.5,head_end,1727348150293
890.167,332.5,head_end,1727348150310
890.167,332.5,head_end,1727348150327
890.167,332.5,head_end,1727348150343
890.167,332.5,head_end,1727348150360
890.167,332.5,head_end,1727348150377
890.167,332.5,head_end,1727348150393
890.167,332.5,head_end,1727348150410
890.167,332.5,head_end,1727348150427
890.167,332.5,head_end,1727348150443
890.167,332.5,head_end,1727348150460
890.167,332.5,head_end,1727348150477
890.167,332.5,head_end,1727348150493
890.167,332.5,head_end,1727348150510
890.167,332.5,head_end,1727348150527
890.167,332.5,head_end,1727348150543
890.167,332.5,head_end,1727348150560
925.0,296.0,up,1727348150811
741.0,251.0,down,1727348151922
755.0,254.0,down,1727348153184
748.689,251.682,head_neck,1727348153190
747.94,252.115,head_neck,1727348153205
748.376,251.863,head_neck,1727348153317
748.812,251.611,head_neck,1727348153329
750.435,250.674,head_neck,1727348153346
753.989,248.622,head_neck,1727348153364
761.849,244.084,head_neck,1727348153380
768.081,240.486,head_neck,1727348153396
770.014,239.37,head_neck,1727348153413
773.568,237.318,head_neck,1727348153430
774.751,236.635,head_neck,1727348153447
777.435,235.085,head_neck,1727348153463
780.988,233.034,head_neck,1727348153480
783.356,231.667,head_neck,1727348153496
788.841,228.5,head_neck,1727348153513
791.648,226.88,head_neck,1727348153529
795.948,224.397,head_neck,1727348153546
802.618,220.546,head_neck,1727348153563
805.729,218.75,head_neck,1727348153580
805.729,218.75,head_neck,1727348153596
805.729,218.75,head_neck,1727348153613
805.729,218.75,head_neck,1727348153630
805.729,218.75,head_neck,1727348153647
805.729,218.75,head_neck,1727348153663
805.729,218.75,head_neck,1727348153680
805.729,218.75,head_neck,1727348153696
805.729,218.75,head_neck,1727348153713
805.729,218.75,head_neck,1727348153730
805.729,218.75,head_neck,1727348153747
805.729,218.75,head_neck,1727348153763
805.729,218.75,head_neck,1727348153780
805.729,218.75,head_neck,1727348153797
805.729,218.75,head_neck,1727348153814
805.729,218.75,head_neck,1727348153830
804.98,219.183,head_neck,1727348153991
804.23,219.615,head_neck,1727348153998
799.504,222.344,head_neck,1727348154014
793.599,225.753,head_neck,1727348154031
786.617,229.784,head_neck,1727348154047
782.003,232.448,head_neck,1727348154064
772.657,237.844,head_neck,1727348154081
764.179,242.739,head_neck,1727348154097
759.565,245.403,head_neck,1727348154114
759.135,245.651,head_neck,1727348154130
758.386,246.084,head_neck,1727348154196
757.203,246.766,head_neck,1727348154215
754.088,248.565,head_neck,1727348154230
748.61,251.728,head_neck,1727348154247
740.019,256.688,head_neck,1727348154264
734.542,259.85,head_neck,1727348154280
712.413,272.626,head_neck,1727348154297
693.146,283.75,head_neck,1727348154314
693.146,283.75,head_neck,1727348154331
693.146,283.75,head_neck,1727348154347
693.146,283.75,head_neck,1727348154364
693.146,283.75,head_neck,1727348154381
693.146,283.75,head_neck,1727348154398
693.146,283.75,head_neck,1727348154414
693.146,283.75,head_neck,1727348154431
693.146,283.75,head_neck,1727348154448
693.146,283.75,head_neck,1727348154464
693.146,283.75,head_neck,1727348154481
693.146,283.75,head_neck,1727348154531
693.146,283.75,head_neck,1727348154548
693.146,283.75,head_neck,1727348154564
693.146,283.75,head_neck,1727348154581
693.146,283.75,head_neck,1727348154597
693.146,283.75,head_neck,1727348154614
693.146,283.75,head_neck,1727348154631
693.146,283.75,head_neck,1727348154681
693.146,283.75,head_neck,1727348154697
693.146,283.75,head_neck,1727348154715
693.146,283.75,head_neck,1727348154731
693.146,283.75,head_neck,1727348154748
695.518,282.38,head_neck,1727348154845
696.271,281.945,head_neck,1727348154852
699.388,280.146,head_neck,1727348154865
705.622,276.547,head_neck,1727348154881
721.094,267.614,head_neck,1727348154898
741.541,255.809,head_neck,1727348154915
777.036,235.316,head_neck,1727348154932
805.729,218.75,head_neck,1727348154948
805.729,218.75,head_neck,1727348154964
805.729,218.75,head_neck,1727348154981
805.729,218.75,head_neck,1727348154998
805.729,218.75,head_neck,1727348155015
805.729,218.75,head_neck,1727348155031
805.729,218.75,head_neck,1727348155048
805.729,218.75,head_neck,1727348155065
805.729,218.75,head_neck,1727348155082
805.729,218.75,head_neck,1727348155098
805.729,218.75,head_neck,1727348155115
805.729,218.75,head_neck,1727348155131
805.729,218.75,head_neck,1727348155148
805.729,218.75,head_neck,1727348155165
805.729,218.75,head_neck,1727348155181
805.729,218.75,head_neck,1727348155198
805.729,218.75,head_neck,1727348155215
805.729,218.75,head_neck,1727348155232
993.0,105.0,up,1727348155485
,,flip,1727348156753
,,flip,1727348158051
800.0,216.0,down,1727348161223
804.546,219.433,head_neck,1727348161403
803.364,220.116,head_neck,1727348161411
800.999,221.481,head_neck,1727348161422
796.701,223.962,head_neck,1727348161438
792.835,226.194,head_neck,1727348161455
784.242,231.156,head_neck,1727348161472
775.018,236.481,head_neck,1727348161488
764.17,242.744,head_neck,1727348161505
758.811,245.838,head_neck,1727348161523
750.333,250.733,head_neck,1727348161539
742.302,255.37,head_neck,1727348161555
735.757,259.148,head_neck,1727348161572
733.824,260.264,head_neck,1727348161588
730.708,262.063,head_neck,1727348161605
726.096,264.726,head_neck,1727348161622
721.799,267.207,head_neck,1727348161639
715.256,270.985,head_neck,1727348161655
706.784,275.876,head_neck,1727348161672
703.247,277.918,head_neck,1727348161688
696.707,281.694,head_neck,1727348161705
693.146,283.75,head_neck,1727348161722
693.146,283.75,head_neck,1727348161738
693.146,283.75,head_neck,1727348161755
693.146,283.75,head_neck,1727348161772
693.146,283.75,head_neck,1727348161788
693.146,283.75,head_neck,1727348161806
693.146,283.75,head_neck,1727348161823
693.146,283.75,head_neck,1727348161839
693.146,283.75,head_neck,1727348161856
693.146,283.75,head_neck,1727348161873
693.146,283.75,head_neck,1727348161889
693.146,283.75,head_neck,1727348161906
693.146,283.75,head_neck,1727348161922
693.146,283.75,head_neck,1727348161939
693.146,283.75,head_neck,1727348161956
693.146,283.75,head_neck,1727348161973
693.146,283.75,head_neck,1727348161989
693.146,283.75,head_neck,1727348162013
693.146,283.75,head_neck,1727348162037
642.0,299.0,up,1727348162122
,,flip,1727348163882
,,flip,1727348164546
,,flip,1727348166678
,,flip,1727348167614
825.0,360.0,down,1727348169151
833.0,362.0,down,1727348171099
832.692,364.317,head_end,1727348171257
832.261,364.068,head_end,1727348171265
831.079,363.386,head_end,1727348171281
827.963,361.587,head_end,1727348171298
822.914,358.672,head_end,1727348171315
815.932,354.64,head_end,1727348171332
807.017,349.493,head_end,1727348171348
797.353,343.914,head_end,1727348171365
793.488,341.682,head_end,1727348171381
787.256,338.085,head_end,1727348171398
778.341,332.938,head_end,1727348171415
768.679,327.359,head_end,1727348171432
764.813,325.127,head_end,1727348171448
760.947,322.895,head_end,1727348171465
759.014,321.779,head_end,1727348171482
753.216,318.432,head_end,1727348171498
748.92,315.951,head_end,1727348171515
743.871,313.036,head_end,1727348171531
741.638,311.747,head_end,1727348171548
737.342,309.267,head_end,1727348171565
728.427,304.12,head_end,1727348171582
724.562,301.888,head_end,1727348171598
721.292,300.0,head_end,1727348171615
721.292,300.0,head_end,1727348171632
721.292,300.0,head_end,1727348171648
721.292,300.0,head_end,1727348171665
721.292,300.0,head_end,1727348171682
721.292,300.0,head_end,1727348171708
721.292,300.0,head_end,1727348171963
721.735,300.256,head_end,1727348171978
722.177,300.511,head_end,1727348171986
724.55,301.881,head_end,1727348171999
727.847,303.785,head_end,1727348172015
733.54,307.072,head_end,1727348172032
738.502,309.936,head_end,1727348172049
749.266,316.151,head_end,1727348172066
761.69,323.324,head_end,1727348172082
776.472,331.859,head_end,1727348172099
793.61,341.753,head_end,1727348172115
808.066,350.099,head_end,1727348172132
822.775,358.591,head_end,1727348172149
833.875,365.0,head_end,1727348172166
833.875,365.0,head_end,1727348172182
833.875,365.0,head_end,1727348172199
833.875,365.0,head_end,1727348172216
833.875,365.0,head_end,1727348172232
833.875,365.0,head_end,1727348172249
833.875,365.0,head_end,1727348172266
833.875,365.0,head_end,1727348172282
833.875,365.0,head_end,1727348172299
833.875,365.0,head_end,1727348172316
833.875,365.0,head_end,1727348172333
833.875,365.0,head_end,1727348172350
833.875,365.0,head_end,1727348172366
833.875,365.0,head_end,1727348172382
833.875,365.0,head_end,1727348172399
833.875,365.0,head_end,1727348172416
833.875,365.0,head_end,1727348172432
833.875,365.0,head_end,1727348172449
829.0,454.0,up,1727348172467
694.0,282.0,down,1727348173517
695.518,282.38,head_neck,1727348173656
697.452,281.264,head_neck,1727348173667
705.618,276.549,head_neck,1727348173684
721.515,267.371,head_neck,1727348173700
737.688,258.034,head_neck,1727348173717
758.486,246.026,head_neck,1727348173734
781.613,232.673,head_neck,1727348173751
802.039,220.881,head_neck,1727348173768
805.729,218.75,head_neck,1727348173784
805.729,218.75,head_neck,1727348173801
805.729,218.75,head_neck,1727348173817
805.729,218.75,head_neck,1727348173834
805.729,218.75,head_neck,1727348173851
805.729,218.75,head_neck,1727348173867
805.729,218.75,head_neck,1727348173884
805.729,218.75,head_neck,1727348173901
805.729,218.75,head_neck,1727348173917
805.729,218.75,head_neck,1727348173934
805.729,218.75,head_neck,1727348173951
940.0,145.0,up,1727348173951
700.0,391.0,down,1727348174774
698.465,391.946,leg_end_0,1727348174813
700.306,397.004,leg_end_0,1727348174852
701.595,400.544,leg_end_0,1727348174868
704.079,407.369,leg_end_0,1727348174885
709.048,421.021,leg_end_0,1727348174902
713.695,433.787,leg_end_0,1727348174918
718.985,448.324,leg_end_0,1727348174935
720.578,452.7,leg_end_0,1727348174952
720.578,452.7,leg_end_0,1727348174968
720.578,452.7,leg_end_0,1727348174985
720.578,452.7,leg_end_0,1727348175002
720.578,452.7,leg_end_0,1727348175019
720.578,452.7,leg_end_0,1727348175035
720.578,452.7,leg_end_0,1727348175052
720.578,452.7,leg_end_0,1727348175068
720.578,452.7,leg_end_0,1727348175085
720.578,452.7,leg_end_0,1727348175102
720.578,452.7,leg_end_0,1727348175119
720.578,452.7,leg_end_0,1727348175135
720.578,452.7,leg_end_0,1727348175152
720.578,452.7,leg_end_0,1727348175169
720.578,452.7,leg_end_0,1727348175636
712.739,431.162,leg_end_0,1727348175652
703.324,405.294,leg_end_0,1727348175669
694.066,379.858,leg_end_0,1727348175686
683.627,351.179,leg_end_0,1727348175702
676.116,330.54,leg_end_0,1727348175719
676.116,330.54,leg_end_0,1727348175736
676.116,330.54,leg_end_0,1727348175753
676.116,330.54,leg_end_0,1727348175770
676.116,330.54,leg_end_0,1727348175786
676.116,330.54,leg_end_0,1727348175803
676.116,330.54,leg_end_0,1727348175819
676.116,330.54,leg_end_0,1727348175836
676.116,330.54,leg_end_0,1727348175852
676.116,330.54,leg_end_0,1727348175870
676.116,330.54,leg_end_0,1727348175886
676.116,330.54,leg_end_0,1727348176215
676.438,331.425,leg_end_0,1727348176230
677.083,333.197,leg_end_0,1727348176247
677.405,334.081,leg_end_0,1727348176254
677.942,335.559,leg_end_0,1727348176270
679.561,340.006,leg_end_0,1727348176286
680.529,342.666,leg_end_0,1727348176303
683.125,349.797,leg_end_0,1727348176320
686.043,357.816,leg_end_0,1727348176337
688.959,365.827,leg_end_0,1727348176353
694.035,379.774,leg_end_0,1727348176370
701.379,399.952,leg_end_0,1727348176387
709.694,422.795,leg_end_0,1727348176403
720.578,452.7,leg_end_0,1727348176420
720.578,452.7,leg_end_0,1727348176436
720.578,452.7,leg_end_0,1727348176453
720.578,452.7,leg_end_0,1727348176470
720.578,452.7,leg_end_0,1727348176486
720.578,452.7,leg_end_0,1727348176503
720.578,452.7,leg_end_0,1727348176520
720.578,452.7,leg_end_0,1727348176537
720.578,452.7,leg_end_0,1727348176553
720.578,452.7,leg_end_0,1727348176570
808.0,751.0,up,1727348177134
,,flip,1727348179078
,,flip,1727348183898
806.0,219.0,down,1727348186059
804.546,219.433,head_neck,1727348186105
803.364,220.116,head_neck,1727348186113
799.066,222.597,head_neck,1727348186130
791.226,227.123,head_neck,1727348186146
782.209,232.329,head_neck,1727348186163
777.911,234.811,head_neck,1727348186180
772.432,237.974,head_neck,1727348186196
769.316,239.773,head_neck,1727348186213
765.451,242.005,head_neck,1727348186230
761.906,244.051,head_neck,1727348186246
756.857,246.966,head_neck,1727348186263
752.892,249.256,head_neck,1727348186280
