x,y,node,timestamp
507.0,394.0,down,1729316305154
501.535,391.946,leg_end_3,1729316305227
501.416,392.271,leg_end_3,1729316305239
501.094,393.155,leg_end_3,1729316305253
500.655,394.361,leg_end_3,1729316305270
500.096,395.898,leg_end_3,1729316305287
498.456,400.403,leg_end_3,1729316305304
497.577,402.818,leg_end_3,1729316305320
497.256,403.702,leg_end_3,1729316305336
496.056,406.997,leg_end_3,1729316305353
494.737,410.623,leg_end_3,1729316305370
493.613,413.711,leg_end_3,1729316305386
492.853,415.799,leg_end_3,1729316305403
491.974,418.213,leg_end_3,1729316305420
490.974,420.96,leg_end_3,1729316305437
488.894,426.675,leg_end_3,1729316305453
488.016,429.089,leg_end_3,1729316305470
487.577,430.294,leg_end_3,1729316305486
486.698,432.708,leg_end_3,1729316305503
485.82,435.121,leg_end_3,1729316305520
485.06,437.209,leg_end_3,1729316305537
484.621,438.415,leg_end_3,1729316305553
483.861,440.502,leg_end_3,1729316305570
483.102,442.59,leg_end_3,1729316305587
482.544,444.123,leg_end_3,1729316305603
481.784,446.211,leg_end_3,1729316305620
481.024,448.298,leg_end_3,1729316305637
480.585,449.504,leg_end_3,1729316305654
480.264,450.387,leg_end_3,1729316305670
479.825,451.592,leg_end_3,1729316305687
479.503,452.476,leg_end_3,1729316305703
479.422,452.7,leg_end_3,1729316305720
479.422,452.7,leg_end_3,1729316305737
479.422,452.7,leg_end_3,1729316305754
479.422,452.7,leg_end_3,1729316305770
479.422,452.7,leg_end_3,1729316305788
479.422,452.7,leg_end_3,1729316305803
479.422,452.7,leg_end_3,1729316305820
479.422,452.7,leg_end_3,1729316305837
479.422,452.7,leg_end_3,1729316305853
479.422,452.7,leg_end_3,1729316305870
479.422,452.7,leg_end_3,1729316305887
479.422,452.7,leg_end_3,1729316305904
479.422,452.7,leg_end_3,1729316305920
479.422,452.7,leg_end_3,1729316305938
479.422,452.7,leg_end_3,1729316305954
479.422,452.7,leg_end_3,1729316305987
480.064,450.935,leg_end_3,1729316306246
480.939,448.531,leg_end_3,1729316306254
482.02,445.56,leg_end_3,1729316306271
484.183,439.62,leg_end_3,1729316306287
486.461,433.359,leg_end_3,1729316306304
489.499,425.013,leg_end_3,1729316306321
493.502,414.014,leg_end_3,1729316306337
