iTrial,x,y,node,timestamp
1,254,216,down,1734072558335
1,258.57499549857897,218.64950577018246,head_neck,1734072558406
1,257.8235999046843,218.21568732177946,head_neck,1734072558420
1,257.07221974840553,217.7818777862882,head_neck,1734072558434
1,254.70333551792925,216.41420183814367,head_neck,1734072558451
1,254.2663465205733,216.1619061228873,head_neck,1734072558482
1,253.08263522915746,215.47849009014556,head_neck,1734072558498
1,252.6457352988284,215.22624579776115,head_neck,1734072558514
1,251.89445289515328,214.7924926997619,head_neck,1734072558522
1,249.96135049346998,213.67641550777893,head_neck,1734072558538
1,248.77767865800737,212.99302225494242,head_neck,1734072558554
1,248.0264606973606,212.55930636314292,head_neck,1734072558567
1,245.34155587703125,211.00917584237723,head_neck,1734072558585
1,242.9730804861361,209.6417359378749,head_neck,1734072558601
1,241.0399876157186,208.52566424877082,head_neck,1734072558618
1,237.48578260546185,206.47364302934398,head_neck,1734072558635
1,235.9815698949813,205.60518541602957,head_neck,1734072558651
1,233.6133454358402,204.23789038704302,head_neck,1734072558668
1,232.4297900040475,203.55456433989664,head_neck,1734072558684
1,230.49670607765697,202.43849781462893,head_neck,1734072558701
1,228.56362357897387,201.3224321136485,head_neck,1734072558718
1,227.81265894238396,200.8888624785614,head_neck,1734072558735
1,226.19087245603208,199.95252361409806,head_neck,1734072558751
1,224.68713408225233,199.08433985920556,head_neck,1734072558768
1,223.50362638143253,198.40104136954926,head_neck,1734072558784
1,222.7527094826093,197.96749929587463,head_neck,1734072558816
1,221.56921103955568,197.2842061511921,head_neck,1734072558832
1,220.81831116544214,196.8506739067382,head_neck,1734072558868
1,219.63482164010554,196.16738591070202,head_neck,1734072558885
1,218.88393816979348,195.7338631369873,head_neck,1734072561263
1,218.44828587185125,195.48233916549728,head_neck,1734072561278
1,217.6974121708197,195.0488220320793,head_neck,1734072561287
1,215.764337850323,193.93276105277698,head_neck,1734072561310
1,215.01348546979546,193.49925622875773,head_neck,1734072561326
1,214.57792569345673,193.2477856746404,head_neck,1734072561370
1,213.82708240934045,192.81428610243665,head_neck,1734072561387
1,212.64362255371566,192.13101523621657,head_neck,1734072561404
1,211.89279369102366,191.697523990226,head_neck,1734072561421
1,211.45730392034898,191.44609385389765,head_neck,1734072561437
1,210.70648366090282,191.01260757499335,head_neck,1734072561487
1,211.13702626174756,191.26118146148866,head_neck,1734072561889
1,211.8861974473911,191.6937156471891,head_neck,1734072561904
1,207,188,up,1734072568509
1,337,287,down,1734072570897
1,336.1156546580842,287.540010175542,leg_end_1,1734072570982
1,336.4376466698356,288.42467595707365,leg_end_1,1734072571012
1,336.7596223020038,289.30929673607034,leg_end_1,1734072571020
1,337.08158242841336,290.19387491334544,leg_end_1,1734072571030
1,337.726520658416,291.9658281372208,leg_end_1,1734072571047
1,338.37135515832824,293.7374963650149,leg_end_1,1734072571063
1,339.0160954878631,295.5089058618237,leg_end_1,1734072571080
1,339.33796648828275,296.3932391674539,leg_end_1,1734072571097
1,339.98258083730633,298.1643025356526,leg_end_1,1734072571114
1,340.4223072032026,299.3724407966914,leg_end_1,1734072571130
1,341.066798266914,301.143165441279,leg_end_1,1734072571147
1,341.3886095560746,302.02733469157306,leg_end_1,1734072571163
1,342.03300398110946,303.7977938235789,leg_end_1,1734072571180
1,342.3547920273834,304.68189921456695,leg_end_1,1734072571210
1,342.9991001996008,306.4521213689044,leg_end_1,1734072571247
1,343.32086745674235,307.33616964222057,leg_end_1,1734072571299
1,343.760352749154,308.543645559304,leg_end_1,1734072571347
