iTrial,x,y,node,timestamp
1,298,324,down,1734158299746
1,295.66944871921953,328.5659983225613,head_neck,1734158299873
1,293.7362207212085,327.4498486175047,head_neck,1734158299897
1,292.98329242862127,327.01514526509897,head_neck,1734158299907
1,290.6114226722009,325.6457456227469,head_neck,1734158299917
1,289.8587547656359,325.2111926042812,head_neck,1734158299927
1,288.6743589792714,324.52738137819665,head_neck,1734158299937
1,288.23369581397196,324.272964381089,head_neck,1734158299951
1,287.4811969836645,323.83850897884616,head_neck,1734158299959
1,287.0407742925344,323.584230819565,head_neck,1734158299967
1,286.28835246503303,323.1498198749129,head_neck,1734158299977
1,285.1040804547433,322.4660801109784,head_neck,1734158299987
1,283.9198447481876,321.78236130701447,head_neck,1734158299997
1,283.16760360210367,321.34805467882745,head_neck,1734158300015
1,282.4154020450166,320.91377090735836,head_neck,1734158300037
1,281.97585181986125,320.65999646654257,head_neck,1734158300055
1,281.2237101972227,320.22574729824345,head_neck,1734158300063
1,280.7843361697534,319.97207458520916,head_neck,1734158300071
1,280.03225129390233,319.5378581796831,head_neck,1734158300079
1,278.84814998849595,318.8542169722589,head_neck,1734158300087
1,276.91499730622354,317.7381107507643,head_neck,1734158300097
1,275.7309648767605,317.0545093088846,head_neck,1734158300107
1,273.79782071648316,315.93840800756607,head_neck,1734158300117
1,273.04601620369544,315.5043534697301,head_neck,1734158300127
1,272.60763507817114,315.251254008901,head_neck,1734158300137
1,271.8558709782085,314.81722280342046,head_neck,1734158300147
1,269.48622541981194,313.4491073023962,head_neck,1734158300157
1,267.8602370664436,312.5103424888798,head_neck,1734158300172
1,267.10861763178076,312.07639480594906,head_neck,1734158300181
1,266.67078296175714,311.8236108413504,head_neck,1734158300189
1,265.9191961306229,311.3896819820757,head_neck,1734158300197
1,265.16762923253106,310.9557646311483,head_neck,1734158300207
1,263.98379312952704,310.27227653840254,head_neck,1734158300217
1,262.7999726980891,309.5887974936397,head_neck,1734158300228
1,262.3624697156888,309.33620502897963,head_neck,1734158300237
1,261.61099073542425,308.9023384374335,head_neck,1734158300247
1,260.42719998493806,308.2188765289761,head_neck,1734158300257
1,258.05817247607115,306.85111785901415,head_neck,1734158300267
1,256.552693589775,305.9819292187518,head_neck,1734158300277
1,254.18383033240468,304.61426537943566,head_neck,1734158300287
1,253.43252036790005,304.1804963691841,head_neck,1734158300297
1,252.2488170832569,303.4970849591547,head_neck,1734158300307
1,250.62513774612376,302.55965325678324,head_neck,1734158300317
1,249.4414601201247,301.87625666077895,head_neck,1734158300363
1,247.50836055788236,300.76018110814795,head_neck,1734158300387
1,246.32470927331684,300.07679972037744,head_neck,1734158300417
1,245.1410674536807,299.3934237971864,head_neck,1734158300451
1,243.95743482242636,298.7100531789101,head_neck,1734158300919
1,242.77381111495396,298.02668771278167,head_neck,1734158300928
1,242.02268128044363,297.5930227006308,head_neck,1734158300938
1,240.83907161921735,296.9096653441063,head_neck,1734158300948
1,237.40055400755227,294.92443627539825,head_neck,1734158300958
1,236.21697542458165,294.2410968619131,head_neck,1734158300968
1,241,283,up,1734158301471
1,208,307,down,1734158303264
1,206.88642414380118,311.1750985393518,head_end,1734158303289
1,206.13330767353006,311.609910536194,head_end,1734158303319
1,204.94868817545878,312.29385092229273,head_end,1734158303329
1,204.5068048387234,312.5489723857073,head_end,1734158303339
1,203.3222647897591,313.2328669018427,head_end,1734158303349
1,201.38905882434454,314.3490038863738,head_end,1734158303365
1,197.52233761276236,316.581456418762,head_end,1734158303389
1,196.76996093545202,317.01584129593914,head_end,1734158303399
1,195.58571171681177,317.6995679011087,head_end,1734158303409
1,194.8334462607707,318.1338885646561,head_end,1734158303419
1,192.46282763661011,319.5025658654611,head_end,1734158303429
1,191.71072114123837,319.93679475302326,head_end,1734158303439
1,190.9586496517625,320.371003429922,head_end,1734158303449
1,189.02549431909932,321.48711118162043,head_end,1734158303459
1,188.2735388499334,321.921252874162,head_end,1734158303469
1,185.90351908983945,323.28958442063697,head_end,1734158303483
